,pretty_comp,bulk_modulus_kv
3336,Pr(CuSi)2,107.611
3337,V2CrFe,234.467
3338,Y2SO2,123.43299999999999
3339,RbCa3,11.744000000000002
3340,Ca3Tl,24.967
3341,CdSe,48.167
3342,KLiO,44.2
3343,AlCuPt2,197.278
3344,CrSb2,68.067
3345,NaLi2B(PO4)2,69.044
3346,SnS,36.167
3347,MgSb,50.533
3348,BiBrO,52.333
3349,CeFeGe3,97.35600000000001
3350,BaSnPb,24.8
3351,YbAgS2,72.878
3352,Hf2Si,142.45600000000005
3353,ZrInRh2,170.833
3354,TbYTl2,60.333
3355,Cd(AgI2)2,17.633
3356,V3O5F,118.167
3357,CdCu2SnSe4,55.278
3358,LiF,74.167
3359,BeV2Si,173.033
3360,Ca2YSbO5,81.167
3361,LiBeV2,74.367
3362,SmCo2,125.96700000000001
3363,BeGa2Cl,32.222
3364,ErSnPd2,115.76700000000001
3365,MgBe2Tc,126.156
3366,ZrCuSi,142.63299999999995
3367,Na2Ni2O3,50.511
3368,YB2,165.6
3369,Cr2Se3,49.843999999999994
3370,HOF,18.467
3371,LiFe2F6,112.978
3372,AuCl,21.989
3373,NaZr2CoF,79.378
3374,Dy3GaC,46.667
3375,Ho2Be2SiO7,170.222
3376,ZrRh3,215.433
3377,ErPd3,139.767
3378,ZrBeCd,66.333
3379,TcAsPd2,185.233
3380,Sr2NCl,53.788999999999994
3381,Ge2Os,157.056
3382,YVO4,136.95600000000002
3383,Na2BeCu,33.078
3384,K5As2Au,19.555999999999997
3385,Al3Tc,140.4
3386,Fe2TeO6,190.378
3387,Zr2BePb,96.411
3388,SiC,213.533
3389,TaF3,100.53299999999999
3390,W3(Se2S)2,37.078
3391,AlTlF4,69.52199999999999
3392,Lu2CoRh,121.96700000000001
3393,CaTi2S5,42.744
3394,NdMnSi,73.467
3395,CaCuF4,83.0
3396,NaInO2,100.85600000000001
3397,NaLiSe,33.311
3398,TiBeRh2,196.6
3399,SmI3,11.732999999999999
3400,Ba2NbTe,27.267
3401,CaW,101.2
3402,TbAgTe2,44.266999999999996
3403,LiHO,26.678
3404,U4S3,105.46700000000001
3405,Hf2Ni,138.067
3406,Li3PrSb2,43.68899999999999
3407,YbAgO2,96.911
3408,CaMnGe,55.044
3409,Sm2Ti2S2O5,140.211
3410,Ag2GeS3,55.433
3411,SbAsOs,135.63299999999998
3412,MgTiO3,188.7
3413,NdInRh2,121.0
3414,BeCuRh2,194.78900000000002
3415,Co(CO)4,9.133
3416,Cu2SnSe4,38.156
3417,Co2Ge,203.71099999999998
3418,NaHO,42.778
3419,Li2DyIn,45.5
3420,BaTcBr,15.6
3421,ThAg2,91.056
3422,Mg3ZnC,63.667
3423,TlN3,27.921999999999997
3424,Li3MnF6,49.111000000000004
3425,KRb2GaF6,43.833
3426,SrClF,55.622
3427,Na2PdC2,61.356
3428,Yb3SnC,21.1
3429,Co2P,223.567
3430,NdAs,73.533
3431,Ba(ZnP)2,58.456
3432,Sc2BeCl,57.833
3433,ZrBeMo,144.922
3434,HoCo5,159.033
3435,Ni3Sn,162.033
3436,CaAgBi,49.222
3437,RbMnBr3,15.944
3438,CrP2S7,25.311
3439,GaSiRu2,223.767
3440,KRbS,21.566999999999997
3441,Nd(GePd)2,110.689
3442,Fe2AsSe,94.03299999999999
3443,KCuS,19.622
3444,TlS,30.544
3445,Si3CCl8,12.911
3446,CaAgAs,64.733
3447,Th(FeSi)2,155.02200000000005
3448,Nd(CoB)2,147.589
3449,Np(SiPd)2,135.778
3450,Ca(HO)2,39.911
3451,YF3,103.4
3452,ZnSeO3,90.889
3453,KTlO2,79.922
3454,BaZnGe,42.15600000000001
3455,ScBeW2,176.9
3456,ErIr,146.333
3457,CrPt3,233.0
3458,RbInTe2,19.489
3459,YZrBe2,83.57799999999997
3460,BaNa2Mg(PO4)2,88.833
3461,BeTeIr,63.71100000000001
3462,OsCl2O,88.822
3463,YbTm3,37.167
3464,Au2O3,109.344
3465,LiPb,33.967
3466,CrAuS2,88.756
3467,Li2GeAu,62.266999999999996
3468,BeSiIr2,241.122
3469,Mg2BeBr,31.589000000000002
3470,Na4CO4,40.467
3471,BaBeV2,49.388999999999996
3472,YTi,56.1
3473,Co2As,176.81099999999995
3474,PrCrO3,189.6
3475,KCaBi,18.410999999999998
3476,Zn(GaO2)2,179.767
3477,TaAgF6,39.867
3478,BaTiTe,19.4
3479,BaBiCl,19.867
3480,NaBeMo,72.2
3481,PrAs,71.9
3482,BeTc2Rh,246.467
3483,LiPrGe,55.778
3484,XeO3,24.756
3485,CdSnP2,57.778
3486,Na2CuAs,33.078
3487,U2SN2,133.233
3488,Fe3Ge,178.433
3489,BeV2Pb,112.1
3490,AgNO3,46.478
3491,RbAuO,31.44400000000001
3492,CoH2SeO4,41.578
3493,Cd3AsI3,19.033
3494,GeTe,49.167
3495,Zn(SnO2)4,70.089
3496,Nb2FeAs,154.1
3497,Tl3F,31.389
3498,BaV2Os,126.26700000000001
3499,Mg2TiBe,66.533
3500,UPS,103.944
3501,BeIr4Se,201.3
3502,Na2CrF4,49.111000000000004
3503,BaCaSi,33.611
3504,PuIn,46.133
3505,Ni3Se4,93.978
3506,NaSc2Be,43.533
3507,TaS,196.25599999999997
3508,MgSnO3,160.467
3509,KUO3,136.7
3510,K3AlH6,23.066999999999997
3511,K2NaAlF6,53.7
3512,Tl3VS4,27.566999999999997
3513,Li5Si2BiO8,67.289
3514,BeGaOs2,235.86700000000002
3515,LiHfAs,67.433
3516,ZrH,114.956
3517,U(GeIr)2,165.31099999999995
3518,ErBi2ClO4,85.85600000000002
3519,TiZn(BiO3)2,94.889
3520,BaDyFe2O5,148.467
3521,RbAs,17.644000000000005
3522,USb2Au,85.556
3523,MgFePO5,101.333
3524,DyInPd2,109.667
3525,MgSiP2,73.733
3526,Ru3Cl,193.36700000000002
3527,MnCuAs,98.03299999999999
3528,PrZn,53.8
3529,BaNiO3,95.43299999999999
3530,Sr2BeBi,25.9
3531,Li(CuP)2,89.744
3532,ZnCo3C,222.433
3533,PtO,195.1
3534,SnPt3C,174.933
3535,Ho2S3,78.47800000000002
3536,BePCl2,46.222
3537,TiS3,46.65600000000001
3538,KNbS2,75.378
3539,InFe2CuSe4,50.544
3540,BaCeN2,114.811
3541,Ca2Bi2O5,81.467
3542,PdF2,107.322
3543,Na2HgO2,51.9
3544,Ba2Zn,16.589000000000002
3545,Sr(AlPb)2,35.1
3546,NaCNO,35.278
3547,LiCaN,74.35600000000002
3548,SiNi,163.256
3549,Sc2BeIn,66.64399999999999
3550,MnSbIr,141.067
3551,Rb2SeCl6,18.5
3552,CdI2,19.278
3553,YbCuSi,73.656
3554,MgPbO3,86.367
3555,CaPtF6,29.756
3556,CdAu,96.6
3557,CdAsOs,98.133
3558,SrSn(BO3)2,121.8
3559,Be2VFe,184.0
3560,Ti6O,135.444
3561,TiBeHg,78.067
3562,CeSiO4,165.722
3563,HfCuP,75.789
3564,Na2Pd(SeO4)2,33.844
3565,Tl3CoCl5,20.721999999999998
3566,Th(TeI)2,18.456
3567,LiAuI4,17.111
3568,BeBiW2,131.467
3569,Dy2PbS4,73.089
3570,Mn2Be2Te,64.678
3571,LuTiSi,99.711
3572,NdGeRu,87.6
3573,Lu2ZnPd,88.333
3574,TiSi,131.567
3575,Cu2HgGeSe4,57.367
3576,BeV2Hg,128.344
3577,NbCr3,228.167
3578,Si2Ni6B,207.889
3579,InTeCl,17.456
3580,DyTaRu2,186.333
3581,Ba4ZrPb,18.0
3582,K2NiF6,27.6
3583,BaMgTe,19.233
3584,SmPtF7,53.422
3585,MnSnF6,30.278000000000002
3586,MnCuSb,70.133
3587,NdBiPd,77.367
3588,NiTe2,58.589
3589,Er(CrSi)2,141.578
3590,BeCr2Cd,141.433
3591,HfSn,103.0
3592,Na2LiBe,17.767
3593,BaSbAu,37.878
3594,Mn2SnS4,50.167
3595,Cd2P3Cl,47.843999999999994
3596,Na2Nd2Ti3,134.333
3597,Yb3GaC,41.6
3598,Li3Tl,25.267
3599,LuBi2ClO4,87.12200000000001
3600,HoErRu2,125.73299999999999
3601,NaAgO,49.367
3602,K2UTe3,24.355999999999998
3603,Pr5CuSe8,64.733
3604,Na4S2O5,40.2
3605,CdIrO3,192.1
3606,ZrNCl,73.722
3607,Na3MoNO3,46.5
3608,Ga2HgSe4,36.944
3609,LiFeS2,80.833
3610,VCl3O,9.7
3611,SrAlGeH,54.111000000000004
3612,NaPN2,139.411
3613,Pr4Sb3,60.567
3614,PuSi2,87.656
3615,SmBr3,29.933000000000003
3616,Zn(RhO2)2,185.933
3617,DyFeC2,184.567
3618,AgO,77.111
3619,KAs4IO6,51.422
3620,Mo2AsP,175.333
3621,MgBeIr2,183.178
3622,SnBr4,8.6
3623,YTl,60.133
3624,SrPb3,38.766999999999996
3625,Ho2CuTc,97.8
3626,HfBeSi2,64.367
3627,ZnSe,30.721999999999998
3628,AcBrO,63.956
3629,YCdGa,44.067
3630,TaBeSn,95.822
3631,VOF3,23.244
3632,TiRu,219.067
3633,Ho2Al,58.722
3634,HfBeSi,146.878
3635,Tb(MnGe)2,113.9
3636,Na2ZnS2,35.278
3637,Sm3CuGeS7,71.244
3638,Mg2Bi2O5,65.889
3639,V2OF5,68.567
3640,BaCa2Ir,35.811
3641,TbAsO4,140.45600000000002
3642,ErIr2,209.733
3643,UAs2,104.56700000000001
3644,HoAgPb,69.47800000000001
3645,ZnNi,148.533
3646,K4BeP2,19.633
3647,CePRuO,133.711
3648,NaCN,27.889
3649,Sn2Ir,109.7
3650,Ba2CdBr,19.833
3651,TaGa3,123.85600000000001
3652,HoCuS2,74.256
3653,ZrB6,178.63299999999995
3654,CuTeO4,137.667
3655,PtS,142.856
3656,Dy(CoGe)2,130.8
3657,Al2IrRu,219.4
3658,YbSb2,47.2
3659,UOs2,245.467
3660,YCd2,62.856
3661,YbAu4,106.72200000000001
3662,MnGaNi2,158.556
3663,SnH8(NCl3)2,20.866999999999997
3664,KHgAs,32.978
3665,NaZr2MnF,70.367
3666,KNa2Bi,18.167
3667,NaYbSe2,34.633
3668,CaCr2,26.622
3669,ScInIr2,180.2
3670,NaSi2Pd3,109.22200000000001
3671,Tb(SiRu)2,153.2
3672,KSn2Cl5,19.4
3673,YN,115.76700000000001
3674,Cr2AsPt,100.133
3675,VGaNi2,185.167
3676,Te2Mo3WSe6,30.166999999999998
3677,MgTa,97.822
3678,Na2O,49.833
3679,TbZr,63.056000000000004
3680,Pu3Au,159.5
3681,Be2NbMo,169.0
3682,Hg2BrN,54.122
3683,ZrGeSe,106.689
3684,KAs4BrO6,53.356
3685,SmAsPd,106.7
3686,TaGaPt,147.267
3687,BeZnFe2,150.989
3688,BaLiF3,76.833
3689,BaCaO2,87.089
3690,Li3AuS2,42.167
3691,MgBeGe,59.933
3692,Rb2TbF6,38.367
3693,KClO2,26.611
3694,NiGePd,160.844
3695,Ca2Cr2O5,118.48899999999999
3696,NaAgO2,75.467
3697,ZrNiP,141.122
3698,ScBeZn2,88.333
3699,AgSbS2,33.256
3700,SmTe,63.6
3701,BAsPb,58.567
3702,SmCdAu2,89.46700000000001
3703,InClO,46.878
3704,AlH3,35.266999999999996
3705,LiFeF4,76.744
3706,BaTe,31.467
3707,MgTi2S5,44.556000000000004
3708,K2AgAs,24.066999999999997
3709,BaH4O3,48.0
3710,Eu2PI,55.288999999999994
3711,K4BeP,9.067
3712,Li4TeO5,87.42200000000004
3713,ErInCu2,90.1
3714,Mg4H2O5,99.87799999999999
3715,Ti2CuS4,96.56700000000001
3716,Ba(MnGe)2,51.456
3717,BeBiSe2,50.256
3718,Bi2SO2,62.544
3719,DyTe,67.4
3720,DyPO4,155.444
3721,TmZnPd2,113.93299999999999
3722,CuP2,88.022
3723,BaSm2PtO5,139.144
3724,DySI,28.778000000000002
3725,Rb2NaInF6,44.167
3726,Np(CuGe)2,113.244
3727,CrCuS2,90.51100000000001
3728,YNi5,153.3
3729,Ba2LiCr,14.232999999999999
3730,Ag3Sb,78.667
3731,BP,161.911
3732,TmNp3,55.5
3733,BaSiO3,189.533
3734,Be2TcIr,223.3
3735,HfAs,129.856
3736,CoSn2,97.822
3737,HoCuO2,130.622
3738,LiBe2Ru,132.04399999999998
3739,Fe(CoSe2)2,95.211
3740,Pr2I5,20.689
3741,MgPt3,188.7
3742,BeGeS2,70.8
3743,KNaNdNbO5,83.3
3744,YSnPd2,111.23299999999999
3745,Pu3Ge,65.167
3746,TmCu,80.267
3747,CrGaTe,37.4
3748,SrLi2Pb,29.7
3749,ThAu2,120.633
3750,TiF3,104.178
3751,YCd3,62.266999999999996
3752,NdMnAsO,99.178
3753,YbGeO3,200.733
3754,NaBePd2,59.278
3755,SrTl2,31.933000000000003
3756,Nb3Al,162.3
3757,HoRh2,164.667
3758,Pd(PbBr3)2,26.122
3759,HfAsPd,109.633
3760,Ba3Bi2,20.4
3761,CoSnRh2,189.067
3762,BaCdP2,49.144
3763,Mg(AgO2)2,75.811
3764,KLiSO4,41.144
3765,HfGaRh2,191.13299999999998
3766,Si(O2F3)2,19.067
3767,Ca2CrSbO6,157.589
3768,P2W,184.511
3769,CeDy3,41.522
3770,Ce(AgGe)2,85.022
3771,BaSbPt,64.98899999999999
3772,BaYPt2,63.989
3773,YOF,131.778
3774,BaAgBi,32.766999999999996
3775,V3Rh,218.7
3776,LiEr2Al,53.567
3777,NaSbSe2,25.456
3778,Pr3InO,75.7
3779,TbSb,63.333
3780,Li8PbO6,84.48899999999998
3781,RbPrSe2,36.589
3782,YbB2,127.189
3783,PrCoO3,198.5
3784,AlNiF5,115.77799999999999
3785,BeCrP,182.74400000000003
3786,HgCN2,45.078
3787,NdAl,57.3
3788,FeH,193.9
3789,BaHo2PdO5,146.211
3790,Sr2LiIn,23.4
3791,Sn2IF3,25.122
3792,YAl3,72.767
3793,TlFeSe2,33.821999999999996
3794,NpCdAu2,90.5
3795,Hf2BeMo,144.333
3796,CuCl,67.167
3797,Sc2PdPt,130.8
3798,MnGaIr2,229.4
3799,NiCl,70.378
3800,Be2ZnMo,147.033
3801,MgMn2Be,154.733
3802,ZnCu2GeTe4,48.8
3803,Er2TeO6,167.84400000000005
3804,ZrNiGe,95.73299999999999
3805,Ag2S,77.822
3806,TmSeO3F,79.467
3807,HoSe,87.367
3808,SmSb,60.833
3809,SmBi2IO4,75.911
3810,Ti2BeMo,144.467
3811,Li4Fe2SiO7,161.011
3812,Lu2MnS4,55.133
3813,VFeRu2,234.767
3814,Rb2ZrF6,29.555999999999997
3815,ScIn3,57.167
3816,Ti3Tl,112.389
3817,Zn(GaSe2)2,42.343999999999994
3818,CaBeNb2,92.978
3819,Ni3B,222.74400000000003
3820,HoSbPt,104.06700000000001
3821,Dy6FeTe2,62.122
3822,AlFeF5,127.322
3823,TiZnF6,32.811
3824,Ca2SiB2O7,150.244
3825,LiAsO3,112.744
3826,Li2PmIn,43.766999999999996
3827,Ce(AlGa)2,76.244
3828,BaZnCr2,32.733000000000004
3829,Ni3Pt,207.333
3830,Li3MnO4,110.667
3831,ErSiRh,134.433
3832,FeCl,58.367
3833,BeCoPd2,170.667
3834,HfTeSe4,36.089
3835,CaBr2,25.311
3836,Sm3CuSnS7,65.48899999999999
3837,InAgS2,72.956
3838,NdMnSi2,109.978
3839,HoTmZn2,66.667
3840,CdCo2As,109.367
3841,BeI2,11.210999999999999
3842,HfVSi,163.611
3843,Ca(CoP)2,92.4
3844,Li2FeSi3O8,56.3
3845,TiCrAs,177.511
3846,RbN,19.211
3847,Na5NiSO2,41.067
3848,Rb2Te5,19.544
3849,Sr2BBrN2,49.933
3850,Sr2MnCuSO3,95.1
3851,AgBr,46.067
3852,Cr2FeSe4,77.322
3853,TbScGe,74.178
3854,MgTa2O6,138.389
3855,RbF,37.933
3856,CdP2,57.422
3857,LiMnIr2,157.467
3858,TiCoSb,142.63299999999995
3859,AsRh,156.656
3860,CaSn,40.611
3861,BeInCo4,141.667
3862,BeGaSb,46.078
3863,NdI3,11.489
3864,Er3SnC,43.5
3865,SmTlS2,48.144
3866,K3Al2As3,21.511
3867,BeNbSi2,146.578
3868,BeZnFe,120.833
3869,BaV2Bi,34.2
3870,Co2NiSe4,98.27799999999999
3871,SnPd3,153.6
3872,BaNiO2,83.87799999999999
3873,SeI2,13.011
3874,NpFe3,221.233
3875,Tb2Fe2Si2C,128.167
3876,ScGa5Ni,84.42200000000003
3877,CrCl2,20.033
3878,TaBeCd,112.689
3879,YSe,82.133
3880,Nd2Cd2O5,119.189
3881,Ga2Os,182.28900000000002
3882,Dy2C,64.422
3883,PrNbO4,127.56700000000001
3884,ThTe,85.73299999999998
3885,Er2AgRu,102.8
3886,NdNbO4,133.078
3887,Ti3Ga,115.6
3888,CaHg,42.0
3889,Rb2TeI6,14.289000000000001
3890,Ni2H,196.94400000000002
3891,Li2Fe2CoO6,122.656
3892,Na2FeO4,44.343999999999994
3893,Ba2MnSn,26.666999999999998
3894,ScCd3,65.567
3895,HgF2,97.633
3896,Sc2MnGe,99.56700000000001
3897,CoHg3,73.867
3898,BeGaW2,209.08900000000003
3899,Fe3PtN,212.733
3900,BaRu2Pt,106.311
3901,KF,36.633
3902,Sr2HgPb,32.933
3903,AgPdO2,132.7
3904,Ta3N5,247.91099999999997
3905,SmAgPb,67.367
3906,HfBe2Ge,116.344
3907,Ba4CdRu,18.4
3908,NbGaNi2,185.567
3909,Mo5As4,151.5
3910,GaF3,55.067
3911,YZrBe,72.133
3912,BeSeBr4,20.767
3913,NaMgP,39.067
3914,TlZnF3,81.2
3915,NaPF6,28.233
3916,BeNb2Si,168.489
3917,Na3PS4,27.833000000000002
3918,CdAg,80.567
3919,Sr2Fe2S2OF2,70.111
3920,BeP4Ru,93.833
3921,ErCuSi,103.311
3922,K2SbAu,20.811
3923,RbF3,25.178
3924,Be2TlRh,135.111
3925,TiSiNi,168.86700000000005
3926,SrAgSb,40.944
3927,TmTl,60.9
3928,MgCo3C,200.467
3929,CaTl3,35.367
3930,Si2W,209.067
3931,BeFeNi,171.378
3932,Be2SnHg,64.822
3933,Hf2ZnHg,99.344
3934,ErMgZn2,64.567
3935,FeBiO3,8.578
3936,Rb3PdF5,28.978
3937,Ti2AlCr,137.533
3938,CaMn2(Si2O)2,109.42200000000001
3939,RbCoCl3,22.433000000000003
3940,PbF2,75.3
3941,ScZn,77.867
3942,NbCu3Te4,33.433
3943,RbMnAs,13.644
3944,NdSb,58.478
3945,BAs,133.533
3946,CoTe2,86.64399999999998
3947,Pm2ZnPt,81.633
3948,Tm6FeSb2,68.733
3949,Ba2ZrS4,60.3
3950,VSi2As,78.267
3951,MnBe2Ni,162.733
3952,PrSb,62.022
3953,UP2,121.27799999999999
3954,Rb2LiAsO4,40.722
3955,SrN2,80.367
3956,BaLiPd2,47.81100000000001
3957,RbGeCl3,14.1
3958,Hf(VGa2)2,135.789
3959,Nb2VSe4,87.43299999999998
3960,YBi2IO4,78.14399999999998
3961,ScBeV2,115.76700000000001
3962,SrFeMoO5,103.93299999999999
3963,AgSbSe2,40.378
3964,BeCrPd,195.47799999999998
3965,NaBeH3,61.133
3966,Na2MnBe,29.967
3967,USiSe,96.98899999999999
3968,BeCr2Se,148.856
3969,LaCN2Cl,86.544
3970,Ba(GeRh)2,75.711
3971,Rb3NbO8,37.133
3972,BeSbCl,41.778
3973,MnBeCd,92.85600000000001
3974,NaNdSe2,40.056
3975,PaRh3,213.2
3976,NbS2,21.078000000000007
3977,K2ZnBr4,14.511
3978,NaMg2Be,36.733000000000004
3979,AlTlSe2,33.333
3980,RbCuC2,44.343999999999994
3981,PrO2,126.26700000000001
3982,Tm2CdHg,70.633
3983,TmInPt,111.27799999999999
3984,NaZrBe,37.578
3985,Ba5Sb3,29.44400000000001
3986,CePPd,112.911
3987,Ti3Zn,113.133
3988,Ce3Sn,61.4
3989,Ta2ZnO6,180.267
3990,Ni3SnN,171.2
3991,SmTlTe2,33.411
3992,CaHN,75.1
3993,Tl2GeSe3,20.5
3994,NbGeAs,94.76700000000001
3995,BeCr2Tc,232.02200000000002
3996,Be2FeSi,160.256
3997,Zr3Cu,98.76700000000001
3998,CdS,16.933
3999,Ba4TaHg,15.867
4000,Na2SO3,48.044
4001,LuAgPb,72.64399999999998
4002,Te2Os,126.867
4003,Sc4C3,119.06700000000001
4004,Li2MoF6,55.0
4005,SrCuP,69.322
4006,YClO,77.656
4007,Mg3Mn,47.133
4008,Ce3Al,55.0
4009,Mg(BeP)2,90.178
4010,AlZnRh2,187.5
4011,KNaSmNbO5,85.978
4012,TmTiGe,94.7
4013,VF4,32.144
4014,CdPd,119.14399999999999
4015,PrSm3,37.733000000000004
4016,OsO4,13.933
4017,MgV2O5,85.867
4018,HgS,53.766999999999996
4019,Ba2BiBr,30.5
4020,Na4CO4,54.288999999999994
4021,K2FeCu(CN)6,40.244
4022,NpSnIr,134.889
4023,RbHO,15.122
4024,RbAuSe,17.767
4025,ZrC,224.36700000000002
4026,KFe2S3,41.511
4027,NdTlAg2,68.833
4028,PrInCu2,78.133
4029,CaBeW,91.444
4030,Ba2YTlCr2O7,85.35600000000002
4031,TiCo2Si,200.833
4032,Th(SiPd)2,146.511
4033,Sm(MnGe)2,109.76700000000001
4034,V3Ru,226.63299999999998
4035,Si3F,88.133
4036,AgBrO4,49.578
4037,SmAl,60.333
4038,YScBe,59.266999999999996
4039,K3W,7.9670000000000005
4040,LiCrS2,59.233000000000004
4041,MoS2,21.366999999999997
4042,LiSnCl3,15.478
4043,Be2SnSe,57.68899999999999
4044,CaO,58.089
4045,KCoO2,70.333
4046,Rb2Ti(CuS2)2,37.867
4047,K2SrTa2O7,116.64399999999999
4048,TiNiGe,107.73299999999999
4049,SnO2,192.3
4050,KNbO3,138.333
4051,Ba3SiO,43.0
4052,PmGaAg2,76.067
4053,KBaP,29.7
4054,TiGaNi2,168.7
4055,FeS,172.86700000000005
4056,Cd(PtO2)3,204.078
4057,Ho6Bi2Rh,63.18899999999999
4058,TaBeRu2,237.233
4059,TbBRh3,187.5
4060,Ce(POs2)2,168.433
4061,Bi4Te7Pb,32.644
4062,TbCd,60.7
4063,LuSF,90.822
4064,KBe2V,48.667
4065,CrO2,49.611000000000004
4066,KPrO2,77.3
4067,TmH3(CO2)3,97.03299999999999
4068,TiAlO3,182.7
4069,UMn2,199.067
4070,RhC,234.7
4071,CaHBr,35.378
4072,Ba4YSn,15.933
4073,Er2Si2O7,152.756
4074,ScSiPt2,176.97799999999995
4075,Sb2O5,137.3
4076,Th(GePt)2,138.5
4077,PmBiPd2,96.3
4078,Rh2S3,146.356
4079,SbPO5,94.444
4080,TiFeCoSb,173.6
4081,Tm(HO)3,38.189
4082,NbTl3Se4,23.9
4083,P3N5,162.222
4084,BeCoBr,68.744
4085,RbTcO4,24.866999999999997
4086,DySb,63.967
4087,ErVO4,158.756
4088,HfBeBi,60.65600000000001
4089,Be2Zn,102.844
4090,Ho(SiRu)2,156.556
4091,YbBiAu,57.411
4092,RbSmO2,82.244
4093,ScCo2,164.567
4094,SrSiN2,108.167
4095,ErGe,83.42200000000003
4096,Mg2As,34.010999999999996
4097,PmInRh2,125.0
4098,SmMgTl,55.422
4099,Ge2Mo,154.167
4100,LaN,128.4
4101,Nd2HgO4,110.189
4102,MnGaNi2,163.36700000000005
4103,TbNiSb,94.1
4104,Ca3AsBr3,38.467
4105,MgFeF4,77.2
4106,HoLuAg2,78.367
4107,YAuO2,125.456
4108,Li8IrO6,105.93299999999999
4109,VZnSF5,27.456
4110,PrSi2,78.9
4111,Si2NiP3,102.48899999999999
4112,CaV2O5,90.089
4113,Be2RuRh,213.44400000000002
4114,HoBi2BrO4,81.733
4115,K2S3,21.355999999999998
4116,ThSiTe,77.64399999999998
4117,BaNi2Cl,24.744
4118,Dy(SiOs)2,170.622
4119,BeCo4Se,141.433
4120,ThH2,95.833
4121,Nb2SiTe4,59.033
4122,TmZn,68.3
4123,MgPPt5,199.767
4124,Mo3W(SeS3)2,40.944
4125,BaSnHgS4,32.878
4126,YAsO4,137.878
4127,HfMgAu2,128.167
4128,Er2CdS4,68.433
4129,Sm2In,52.356
4130,SrCaGe,35.589
4131,Pr(CoGe)2,115.678
4132,BeGaBr4,18.9
4133,Al2FeIr,203.8
4134,NaBe2Os,92.12200000000001
4135,BaTlSn2,33.4
4136,Zn2GeS4,45.766999999999996
4137,Sr2ZrBe,32.333
4138,TlCrTe2,36.978
4139,Li2MnPO4F,71.544
4140,DyGeAu,99.022
4141,BaB6,147.9
4142,CeBPd3,141.433
4143,ScNbO4,174.033
4144,UIn3,69.067
4145,KV(CuS2)2,31.256
4146,TmPu3,30.4
4147,Mn2SiNi,207.333
4148,HfZrBe,96.822
4149,NbAlNi2,182.967
4150,BaLiCd,11.767000000000001
4151,BeFeW,206.033
4152,ScCo,126.23299999999999
4153,BeCoRh2,227.067
4154,BaThO3,117.7
4155,K2PdBr4,15.044
4156,DyP5,71.2
4157,HgCl2,15.356
4158,BeTeSe,44.567
4159,TiBe2Pt,168.733
4160,BePtBr2,67.933
4161,NbIO2,55.31100000000001
4162,NdBi2IO4,73.833
4163,TmNiSb,98.0
4164,Rb2NaYF6,40.667
4165,NaSm2IrO6,129.878
4166,GaRh,184.63299999999998
4167,PmHo3,42.2
4168,NaMnAs,51.956
4169,SrHg,33.367
4170,ErC2,131.7
4171,BeHgSe,48.122
4172,BaBrCl4,31.566999999999997
4173,VZnSiO5,133.822
4174,PaTlO3,142.267
4175,Ba2YTaO6,145.733
4176,GaSi(MoS2)4,43.4
4177,Nd3InN,78.667
4178,SrAcTl2,37.433
4179,NaIO4,35.356
4180,Li3FeP2HO8,83.189
4181,Tm2ZnRu,99.333
4182,CaScBe,43.2
4183,MgBe2Os,148.5
4184,K2MgH4,25.989
4185,Hf2CuOs,178.733
4186,Li2BeNi,68.111
4187,PrNi5,143.067
4188,Ga2NiS4,46.9
4189,Ca(ZnSb)2,46.467
4190,NaScBe,29.13300000000001
4191,KH2N,19.244
4192,PmI3,11.622
4193,Na3Be,14.844000000000001
4194,NaB(SO4)2,38.278
4195,SiSnO3,211.933
4196,K3AuSe2,20.189
4197,MnZnF6,43.833
4198,ErI3,12.478
4199,Na2ZnSe2,29.611
4200,KNaH2,18.211
4201,Te3MoWS,29.089000000000002
4202,FeCoO4,111.411
4203,CuSe2Cl,22.733
4204,Sr2HfBe,33.489000000000004
4205,TiAlPd2,160.233
4206,Fe4C,162.767
4207,Ba4MgSn,14.433
4208,BaBiAu,36.311
4209,NpAs2,91.37799999999999
4210,Li2CoCl4,29.044
4211,BeCo,201.333
4212,CaPtO3,162.7
4213,CaTiPO5,116.0
4214,SrN6,47.6
4215,BaO,48.1
4216,Mn4ZnO8,106.01100000000001
4217,BaLi2Ca,12.856
4218,KHF2,32.510999999999996
4219,FePb2(CN)6,31.13300000000001
4220,BaY2O4,122.311
4221,Li2BeSiO4,112.92200000000001
4222,CrAsPd2,127.46700000000001
4223,Lu2AlZn,69.467
4224,CoNi,196.2
4225,HfPd,158.2
4226,Na4SnSe4,23.6
4227,CaMnSn,47.433
4228,Mg3B(HO2)3,110.96700000000001
4229,BeCdTe,36.455999999999996
4230,VO,220.36700000000002
4231,PH3,5.367000000000001
4232,Cd2PdRh,130.967
4233,Ti3Pt,162.3
4234,NaNd2RuO6,121.03299999999999
4235,Sc2MnS4,61.0
4236,K2ZnO2,51.122
4237,AgBiO3,121.367
4238,Ba2YSbO6,136.3
4239,Dy(GeRu)2,139.322
4240,Li4CO4,74.756
4241,VZnF6,38.589
4242,MnBe2Tc,213.3
4243,CdPdF6,41.321999999999996
4244,TmP,92.96700000000001
4245,NdTe3,44.722
4246,TaBe2Pd,169.922
4247,Tm2IrOs,149.667
4248,AcH2,56.533
