,pretty_comp,formation_energy_peratom
6019,Ba4MgRe,1.2279799999999998
6020,V3S4,-1.10297
6021,RbZn4As3,-0.31111
6022,TiBe2Bi,0.46283
6023,Dy2Be2GeO7,-3.11308
6024,YSnPt,-1.09684
6025,BeCd2Pt,-0.006840000000000001
6026,TiZnF4,-2.65375
6027,Sm2InGe2,-0.7446699999999999
6028,Zr2BIr6,-0.8411700000000001
6029,ErMnB4,-0.68114
6030,InGaTe2,-0.31271
6031,Nb3Cr,0.09602
6032,KBaBi,-0.51805
6033,MgBeZn,0.16919
6034,YbCdAu2,-0.7532300000000001
6035,LuAgS2,-1.41439
6036,BeNbPb2,0.33307
6037,VRh3,-0.37961
6038,CoAsSe,-0.37245
6039,Li4Mn(BO3)2,-2.3079400000000003
6040,BeVMo,0.06477000000000001
6041,LiAl2Pd,-0.6443300000000001
6042,Na8N3O,-0.1193
6043,K3SiTe3,-0.87525
6044,Fe2CoGe,0.0104
6045,Cu(HO4)2,-0.22339
6046,Er2Hf2O7,-3.8241199999999997
6047,Dy2S2O,-2.8423599999999998
6048,Be2VGa,0.08664
6049,AgCNO,0.417
6050,ZrZnRh2,-0.79486
6051,Ti2AlC,-0.74471
6052,Ca2MgGa,-0.32105
6053,MgH2SO5,-1.74555
6054,Na2IrO3,-1.38681
6055,DyZn5,-0.28273000000000004
6056,HoSb,-0.78747
6057,TaOF3,-3.1861200000000003
6058,Lu3In,-0.25412
6059,Np3Be,-0.07346
6060,ThSi2,-0.54015
6061,Te3MoWSe,-0.20486
6062,CuAs,0.06564
6063,InAs,-0.054079999999999996
6064,SbAsF8,-2.24268
6065,ScCrO4,-2.66357
6066,Co(ReO4)2,-1.52101
6067,NaHgPd2,-0.13376
6068,Li4NpO5,-2.67955
6069,TiPN3,-0.86793
6070,BaCaV,1.2544
6071,TmTc2W,-0.19565
6072,Be2NbFe,0.0359
6073,Ti8O3,-3.13472
6074,SrCuF4,-2.9079099999999998
6075,KBe2Tc,0.3463
6076,Ba2AlV3O7,-2.31976
6077,TlBi,0.07876
6078,AlTc2Sb,0.7620100000000001
6079,Yb2GaHg,-0.5929800000000001
6080,KSiBiS4,-0.87981
6081,Ba4BeZn,0.79713
6082,DySnAu2,-0.72467
6083,ZrZnF6,-3.32041
6084,NdH2,-0.67866
6085,SiB4,0.26044
6086,CeMg3,-0.009859999999999999
6087,Tb2Sn2O7,-2.78562
6088,GeTe,-0.09181
6089,SmI3,-1.35631
6090,CaB2As,1.19369
6091,Yb(Mo3S4)2,-0.99521
6092,H6PbCI3N,-0.35953
6093,RbTmS2,-2.03908
6094,Ba2YbSbO6,-2.62766
6095,Li4BeTe,0.1051
6096,UFe5Si3,-0.3905
6097,Sc2MnSn,-0.16631
6098,AlSbO4,-2.27588
6099,SnPPd5,-0.48699
6100,NbCl3O,-1.68637
6101,Yb4Ge6Ir7,-0.78385
6102,Re3Pb,1.00102
6103,ErAg,-0.3792
6104,PuMn2,0.15562
6105,PuS2,-1.6992900000000002
6106,BaBi4(ClO3)2,-1.55726
6107,Rb2GeS3,-1.05829
6108,Ca2ScBe,0.43027
6109,K5As2Au,-0.53233
6110,CaBeMo2,0.28059
6111,Li4MnF7,-2.89136
6112,TiAg,-0.07418999999999999
6113,Ti2ReB2,-0.83373
6114,LiAlPHO5,-2.5062599999999997
6115,Si3Ir,0.19205
6116,Er(VGa2)2,-0.38173
6117,MgZrRh2,-0.8353799999999999
6118,TcAsAu,0.93609
6119,Y(SiIr)2,-1.03373
6120,MgAu,-0.6562
6121,Li3Ti2Fe3,-2.20307
6122,LiCu3F7,-1.84444
6123,Dy2Pb2O7,-2.29285
6124,VP,-0.42854
6125,RbBeO3,-0.8996299999999999
6126,Si2TcOs,-0.27242
6127,PH6NO4,-1.19369
6128,RbTlBr3,-1.08026
6129,NaTl2Bi,-0.18832
6130,Sr4CaCr2(SO3)2,-2.5485700000000002
6131,MgBeSb2,0.18833
6132,HoGa3,-0.51357
6133,InI3,-0.45947
6134,BaSc2Si,0.09241
6135,Cu6OF,-1.50272
6136,SmSi2Rh3,-0.9532200000000001
6137,LiNbO3,-2.68781
6138,Rb2MnF5,-2.8258400000000004
6139,Li3BN2,-1.0037200000000002
6140,LiCo5O3F5,-1.48442
6141,Sc2AlC,-0.5396
6142,Nb2VSe4,-0.84005
6143,ZrSiS,-1.27997
6144,Tm2ZnOs,-0.43473
6145,SmAl3Pd2,-0.8567899999999999
6146,Th(AsOs2)2,-0.34813
6147,Rb2ZnCl4,-1.7517599999999998
6148,BaIrO3,-1.69185
6149,Lu2MgSe4,-1.76505
6150,MgPPd5,-0.56931
6151,CdSiAs2,-0.09416000000000001
6152,Sr(GeRh)2,-0.79769
6153,Tb(TiGa2)2,-0.52149
6154,ZnSbF6,-2.31676
6155,Al3Fe,-0.16627
6156,RbAgO2,-0.7981600000000001
6157,BaTiSi2,0.10282000000000001
6158,BaIF,-3.05209
6159,NaZn4As3,-0.27079000000000003
6160,BeCuSe,0.07708999999999999
6161,KBePO4,-2.65726
6162,KBa4Sb3O,-1.4382700000000002
6163,Al2Mo,-0.13401
6164,V2ZnS5,-0.66701
6165,CuAsPbS3,-0.36929
6166,Ho6ReO2,-3.44532
6167,AuCl3,-0.24656
6168,LiCu3,-0.05125
6169,CuAuO2,-0.45833
6170,Al2FeCo,-0.49739
6171,Ba2TiRe,1.3326
6172,SrSeO4,-1.7963099999999999
6173,AlBN2,-1.14559
6174,MgNiF4,-2.70071
6175,Bi2TeO6,-1.28885
6176,CrH8C4(S2N3)2,-0.14438
6177,Ho2CuTc,-0.18076
6178,Lu2Sn2O7,-2.78821
6179,Lu2MgHg,-0.17539000000000002
6180,Ce3Mg,0.08357
6181,BaFePt2,0.24495999999999998
6182,U3O8,-3.40467
6183,CaBiClO2,-2.19416
6184,Fe3Pb4ClO8,-1.30874
6185,Li2AcTl,-0.21764
6186,Zr2TlC,-0.69101
6187,MnGa2Co,-0.05319
6188,UGePt,-0.62589
6189,Yb(Fe2Ge)2,-0.26453000000000004
6190,Sr2BrN,-1.4992
6191,BaV4ZnO8,-2.25866
6192,Sr3Cr2S2O5,-2.35014
6193,CeInPd2,-0.71708
6194,BeZnOs,0.17442
6195,Ba4InGa,0.30196999999999996
6196,AgBiI4,-0.35933000000000004
6197,LuTe3,-0.52522
6198,DyCu5,-0.21605
6199,NbAlNi2,-0.44147
6200,YbTa,0.58341
6201,KCu4S3,-0.4789600000000001
6202,AgIO3,-0.34752
6203,Tc2AsIr,0.37896
6204,YOF,-4.13249
6205,NaLaTl2,-0.33646
6206,MgTa,0.30425
6207,Ce2Dy2O7,-3.654830000000002
6208,UFe2,-0.15938
6209,Li2V3F8,-2.68014
6210,Na2FeNiF7,-2.41356
6211,NaYSn,-0.07753
6212,CaHfO3,-3.5036
6213,Al3Cr3(SbO3)2,-2.1285
6214,Tc3N,-0.19625
6215,CaAlSiH,-0.4837
6216,TbSnPt,-1.07116
6217,Lu2TiO5,-3.66601
6218,BaHgCl,-1.05407
6219,Li2TiV3O8,-2.66054
6220,BaSm2PtO5,-2.87847
6221,BeVSi2,-0.04069
6222,Ba4MgW,1.21501
6223,Nd3Ho,0.00952
6224,Ta2CuOs,4.25274
6225,PtI2,-0.12702
6226,CdP4,-0.08759
6227,Be2VBi,0.61824
6228,NbTe4,-0.29496999999999995
6229,BaNiF6,-2.59956
6230,Ba2LaNb,0.81035
6231,Mg(SnO2)2,-1.6436400000000002
6232,Li2Fe2OF4,-2.21804
6233,Sc2AlGa,0.34776
6234,TeI,-0.06966
6235,Pm2CuOs,-0.21579
6236,LiBeIr4,0.34796
6237,SmMg3,-0.10205
6238,LiVSiO5,-2.58885
6239,Na2TiBe2,0.65988
6240,Li2Se,-1.35568
6241,Be2TlP,0.70396
6242,La3Cu4(P2O)2,-1.51273
6243,Li2HgAu,-0.44234
6244,ReW2Br,0.9702799999999999
6245,MnBeCd4,0.66383
6246,Sc2Al3Ru,-0.65832
6247,SrSbSe2F,-1.82397
6248,CrCuS2,-0.57812
6249,NaLa3,0.22269
6250,BeBi4P,0.98268
6251,MnBe2In,0.26246
6252,DyGa,-0.63775
6253,UPt2,-0.78084
6254,PW4Cl,-0.80952
6255,DyThTc2,-0.05889
6256,BaCe2MnS5,-1.8914
6257,PmRh2Pb,-0.4783
6258,Na2Si3O7,-2.6680099999999998
6259,Li2BeFe,0.10689
6260,Pr(CuSi)2,-0.54953
6261,AlCuS2,-0.94319
6262,HoS2,-1.85033
6263,K2NaInSb2,-0.5361600000000001
6264,BaLiSi,-0.25891
6265,Th2Ge,-0.5885199999999999
6266,BeBi2Pt,0.39465
6267,SiC3,2.20105
6268,FeRhO3,-0.44029
6269,Tm3Si,-0.25398000000000004
6270,MoW3(SeS3)2,-0.78922
6271,NpAs3,-0.4119100000000001
6272,Th(SiNi)2,-0.81323
6273,Er2Al3Si2,-0.5284399999999999
6274,NaPt2,-0.41426999999999997
6275,BaMgTe,-0.6659999999999999
6276,BaSr(FeO2)4,-1.38986
6277,AlBr4,-0.71604
6278,FeCo2Si,-0.27442
6279,MnP2,-0.4240100000000001
6280,LaZn,-0.36953
6281,Ba2CaI6,-1.73367
6282,ErNi2,-0.53408
6283,Be2SiPd,-0.07936
6284,Lu4Ge6Ru7,-0.62283
6285,ZnSeO3,-1.14644
6286,NaIn3,-0.12142
6287,Mg(AlS2)2,-1.34516
6288,NpSb,-0.37675
6289,YAs,-1.12925
6290,Tb2O3,-3.3189300000000004
6291,TiBe2Cr,0.00685
6292,Ca2Bi2O5,-2.03652
6293,SrBePb2,0.10974
6294,HgSO4,-1.0097399999999999
6295,BaMoCl,0.67328
6296,YErIn2,-0.48421
6297,Cd3TeO6,-1.22399
6298,Sr4Nb2O9,-3.10433
6299,BePIr,-0.05809
6300,Ti2AlMo,-0.31592
6301,YbGaRh2,-0.78864
6302,Li4V2Cr3(FeO2)3,-2.07999
6303,V4Zn5,-0.048139999999999995
6304,HgS,-0.01612
6305,InAgO2,-1.1714200000000001
6306,SrTi2Be,0.30479
6307,Er2TlCd,-0.34256
6308,Yb3U,0.59334
6309,Li4BeTc,0.51594
6310,KCuF3,-2.27
6311,LiH3O2,-1.34246
6312,YMgAl,-0.37456
6313,TlN3,0.30944
6314,Be2CoSi,-0.14490999999999998
6315,Ca3Sn2S7,-1.04238
6316,Sm2AgRh,-0.54492
6317,HfNbO4,-3.11646
6318,Ho2OsRu,-0.32161
6319,RbBO3,-0.42488
6320,GaH5(NF)2,-0.96351
6321,Pb2Au,-0.08763
6322,LiHfIr2,-0.76218
6323,SmIn2Ir,-0.55896
6324,TiNiO3,-2.2452799999999997
6325,HoPaOs2,-0.35433000000000003
6326,Na4BeAlSi4ClO2,-2.7618400000000003
6327,BaHgPb,-0.014509999999999999
6328,NdPd2,-0.5523399999999999
6329,SrO,-3.02565
6330,KTa(AgSe2)2,-0.649
6331,Ba4ZnPt,0.5321
6332,Mg2PdPt,-0.85329
6333,Ba4SiPd,0.5524899999999999
6334,ZrTa4Be,0.48252
6335,CeZr7O6,-3.65661
6336,Li2V(CO3)2,-1.76502
6337,SmDyIr2,-0.84677
6338,LiTl2Rh,-0.11027
6339,AlTc2,-0.38939
6340,V2P2O7,-2.14486
6341,Ca2ZnGe2O7,-2.31814
6342,Hf6CoBi2,-0.24714
6343,BeTeBr4,0.94249
6344,Na2AlZnF7,-3.13146
6345,In2Te5,-0.20858
6346,BaCuSeF,-2.1348
6347,LaNi2Rh3,-0.39758
6348,Ba4CuSe,0.2644
6349,NaVCdO4,-2.0789
6350,Ge4PbO9,-1.68235
6351,BeFeNi,-0.07537
6352,Na4Ga3Si3ClO2,-2.4001200000000003
6353,VCl4,-1.14854
6354,ZrBeIr,-0.64349
6355,Ce(SiAu2)2,-0.42199
6356,Li(Fe3Ge2)2,-0.1464
6357,WBr4O,-0.95257
6358,Be2TlW,0.5693699999999999
6359,K2ReF6,-2.63218
6360,SrSiPd,-0.7810199999999999
6361,BaCr2Mo,0.72764
6362,Ba4CaTc,1.0465799999999998
6363,NaSmS2,-1.97312
6364,NaH3SO5,-1.38823
6365,Ni2Hg2OF6,-1.45441
6366,TbPS4,-1.12842
6367,SmIn2Rh,-0.60727
6368,Ca(GaS2)2,-1.22836
6369,HoTe3,-0.5784100000000001
6370,MnBe2Hg,0.30633
6371,Te2Mo2WS4,-0.55361
6372,Li2FeO2F,-2.08675
6373,BeTlIn4,0.48644
6374,AcMg3,-0.05664
6375,Co2SbO6,-1.16
6376,NaBe2Pd,0.29365
6377,NbPt,-0.62757
6378,CaMgHg2,-0.35413
6379,Li2CuF5,-2.25093
6380,BaMgOs2,1.19329
6381,PuB2Rh3,-0.33349
6382,Li3SbS3,-1.03477
6383,NdBO3,-3.25386
6384,Be2TlZn,0.68197
6385,Pm3Sc,0.04397
6386,PrCoP,-0.88692
6387,HfCr2,-0.11210999999999999
6388,Tl2Pt,-0.06494
6389,TbIn5Rh,-0.41313
6390,VFe,-0.15064
6391,KBeOs2,0.49496
6392,Li2ZnSiO4,-2.46045
6393,Mg3Fe,0.24441999999999997
6394,NaCuPO4,-1.86682
6395,ErZnAsO,-1.94403
6396,Tb2SbO2,-2.89418
6397,SrBeBi,-0.32029
6398,RbYbS2,-1.4932
6399,PuZn2,-0.31886
6400,Ba2YCr3O8,-2.66722
6401,CaTi2S5,-1.5191299999999999
6402,Mg2Pb,-0.1207
6403,Li2Fe3NiO8,-1.53185
6404,Sm2CuRu,-0.29123000000000004
6405,PaCu2Sn,-0.15112
6406,Hf2OsRh,-0.82736
6407,BiPt,-0.04832
6408,Pa2S3,-1.58114
6409,Ba4NaSi,0.47105
6410,AgRuO3,-0.759
6411,InHgW2,0.88844
6412,Pr3IrO7,-2.74664
6413,USbRh,-0.50269
6414,Li2V3SbO8,-2.29679
6415,DyAgHg2,-0.23799
6416,Yb4Bi3,-0.90412
6417,CuO2F,-0.73017
6418,InNi2As,0.32321
6419,Ni2S,0.01514
6420,SrFe2(PO)4,-2.21655
6421,TbSb2,-0.2119
6422,CaBeGa2,-0.02091
6423,TaCoSb,-0.10165
6424,SmB2Ru3,-0.42265
6425,Na3VO3,-1.89329
6426,BeFeIr2,-0.17306
6427,LiFeO2,-1.72995
6428,K2BaTi,0.61897
6429,Dy7(TeIr)2,-0.96511
6430,Al3Ga,0.04266
6431,BaMg3,0.06309
6432,NdAl3(B2O)2,-3.05621
6433,KLu,0.52762
6434,ScTaRu2,-0.6453300000000001
6435,ZrNbO4,-3.0762400000000003
6436,Al(CrB)2,-0.42838000000000004
6437,Tm2AgIr,-0.74459
6438,CuBr,-0.14587999999999998
6439,KBeGa2,0.45942
6440,Ti2ReAs,-0.17715
6441,Ba4TeRh,0.28413
6442,K3Ta3(BO)2,-2.84698
6443,BaSrCa2,0.02096
6444,Li2AlCoO4,-2.15745
6445,SrZnSb2,-0.61146
6446,Nd(CoP)2,-0.97262
6447,TaTeBr9,-0.67292
6448,BaHgSe2,-0.9632799999999999
6449,YbOs3,0.4281
6450,Ba4TiBi,0.56766
6451,Pm2ZnRu,-0.30825
6452,Al8Cr5,-0.04964
6453,Nb2Se3,-0.8704
6454,Ca6Sn2NF,-1.43326
6455,CeIr5,-0.37583
6456,LiV2OF5,-2.91144
6457,PbI2,-0.65927
6458,Ca(FeS2)4,-0.67694
6459,H5PbCI3N2,-0.33566999999999997
6460,Er2C3,-0.40588
6461,BaMgGa2,-0.12647
6462,CaBeHg2,0.16972
6463,CeCuGe,-0.5868399999999999
6464,Ca3ScCoO6,-2.95856
6465,Sr2Be2B2O7,-3.02172
6466,Ba4InGe,0.3045
6467,TmMg5,0.01127
6468,TbCd,-0.34543
6469,TmH2,-0.7418399999999999
6470,TaBe2Tl,0.5445300000000001
6471,Rb5FeO4,-1.37079
6472,YbNi2Sn,-0.48367
6473,TmClO,-3.26874
6474,Rh3Se8,-0.39204
6475,Er2MgTl,-0.20574
6476,LiIn2Pt,-0.4911
6477,BSe2Cl,1.27946
6478,Hf3Tl,0.01395
6479,BeTcSn,0.51135
6480,ThCdPt2,-0.91464
6481,NaCa2Al,0.31782
6482,U3Ge,-0.17457999999999999
6483,TaNO,-0.93458
6484,YAlSi,-0.64328
6485,ScBRh3,-0.74832
6486,RbMg,0.12166
6487,TbIn3,-0.42733000000000004
6488,Ti2BeBi,0.12435999999999996
6489,Dy(CrSi)2,-0.38299999999999995
6490,SmErRu2,-0.32787
6491,BeRe2Ir,0.09021
6492,Pr4Sb3,-1.08915
6493,Li3CuO2,-1.60265
6494,Li3As,-0.7800699999999999
6495,Lu2InHg,-0.37193
6496,CuBO2,-1.16769
6497,CaCO3,-2.41013
6498,TmI2,-1.1835200000000001
6499,Rb3Bi,-0.42596999999999996
6500,Rb2NaTlCl6,-1.51716
6501,MgFe(SiO3)2,-2.5664599999999997
6502,PdPtF6,-1.3570200000000001
6503,CaSc2Be,0.14447000000000002
6504,In3Rh,-0.26333
6505,K3AlH6,-0.3269
6506,Nd3Ag,-0.00203
6507,CoP2O7,-1.7234099999999999
6508,Pr2O3,-3.5345699999999995
6509,SrRh2,-0.33848
6510,NaMgTl2,-0.11822
6511,InAgS2,-0.42277
6512,PmTlRh2,-0.4667
6513,TmMgZn2,-0.35731
6514,MnGaGe,-0.05249
6515,TbAlCu2,-0.38676
6516,Be2SiRh,-0.35502
6517,Tm2TlCd,-0.32784
6518,Nb3Cl8,-1.3424
6519,RbAlO3,-1.81118
6520,Mn3N2,-0.24683000000000002
6521,NiBi,-0.0238
6522,Li4Co(PO4)2,-2.24118
6523,Ni(BW)2,-0.60296
6524,Au(OF3)2,-0.69391
6525,NaPrO2,-2.82575
6526,In2Si2O7,-2.2925400000000002
6527,CaSe,-1.853
6528,TmB2,-0.68865
6529,K4Na2TeO6,-1.62376
6530,Sm3Sb5O2,-2.37726
6531,BaMgCd,0.18584
6532,NbCoTe2,-0.34932
6533,TcN,-0.03829
6534,LiBe2Tc,0.10055
6535,Mn3Rh,0.059420000000000014
6536,BeIn2Bi,0.35323000000000004
6537,K3Nb3(BO)2,-2.65561
6538,ZrAsP,-0.26745
6539,Ho2CdS4,-1.67972
6540,Hg2P3Cl,-0.10778
6541,Nd4S3NCl3,-2.24302
6542,LiYO3,-2.12237
6543,Mn2SnO4,-1.5814700000000002
6544,Be2NbSb,0.01854
6545,ErNi4B,-0.52495
6546,Ba2Cu3(ClO2)2,-1.66464
6547,Sc7C2,-1.89517
6548,VHgO3,-1.50393
6549,KVO3,-2.5084400000000002
6550,Ac2ZnGe,-0.47023
6551,LaAg,-0.30416
6552,I2O5,-0.31779
6553,Dy(HO)3,-2.0552099999999998
6554,NaBeGe4,0.45983
6555,BaCoTe,0.26048000000000004
6556,GaSb,-0.13330999999999998
6557,Nb3B4,-0.71854
6558,Sm2Mg,-0.04898
6559,MnCuRh2,2.85454
6560,NdInPd,-0.80562
6561,LaOF,-4.05471
6562,ZrSb2,-0.5532
6563,Y2Cl3,-1.97042
6564,BeGaSb2,0.29934
6565,Rb6Cl4O,-1.8338599999999998
6566,Li4Fe5(CoO2)3,-1.57382
6567,Ho2SO2,-3.45741
6568,LuIr,-1.09074
6569,V(HO)2,-1.2429
6570,LiReO3,-1.87687
6571,Be2CdP,0.44781
6572,CaAu5,-0.45169
6573,Ca(NO3)2,-1.11194
6574,Er2CdS4,-1.79794
6575,BeIr2Br,0.39879
6576,InClO,-1.45602
6577,U(NiP)2,-0.72834
6578,Mo3Pt2N,-0.41752
6579,K3BePCO7,-2.21688
6580,MgTl,-0.04002
6581,YB4,-0.63003
6582,HfCdO3,-2.45281
6583,CdSnRh2,-0.29735
6584,Ba3PrRu2O9,-2.38924
6585,Cu3SbS4,-0.28518000000000004
6586,NaCdSb,-0.35425
6587,LaBe2Tl,0.41747
6588,LiCdHg2,-0.04987
6589,Si3Ag,0.6371600000000001
6590,PuPt2,-0.33686
6591,Fe2As5,-0.02224
6592,Si2NiSe4,-0.13432
6593,TmHg,-0.38008000000000003
6594,In5S5Cl,-0.67596
6595,LiAc2Ru,-0.04755
6596,HfBe2Ir,-0.3814
6597,AsRuW2,0.15757000000000002
6598,BeCo4Sb,0.32562
6599,V4S9Br4,-0.77372
6600,Ba4TeSe,-0.37496999999999997
6601,NdRhC2,-0.35424
6602,MgWO3,-2.11649
6603,BeIn4Pb,0.49693000000000004
6604,K2Ag2SnSe4,-0.66228
6605,TiPCl9,-1.06482
6606,SrH4O3,-1.53686
6607,Ti2H4Pd,-0.36457
6608,MgGaPd2,-0.69548
6609,LiPrSn,-0.53994
6610,HfCdCu2,-0.11858
6611,Ce3Pb,-0.26867
6612,Ba4HfSb,0.55983
6613,YPd3C,-0.27727
6614,VTe2,-0.29282
6615,USb,-0.20124
6616,MgSbPd,-0.61768
6617,ZnSbAsO5,-1.3348799999999998
6618,K2PdO2,-1.2416200000000002
6619,Be2CoHg,0.14435
6620,BeNbGa4,0.33016
6621,Dy2TlAg,-0.36697
6622,Ba4BeCl,0.41878999999999994
6623,Be2NbGa,0.12237999999999999
6624,TbB2Ru,-0.58601
6625,WBr6,-0.4982
6626,Sr2CdHg,0.26073
6627,Sr2TaGaO6,-3.01587
6628,Na2YBe,0.4928
6629,RbSmTe2,-1.47672
6630,TaGaPt,-0.07102
6631,Ba3Al3Ga2,-0.4239600000000001
6632,BeOsBr,0.60434
6633,CdSe,-0.58691
6634,NaMgF3,-3.43143
6635,Ba2HoTaO6,-3.44789
6636,K2ZnF4,-2.79494
6637,SnBr4,-0.6299100000000001
6638,K3Sc,0.56728
6639,Tl3Si,0.33422
6640,BSbO3,-1.92794
6641,MnSn3,0.33914
6642,RbLiSe,-1.3107
6643,PrCo2B2C,-0.39361
6644,Li3Y3ZrO8,-3.2777
6645,Sr2YSbO6,-2.8742099999999997
6646,ErIr,-1.00712
6647,SbAsIr,-0.11429
6648,CoCO3,-1.16678
6649,Ba4TlTc,1.00504
6650,Na2MnCSO7,-1.67895
6651,Hf4BePb,0.64922
6652,Ti2GaN,-1.28449
6653,KCoF3,-2.33867
6654,Be2HgIr,0.20061
6655,Ba(TlHg)2,-0.25033
6656,Pr(HO)3,-2.0021400000000003
6657,ZnO2,-0.4201
6658,Li2MnOF2,-2.44456
6659,MgBIr,-0.45973
6660,LaScSi,-0.6331600000000001
6661,BaMn2Sn,0.58515
6662,BeNi3,-0.16221
6663,Li3V2P4(HO3)2,-2.25749
6664,Ho(FeB)2,-0.49931
6665,Th2Al2C3,-0.46709
6666,Sm2Re2Si2C,-0.5946600000000001
6667,NbSe2,-0.50174
6668,Ba2NaOsO6,-2.20498
6669,FeSi,-0.41908
6670,MgNi3B2,-0.37482
6671,ThAs,-1.14042
6672,KLiSO4,-2.01138
6673,CaMn2(Si2O)2,-2.64846
6674,Be2ZnCr,0.17818
6675,KCuSe,-0.76502
6676,TiPtPb,-0.12929000000000002
6677,Na2PtO3,-1.35093
6678,Li6I3N,-1.00177
6679,Na2CuAs,-0.4243
6680,UBr3,-1.35564
6681,TbSi2Ni,-0.79799
6682,VBrO,-1.7335599999999998
6683,Y3B7W,-0.62208
6684,Ba2SrIrO6,-2.27066
6685,NaNb3,0.68006
6686,LaV,0.5744100000000001
6687,YMnAs,-0.25183
6688,DyAgSn,-0.60135
6689,BeFeCu4,0.35746999999999995
6690,TmSe,-1.72396
6691,Ca5Au3,-0.78027
6692,AcZnAu2,-0.61151
6693,Sc2AlOs,-0.55838
6694,AlFeRh2,-0.56183
6695,CaBe2Co,0.08967
6696,BeCrFe2,-0.006940000000000001
6697,Nd3U(ClO2)3,-3.2719400000000003
6698,NaInS2,-0.98313
6699,LiInSn,-0.21672
6700,KSnO2,-1.72786
6701,MgNi2Sn,-0.28381999999999996
6702,BCl2,-0.7586
6703,LiV4OF,-2.96016
6704,PmInAg2,-0.3912
6705,LiGe2N3,-0.41779
6706,PrMn7O2,-2.04196
6707,Rb2NaHg,-0.06071
6708,VFeSb,-0.2166
6709,KBeNi2,0.96696
6710,Nd2Ni5B4,-0.4806
6711,Ho(CuGe)2,-0.47741999999999996
6712,Cr2NiSe4,-0.42379
6713,CeTiGe,-0.56686
6714,RbSc5Te8,-1.3140399999999999
6715,W(BrO)2,-1.50036
6716,HoNbOs2,-0.26048000000000004
6717,Li7V5O2,-2.46371
6718,K4CO4,-1.51314
6719,NaSb(PS3)2,-0.4854
6720,Mo2H2O7,-1.69545
6721,Y(MnSi)2,-0.57648
6722,Bi2TeI,-0.2578
6723,BeCoIr,-0.05217
6724,Fe3O5F,-1.50999
6725,Be2POs,-0.17110999999999998
6726,NbCoSn,-0.33299
6727,Ba4ZnSe,0.1505
6728,K2NaMoF6,-2.80603
6729,NdSn3,-0.5053300000000001
6730,CuCl,-0.43343999999999994
6731,In2AgSe4,-0.33022
6732,PuFe2,-0.25651
6733,Dy4CdRh,-0.5210100000000001
6734,Ta3SeI7,-0.52987
6735,Li3BePCO7,-2.30079
6736,SrBe2P,0.39286
6737,TmNiSb,-0.9219700000000001
6738,CuSbRh2,-0.21469
6739,HfBrN,-1.83226
6740,HfMg2Be,0.27457
6741,CeHfO4,-3.67636
6742,ScAgO2,-2.37249
6743,LiMn2O3F,-2.11756
6744,UWC2,0.04859
6745,Nb3S4,-1.18194
6746,Ta3Sb,-0.03759
6747,Y2ZnIn,-0.47248
6748,Cd(BH4)2,0.0012900000000000001
6749,Mg(ScS2)2,-1.96615
6750,Lu2AgAu,-0.6815399999999999
6751,Ta(ICl)2,-0.93436
6752,Nb7(B2C)3,-0.65582
6753,KSb2,-0.35012
6754,TaSnO3,-2.1583200000000002
6755,BiBAs,1.10296
6756,Ag2HgS2,-0.04689
6757,NaTiBe2,0.59277
6758,UB2,-0.28332
6759,CePmZn2,-0.27304
6760,Ba4FeSb,0.76274
6761,ZrFeSb,-0.46018
6762,Lu2SO2,-3.49425
6763,MgBeIr2,-0.12064
6764,Ba(SbO2)4,-1.47345
6765,RbSm2CuSe4,-1.58075
6766,SrIn4Pt,-0.5189
6767,BaAgTeF,-2.06644
6768,MnV2Re,0.06312000000000001
6769,Na2Ti2As2O,-1.33722
6770,Sr(Si3N4)2,-1.2224700000000002
6771,Hf2NiRh,0.32515
6772,NaAlH4,-0.2409
6773,LiYb2Cl5,-2.45896
6774,B2Os,-0.17482
6775,BaSe2,-1.4641600000000001
6776,SiCN,1.51032
6777,Mg3Cr,0.29756
6778,Ta2VRu,-0.27665
6779,Tb2O3,-3.7865
6780,TaAuBr,1.10026
6781,KZnF3,-2.73294
6782,DyYHg2,-0.40849
6783,KBe2Co,0.51873
6784,V3Ni,-0.16022
6785,Ce2SeF4,-3.6789099999999997
6786,LiCo(CO3)2,-1.50141
6787,MnBeMo,0.33778
6788,Sr2SnO4,-2.6056
6789,Ba3FeN3,-0.74573
6790,ZnMo2O5,-1.59579
6791,CaZn5,-0.25759
6792,Sr4S3O,-2.3726700000000003
6793,Ce3SnC,1.64178
6794,Nd(SiIr)2,-1.0069
6795,K2GeAs2,-0.44787
6796,Cu3(Ge2O)2,-1.25922
6797,LiScAs2O7,-2.04375
6798,S(IN)2,0.64353
6799,U(SiAu)2,-0.17793
6800,Ba4HfCu,1.02361
6801,Dy2B4C,-0.63448
6802,HoNbO4,-3.34735
6803,NaYHg2,0.33824
6804,LuInCu2,-0.33859
6805,Zn(MoO)6,-1.80056
6806,MgBe2V,0.31471
6807,LiAg3,-0.16117
6808,Co3Pt,-0.08267999999999999
6809,BeZn2Fe,0.04168
6810,LiAsO3,-1.62918
6811,SmSe2,-1.68858
6812,SrHfO3,-3.66475
6813,Ti(GeO3)2,-2.18551
6814,RbNaS,-1.23668
6815,K2BePb,0.4895600000000001
6816,BaSnHg,-0.54087
6817,PbIBr,-0.80429
6818,VZnO3,-1.7503799999999998
6819,Y5Sn3,-0.80048
