,pretty_comp,n_powerfact
3762,Al2HgTe4,1936.291084
3763,YbAl2,907.6130268
3764,K4Al3Si3ClO2,596.2330226
3765,HfCdRh2,2273.622802
3766,Li3Y(NiO3)2,691.0028693
3767,Pm3Ge,18.46135992
3768,Hf2TcRu,612.8313178
3769,Li(Co3P2)2,231.21613399999998
3770,H4CN2O,1053.754242
3771,U(SiOs)2,53.39907667
3772,PrN,1080.532978
3773,Ti3Sn,1.912889485
3774,Li2ZnCl4,1178.12607
3775,NaCoO2,2459.662778000001
3776,Sr2Co(ClO)2,15.80391646
3777,CdSe,178.1268373
3778,Mg3ZnC,24.45351316
3779,Li3AlN2,2448.722209
3780,PuFe2,181.64104939999999
3781,PrBPt3,34.70259721
3782,NaHg2IO2,842.1294522
3783,SrH4(ClO)2,730.7127786
3784,KCoCl3,83.87983304
3785,Si3Se,12.09965578
3786,NpGa5Ni,161.0798417
3787,SiP2O7,924.1839446
3788,BaTlHg2,5.990578407
3789,LiZn,31.7336876
3790,Na2MgCl4,615.0213275
3791,Li2Cr3CoO8,83.58528127
3792,IrF4,1581.013027
3793,USi2,301.51551919999997
3794,Pr2MgNi2,69.85351096
3795,LiSbS2,4745.595061
3796,NaAlSiO4,596.6318223999998
3797,Er3Sb4Au3,3063.838143
3798,SrTa2Bi2O9,2233.358178
3799,ThAl2,395.4726999
3800,FeSi2,2510.1711219999997
3801,SrN6,987.2240375
3802,Dy(Ni2As)2,829.9947848999999
3803,MnV3,767.6428815
3804,Sr(FeAs)2,34.74894306
3805,PuRu2,61.99216291
3806,P2Pb3O8,1910.708403
3807,Hf3Te2,387.6831954
3808,PrNd3,5.225451953
3809,Nb2CS2,881.4300311000003
3810,CrGaFe2,573.6354436
3811,VO,638.736582
3812,Na3Sr3GaAs4,398.051641
3813,ErNbO4,803.2431176
3814,BH4O2F3,796.2672161
3815,K2Os(Cl2O)2,443.223141
3816,Ta2Co,22.67137405
3817,PbCl2,2472.840447
3818,Mn3ZnN,137.0775898
3819,NaCaFe2(Si2O)2,54.13005857
3820,Ba2MgSi2O7,810.5434826000003
3821,Nb2NiO6,1221.928018
3822,TmPd,2.06003315
3823,BeSnAs2,3237.824405000001
3824,Au7I,2689.752178
3825,MgSeO4,888.85605
3826,Fe3Mo3N,2.755683225
3827,Sm2Zr2O7,862.7047638
3828,Er2(NiB2)3,767.4379058999997
3829,MgHg2,291.5555405
3830,Zn2Mo3O8,525.8757548000002
3831,HoLuCd2,337.7450823000001
3832,Sr2FeCuSO3,7.167793502
3833,Ce(SiAg)2,3216.889902
3834,TbTlPd,1245.260611
3835,TePb,3376.205104
3836,YbMg2,726.2896982999997
3837,BeCl2,1161.485473
3838,TiCuHg2,452.17028899999997
3839,Yb4As3,79.2853446
3840,YbPd2Pb,47.61910669
3841,UTe3,85.26295338
3842,Sm(SiAu)2,694.8805476
3843,Sm3Ir,41.359088799999995
3844,Rb2NaInF6,903.6893344
3845,Ba(PRh)2,73.28007411
3846,Tl2TeBr6,2184.768312
3847,LiMn3O6,392.5472811
3848,Mg2GeO4,596.9094567000002
3849,Li2Mn3GaO8,3.947202136
3850,Nd3PbC,1371.598448
3851,InBr,1811.2666370000002
3852,RbHF2,836.8785741
3853,ErNp3,674.759487
3854,PrTlAg2,2.092007785
3855,LiAuS,423.17986629999996
3856,Tl(NiSe)2,146.8221716
3857,YMn2,257.3704392
3858,BeTcSe,837.8855187
3859,CaNi2,811.1786415
3860,InBO3,787.5877984
3861,CaTiPO5,2037.404758
3862,Ti2FeS4,218.04654130000003
3863,ScF3,1104.130334
3864,Ca(PrTe2)2,1817.568146
3865,Sr3Co2Cl2O5,4.834419133
3866,Ca(HO)2,904.1142408
3867,Li2AlRh,461.5968821000001
3868,GaPt,1633.604607
3869,NaCuO,183.7665102
3870,Ho(Mo3S4)2,416.1171654
3871,NdSn3,227.77249750000001
3872,Li2HoTl,541.2346875
3873,Li2CoNiO4,758.4682654000003
3874,Ba2PrPtO6,3979.684922
3875,Nb3GeTe6,125.95378999999998
3876,ErSb,490.7214595
3877,Ti3Pt,24.07503612
3878,Y3TlC,304.2334323
3879,Ca2Co2P7,540.7575582000002
3880,Al3Cu2,268.8784253
3881,LiMg2Zn,309.04211949999996
3882,Yb2Be2Si2Ni,2.5676746759999998
3883,ScSn,2023.991043
3884,CaCl2,1406.3990900000001
3885,Ti2AlCu,193.6484628
3886,NiGe,467.92223499999994
3887,SmErO3,1374.352165
3888,MnGaPt2,644.6827537
3889,NbAlNi2,177.3171896
3890,HfPd5,307.7810931
3891,TmMgHg2,6.880874702000001
3892,Br2O,2264.512073
3893,Sc2MnS4,1066.392063
3894,LiAg3O2,1060.348758
3895,Na4PbO4,678.5638372999998
3896,Li4Fe3(OF3)2,549.9793635
3897,PrGe2,1267.835939
3898,Na3AsS3,565.9227262999998
3899,P2Ir,1054.065266
3900,HoBRh3,2597.292482
3901,PrBi,1361.1867869999999
3902,Li4Mn(BO3)2,757.9013186000003
3903,PrTiO3,1978.84211
3904,Fe3Se4,64.50189267
3905,FeHO2,431.5283163
3906,TbRh2,954.7919486999999
3907,CaPrMn2O6,356.68125219999996
3908,Pd(Se3Cl)2,1425.639234
3909,Mg4Ta2O9,934.1480623
3910,Li2CrFe(PO4)2,64.97952656
3911,Pr2IrPd,1070.0139390000004
3912,ScPS4,1248.491484
3913,Te2AuI,844.0209968
3914,Mn2AlW,1697.289282
3915,SrH4O3,758.7793465
3916,LiBC,3313.133111
3917,NaVF4,378.63726460000004
3918,RbTmO3,213.29346
3919,NaYSi,1690.4976920000001
3920,Pm2PdRu,4852.556354
3921,MnZnF6,695.2654215
3922,Li2CuSb(PO4)2,1103.0505039999996
3923,PrTlTe2,3454.828538
3924,RbMoO3,285.3423027
3925,TeO2,803.7526841
3926,Ge2N2O,604.7939695
3927,Ba3ErRu2O9,94.64254586
3928,AlCr2,698.1809524
3929,KTlO2,599.1409742999998
3930,Sm2CdIr,131.3549391
3931,LiPF6,995.5480912999999
3932,ErNi4B,21.87214237
3933,NdMnGe,118.7232013
3934,NaHS,757.1980661
3935,Rb2BeF4,708.0130649
3936,Ho2CdS4,1619.8947859999994
3937,CaS,2585.196086
3938,KBi2F7,1006.6752619999999
3939,LiSmGe,1002.127831
3940,MgInNi2,1839.587223
3941,ScSiNi,174.9521726
3942,BaTl2,1789.8276649999998
3943,Sr(CdGe)2,457.66512989999995
3944,BaZr(BO3)2,1001.244067
3945,ErMgHg2,8.323157157999999
3946,HfAlRh2,374.7049444
3947,InSb2S4Br,1304.021318
3948,Li2FeBPO7,210.2825741
3949,LuPb2,499.5510913
3950,Li4Mn5,102.6571266
3951,Rb2MnBr4,588.2488271000002
3952,Np2InNi2,423.7719163
3953,FeCo5O2,22.21258773
3954,Ga2TeS2,2970.872397
3955,Nd(SiPt)2,495.8520171
3956,Pm2PtRh,657.0384326000002
3957,TiCd,658.0844811000002
3958,Pr(SiRh)2,678.6776892000001
3959,WS2,1402.13986
3960,Ce(SiIr)2,1326.4028
3961,Li2Cr2FeO6,277.17657610000003
3962,K3Nd(AsS4)2,776.8816029
3963,In3Co,581.795192
3964,LiYbPb,551.6508618
3965,Dy3Pd2,122.4114582
3966,Rb3PS4,656.2843803
3967,HoRh,13.61134512
3968,As2SO6,1093.418209
3969,Li2TiTe3O2,753.4087967
3970,ThO2,3139.2788100000002
3971,FeGeRu2,192.4609105
3972,HoAu3,581.2099782
3973,Li2PrTl,260.65806749999996
3974,NiH2(ClO3)2,386.18408139999997
3975,HfScOs2,606.153728
3976,Sm2PbSe4,1608.022238
3977,Mn5CuO2,1192.05133
3978,Tb2FeSi2,480.0560134
3979,YTmRh2,0.16626575300000002
3980,Ca(AsPd)2,116.29929540000002
3981,Dy2AgIr,43.9301425
3982,SrO2,3873.7084649999997
3983,Er(NiP)2,492.3341586
3984,NdZn5,532.7149945
3985,Sr3AlO4F,820.1046417
3986,Ca(AuF)2,1025.656025
3987,Zr4Pd2O,298.1844776
3988,HgB4O7,844.8791187
3989,UTa2O8,392.4937021
3990,K2MgCl4,685.5308386
3991,Cr3S4,96.65111199
3992,LiNiPO4,82.20088562
3993,Bi4Te7Pb,548.5441586000002
3994,PaO3,117.0504514
3995,Sr3ZnRhO6,312.6718355
3996,Li6Br3N,919.0780343
3997,CaSn3,889.1371901
3998,LiYb2Tl,273.2573578
3999,BaNd2CuO5,170.9746261
4000,YPt3C,882.9061291000003
4001,BiBTe,2592.315545
4002,CaMgSiO4,776.8999211
4003,H2SeO4,724.7374472
4004,KZrF5,68.32626146
4005,Li2GeO3,929.7313140000001
4006,MgZrPd2,586.1430492000002
4007,N2O,319.4021461000001
4008,Rb2ZrF6,340.3291492
4009,HoInPd,1605.011364
4010,TbAgPb,537.1135591
4011,Li3Mn8(O2F)2,491.1643438
4012,Ba2Y(CuO2)4,267.757477
4013,Na3MnO3,234.0962382
4014,NbS2,1936.7810510000002
4015,Na2Mg(CO3)2,1056.860549
4016,HoTmZn2,0.076528088
4017,BaMgV4O8,47.20412884
4018,K2ZnF4,962.7123167000001
4019,Cr(SiO3)2,120.45671440000001
4020,K2Yb2O3,1037.272363
4021,Dy(GePt)2,312.9009703000001
4022,Al3(BRu2)2,113.4798854
4023,BaMg2,204.8354617
4024,Tm2SiO5,645.0589719999998
4025,SrSi2,2.5964350069999997
4026,TeRuSe,979.9996727
4027,ErPO4,1855.39711
4028,Cr2NiSe4,116.8645307
4029,Rb2LiAsO4,728.4809947000001
4030,ZrCuSi2,631.2446865000003
4031,LuGa,1216.86385
4032,BaC2,2639.8886789999997
4033,Ho2Ge2Os,176.1814203
4034,PrAgAs2,368.17083030000003
4035,Ti3Pb,778.1235173
4036,Pr2C3,130.6308865
4037,ZrCoSb,486.08153960000004
4038,VMo,808.3423642000001
4039,LuAgS2,481.29360130000003
4040,DySnPd2,504.049058
4041,CoTc3,546.0359957999998
4042,ErPaRu2,97.44091850000001
4043,Sr2In2O5,633.8084269
4044,SbF3,3042.441171
4045,Sr(ZnAs)2,929.5815546
4046,Li7Mn(OF)3,76.55286155
4047,Pr2MgGe2,993.0485979
4048,Ti2Sn,507.43265260000004
4049,KCuF3,32.92923531
4050,Lu3SnC,1622.802115
4051,V3Ga,1321.91264
4052,Ti2N,450.7505496
4053,RbLiCrO4,301.2433547
4054,NaCO2,680.6900596
4055,LiCaAlF6,861.0923352
4056,PuBi,94.57711763
4057,Pu2C3,20.08952765
4058,AsHPbO4,941.7019038999999
4059,CoH9(CN2)3,14.53128433
4060,BaSnF6,853.0619616
4061,AsSeBr,57.03868941
4062,Pm2IrRu,1346.11663
4063,Ti3Os,212.97757630000004
4064,Y2HfO5,1396.0067279999994
4065,Zr7(NO2)4,846.8122748
4066,CoHg3,809.3072119
4067,Ba5Ru2Cl2O9,390.1859063
4068,Sm(Al2Cu)4,148.92730269999996
4069,LiSbAu,434.35532340000003
4070,Al2CuO4,24.0277687
4071,LaAs,1496.623519
4072,Nd(FeGe)2,382.2665939
4073,SbSCl9,639.9112611
4074,LiTiNiO4,333.5912102
4075,Bi2Rh3S2,203.4872436
4076,LiCrPO4,33.13220391
4077,BeGeAs2,2157.08799
4078,CuAu,1263.074085
4079,ErLu3,258.2030252
4080,SmAs,116.2075826
4081,Li5Ti2Cu3,455.2799388
4082,Ho2Sn2O7,698.7953432
4083,Re2SCl2,84.83145224
4084,ScCdAg2,1104.625609
4085,Ta2Mn2O7,313.8013916000001
4086,Ti2Al,93.76238076
4087,Tb2C,53.63717083
4088,ErMn2,439.677291
4089,Li2MnOF3,79.61490423
4090,H2AuC4N,1705.6508789999998
4091,NdRh2,524.1313172
4092,NaPdO3,1792.326673
4093,Th(Fe2P)2,2283.242644
4094,CaSmRh2,141.9103517
4095,Ga2Ge4Pb3O4,838.6949093
4096,K3In,252.04003640000002
4097,Ho2C,83.19739831
4098,PuSn3,1598.013469
4099,CePO4,8.828705623
4100,ScCuS2,2607.2961960000002
4101,SmGeAu,514.5124033
4102,As(S8I)3,390.27034269999996
4103,Ti3SnC2,327.2028975
4104,Dy(CrSi)2,966.3746457999997
4105,NiC,3381.0358439999995
4106,TbTlS2,3070.693741
4107,Be5Fe,5.235709203
4108,TmGa2Pd,1055.732038
4109,Ba2AlNi3O8,89.20154409
4110,Ga2HgO4,294.66065699999996
4111,ErSiRu,1026.210064
4112,NaSmSe2O7,683.2155589
4113,LiCuPO4F,833.4374495
4114,In5AgSe8,195.5924119
4115,KSnS2,819.883365
4116,Zr5SiSb3,1342.08931
4117,LuBi3,144.46007780000005
4118,KScF4,595.3435647000001
4119,PmSbRh2,255.0480938
4120,V4OF,220.41108019999996
4121,KErS2,2959.495937
4122,Mg2Mo3O8,380.8846952
4123,Ba3Nb2O8,1631.814932
4124,BiTePd,106.0417348
4125,SrRhO3,202.3485646
4126,YMgAu2,55.77051643
4127,PH6NO2,2136.8424670000004
4128,SnSe,3374.3409619999998
4129,V2PbO6,674.4624091
4130,Sc5Si7Pt9,1350.505831
4131,LiCu2PO4,763.1511397999999
4132,BaCd,88.07802107
4133,Rb3Mo2Cl9,452.3283386
4134,PtCl2,543.7814103
4135,PmMgCd2,87.56352371
4136,Sm(Mg3Al)2,689.9556997999997
4137,VSbRu,1991.309495
4138,K3GeSe3,1373.5191029999999
4139,K2RbPdF5,61.54208306
4140,TaRh3,273.20748619999995
4141,MoC,90.01224264
4142,InCuSe2,215.1975327
4143,Ti4ZnS8,22.05599198
4144,BaAlCu2O5,1658.537868
4145,HoNi2,909.3257050000001
4146,UPb3,1113.3645689999996
4147,YHoCd2,936.239111
4148,SrLi(BS2)3,395.0381889
4149,HoErRh2,0.7955762390000001
4150,Li2RhF6,11.50621838
4151,PtCl2,1178.730332
4152,Nb2AlC,180.6411697
4153,SmZnRh,373.039285
4154,ZrInAu,2463.378087
4155,CN,1123.98735
4156,MnAlCu2,14.24104006
4157,LiHoO3,62.088995600000004
4158,Ba2AlSn3O8,41.61470081
4159,Tb4Se3N2,1700.558566
4160,CaPmRh2,75.63236494
4161,Ho2SeO2,1721.2860879999994
4162,Tl(CuTe)2,711.8871122
4163,Rb5FeO4,769.8431869
4164,Sr(ScS2)2,901.8306315
4165,ZnP,302.3539448
4166,SrSnO3,414.86467089999996
4167,PmPbAu2,72.62570314
4168,Ag3Sn,154.7446362
4169,Nb5(NiP)4,110.6678353
4170,BaGaGeH,1420.3710609999994
4171,VZn3,0.57964201
4172,MnSbIr,248.7121461
4173,TeAuI,1422.817468
4174,LiLa2Al,1261.649569
4175,Li2MnBr4,806.2099222999999
4176,LiCoO2,2289.787416
4177,TiGa5Ni,1201.719328
4178,Li2AgPb,108.00953490000002
4179,MgCuGe,63.48493834
4180,TiI3,1403.804934
4181,Ho2Zr2O7,842.3414246
4182,LiTmPd2,860.0237642999997
4183,V3(OF)4,34.32795929
4184,DyThTc2,1169.917458
4185,Ba3Mn2O8,720.3565391
4186,KNb2Se,2074.480358
4187,Zr2Al,724.9045887999997
4188,Th(SiPd)2,195.77583090000002
4189,TmIn3,3056.242551000001
4190,CaPrAg2,146.8794977
4191,K2IrF6,162.5993314
4192,Rb2PdF6,932.4007102
4193,Tm2InOs,7.0389377810000004
4194,TiSiNi,827.0830824
4195,Na6Ge2Se7,288.25955810000005
4196,Pm2RuAu,619.5700922999997
4197,MnSbRu2,0.785049852
4198,YPd3,0.208885321
4199,Ba2ZrS4,1198.510115
4200,Na2Te4MoO2,214.9778886
4201,Fe2Ge,176.91853600000005
4202,Ba3Bi2,673.5080865
4203,Ba2UFeO6,4358.317975
4204,K2PtCl4,1576.603296
4205,CsK2Bi,250.2795034
4206,Sc5Ge3,1488.0326599999999
4207,Li2MgIn,90.34198342
4208,CeSbAu,3587.3393090000004
4209,SmMgIn,527.5540195
4210,MnSbSe2Br,1031.8397439999999
4211,MgAg3,126.67219740000002
4212,Li3MgPCO7,427.92488389999994
4213,HfCrO4,97.83277336
4214,HfSiO4,2111.803469
4215,Li4Fe2TeWO2,77.05103767
4216,YTiGe,1296.882316
4217,TmCl3,2134.980871
4218,LiCdP,3796.661235
4219,TlAsF6,1628.0516
4220,MnSb,311.6335586
4221,Ca3SnS5,812.1292086
4222,Cr2HgS4,9.044657254
4223,PmDyCu2,88.20159659
4224,Li2VCr3O8,78.2253747
4225,K4SnO4,876.9854529999999
4226,V6O5F9,267.5112338
4227,NaBF4,1143.513472
4228,TmIr,1200.870797
4229,AuSCl5,355.0388408
4230,Li2Si2WO7,268.9661039
4231,TbOF,2038.226313
4232,ErInCo4,1203.752482
4233,MgZrAu2,1214.890784
4234,LiGa2Ni,0.24961195
4235,Sr(GaAu)2,306.8416890000001
4236,LiPb,47.62801104
4237,Pr4Se3N2,1422.2613279999994
4238,BaPPt,88.57398458
4239,Li2MnSn(PO4)2,102.01463009999999
4240,Nb3Ga2,782.6994551
4241,HfBe2Bi,278.9847312
4242,YbZn2,99.73273446
4243,Rb2HfF6,662.8641397000001
4244,Ba2Zn3(AsO)2,1015.699191
4245,TiC,208.96992590000002
4246,CuAgS,3592.896585
4247,Li5MnCr3O8,546.2875481000002
4248,AgAsO3,607.4254584
4249,Sr4Bi3,89.77036586
4250,CoCu2SiS4,107.378941
4251,BaTaCuO5,897.2934796
4252,Al2PdRu,1306.966492
4253,Sr2Nb2O7,1053.59924
4254,Li(CoO2)2,25.52335528
4255,Y2AlSi2,522.5440199
4256,RbLiBr2,649.8822163
4257,NdHoIn2,46.78908807
4258,YTiF5,4.746036757
4259,Ca(GeIr)2,13.65245784
4260,Yb3GaC,873.6382581
4261,PrSi2,303.006582
4262,CdCuSb,1878.257798
4263,Ti3Zn,864.5643779999997
4264,TbRh5,856.3407135
4265,CrH2,366.4374472
4266,Sc2TlCd,1964.653702
4267,Ba4CaW,660.9327942000001
4268,KTa(GeO3)3,896.7896329
4269,UGe3,1029.7410029999999
4270,AgF,405.6730663
4271,Na3Au,2473.1792
4272,LiTmIn2,249.2853113
4273,Sc5NCl8,574.8895468
4274,Li2FeCo3O8,132.979776
4275,ErH2,1371.648292
4276,BaSi2,525.5890828
4277,KHO,857.0128990000003
4278,PaAs,195.7177491
4279,ThSn2,975.7205761
4280,LaCrO3,2525.617418
4281,NaSrAs,492.39076229999995
4282,NaBS2,1103.612111
4283,ZnSn2O5,393.83118310000003
4284,YPaTc2,193.87279809999998
4285,MoCl4O,280.5236854
4286,SrFeMoO5,881.5462732000003
4287,BaAlF5,836.9103435
4288,SrBeF4,804.1270951
4289,HfNbP,909.1114725
4290,Ca2Ti3O8,1275.885603
4291,HfSiPt,2.9200558169999997
4292,CeCd2Ag,4072.4600549999996
4293,LiHoSn2,84.88394783
4294,TmTe,532.9990166
4295,Li5InO4,1022.487574
4296,Na2SnBAsO7,1086.54062
4297,Nb2Co3Si,2002.0561989999999
4298,K2Al2Sb2O7,1578.876872
4299,LaPO4,704.4997429
4300,LiTiCl3,900.8497784
4301,V3Mo,79.29653449999998
4302,Li2NdIn,205.3004237
4303,Ac3Pr,1651.579554
4304,YAgHg2,30.80787536
4305,LiBO2,1212.694289
4306,Sr2CrO4,390.7364147
4307,ErInCu2,47.99937360000001
4308,Sm4Br6O,151.3043485
4309,LuB2,309.4062183000001
4310,ErInNi4,15.31268527
4311,SmGe,206.05370019999998
4312,Ca2PI,2606.9908969999997
4313,Li2CdPb,130.0255685
4314,ZnPS3,771.3955392999999
4315,ZrTiO4,365.46555010000003
4316,KH,3039.8663100000012
4317,Ce(Fe2P)2,6.516811432999999
4318,Cd3(ClO)2,487.2789062
4319,NaAuO2,2371.8007350000007
4320,SmOF,2083.07398
4321,LiVCO4,135.0148689
4322,Ag(TeMo)6,1597.01479
4323,CaCoF6,113.40721359999999
4324,Pm2ZnGa,2.585417679
4325,Li2PmGa,75.96705265
4326,PrRu2,950.3312515
4327,NbIO2,1508.057695
4328,K3Nb3(BO)2,1074.01648
4329,K2Zn3O4,652.7373646000002
4330,Ac2CuSi,3371.7516130000013
4331,CaAl2,552.4007311
4332,Al6Ru,211.49642000000003
4333,NaCaTl2,119.35372690000001
4334,Hg3Se4O5,1013.212076
4335,Al3Pb5F9,770.2276706
4336,Pr(Fe2P)2,35.052526799999995
4337,TbSnAu2,1.0722767
4338,ZrPbO3,1304.079186
4339,Ba(CoAs)2,1169.813923
4340,Sm2Ge2O7,762.6744067000003
4341,Tl2(IO3)3,615.2797891
4342,U(RhO3)2,350.7421817
4343,CuI4,1526.042062
4344,Dy3InC,50.09475689
4345,Pd(SeCl3)2,1508.967372
4346,PuO2,1015.449057
4347,LuMgCd2,0.175136383
4348,ScGa5Co,506.46254910000016
4349,Pr(SbOs2)2,2010.188232
4350,Pm2AgRu,968.5539302000001
4351,DyB2C,1193.055538
4352,Li2VSiO5,553.0177659
4353,ErFeC2,442.4779763
4354,BeSiP2,2638.4381550000007
4355,NpSb,788.6328707
4356,SrB6,665.450607
4357,BaZn(NiO2)4,892.7212593
4358,Rb4SnO3,873.3563917000001
4359,Lu2V2O7,609.3955045
4360,NpAl2,299.760688
4361,Mg3(AsO4)2,766.1631814
4362,Be2Si,319.7394415
4363,YbSe,2676.580443
4364,Ca5P8,2269.059324
4365,Na3VH6O7,261.493172
4366,Zr2CoTc,48.76179985
4367,Sm2Tl,272.1858064
4368,LiWO2,119.1526761
4369,PuAs,408.91975410000003
4370,LiMnP3H,879.8484117999999
4371,RbMnBr3,747.0901912
4372,DyAgGe,326.3350909
4373,TbTe,47.84262705
4374,CaRuO3,147.5606095
4375,AcInAu2,11.11579452
4376,Mn3Sn,68.50192418
4377,Sc3AlC,289.06056889999996
4378,PmAlCu2,114.45233859999999
4379,LiNd2Al,1593.06818
4380,SCl2O,508.285933
4381,PPbSe3,1649.5465179999999
4382,TiF2,1466.653953
4383,Li5TiAs3,2516.036582
4384,ErGaCo,382.656397
4385,CaPd3C,12.73160024
4386,CaAl2B2O7,816.7522105
4387,Ba2AlCu3O8,579.3089792999998
4388,HoSiIr,144.7902975
4389,Li4ZrGe2,163.54878069999995
4390,CrCl3,200.414851
4391,Sr3(InP2)2,1321.3501199999996
4392,Rb3HoO3,809.6945548
4393,CeHg2,2339.555678
4394,Ba3N2,1057.59051
4395,UB2Rh2C,35.22068286
4396,Ba2HoRuO6,811.2515943
4397,Li4Co(OF)2,2528.310365
4398,RbMnP,468.3833618
4399,Dy2Hf2O7,847.5330418
4400,Ce2Al2Co5,25.59987033
4401,V2FeTe4,402.437317
4402,TbTaO4,1828.1214949999999
4403,LiCoPO4,138.7786315
4404,Ba2MnZn2(AsO)2,629.3027582000002
4405,PtS,1577.077925
4406,MnSnAu,5.290002063999999
4407,Pm3Sn,262.4683671
4408,MgTaRh2,40.37518406
4409,Zn(BH4)2,2162.699783
4410,BaB2F8,1107.6397259999999
4411,Yb(GePd)2,283.2260131
4412,K2OsCl6,58.52663695
4413,Dy3BWO9,793.3140647999999
4414,Ba3PbO,46.68961584
4415,Li2PbAu,51.14300968
4416,TmGa3Ru,12.43260146
4417,Mn2InCo,384.8101896
4418,Tb3Mn3Ga2Si,17.06514613
4419,HoNi3,546.6758779
4420,Li4VTe3O2,78.49909151
4421,YbAgPd2,0.33679796
4422,SrCaHg2,45.49072324
4423,Ni2P,252.90957609999998
4424,Ba2Bi6O,497.8609618
4425,Be3Fe,13.75408845
4426,BiSbO4,1569.2570560000001
4427,TlAgTe2,20.12114286
4428,NaRuO2,545.7745495
4429,CeFeSi,5.309718526
4430,InN,249.5145262
4431,Li2FeF4,113.8239385
4432,NdSi2Ni,428.15061430000003
4433,BaErCuS3,1048.482385
4434,USnRu,40.09754088
4435,PmMgHg2,108.6908003
4436,Co5BiO2,18.67557868
4437,K4P2PdS8,516.7630654
4438,LiAlO2,901.7069309000001
4439,DyPS4,802.8949371
4440,V3Ni,1091.7993310000004
4441,U2Fe2P7,48.65441237
4442,LiAuI4,983.8079912000001
4443,CaHoMn2O6,277.4993903
4444,Cr3Ge,710.5031904
4445,Nd3InN,324.2045065
4446,Y3Al,2.1872603319999997
4447,Cd3As2,26.761899600000003
4448,Fe5SnO8,214.5671665
4449,TiPCl9,74.24018937
4450,Mg(BH4)2,1562.983387
4451,TbSmHg2,526.7423268
4452,ErGaRh2,2971.293283
4453,ThI2,109.4436764
4454,Ti3V2O9,21.14023771
4455,U(FeSi)2,183.136782
4456,Rb2NaYF6,988.4327302999999
4457,Ca3Co2O7,129.2813916
4458,Sm2AlNO3,755.1096351
4459,LiTmRh2,19.82839773
4460,K3Sm,818.3374062999999
4461,MgMn(SiO3)2,329.7798932
4462,Li2YAl,218.6113508
4463,Cr2FeSe4,22.09310422
4464,YReN3,204.59292280000003
4465,In3Ni2,26.1212719
4466,CuClO2,981.6583921
4467,BeSiRh2,524.087817
4468,ZnCdPt2,147.4830429
4469,Mg2Pb,1660.4444529999994
4470,BaHg2(ClO)2,457.41864969999995
4471,YZrSb,879.7669530999997
4472,MgCrF6,318.5151146
4473,AgN3,2988.1878
4474,Li2GePbS4,4103.279521
4475,SmTaO4,1878.083284
4476,KNbF6,70.55876436
4477,FeBr2,632.4896993
4478,Y2V2O7,40.53310713
4479,AgAsRu2,8.633552892
4480,PrSmTl2,20.5767133
4481,Rb2Pt3S4,2046.2950829999997
4482,SmNi,21.57996429
4483,LiMnNiO4,93.71810908
4484,Sr2BN2F,1014.807626
4485,Ca2CuB2(HO)2,272.3169707
4486,CeNi,3696.6554079999996
4487,CaHfO3,2263.6042239999997
4488,Y2RuRh,1022.7913689999999
4489,PaSe3,3202.985529
4490,CaPr(FeO3)2,2320.1091109999998
4491,Ba2MgReO6,40.34678662
4492,PuN,88.73200603
4493,Cr3Os,8.575650467
4494,Pd3S,167.14273730000005
4495,RbSb3Se5,986.4782261
4496,DyCuGe,1063.459292
4497,Li2Mn(SiO3)2,211.2967932
4498,PrAl,27.81600114
4499,HoAgSn,579.2100649
4500,H5NF2,599.3721252
4501,Sn(CO2)2,516.64359
4502,Li2FeSiO4,36.51091249
4503,MnCu2SiTe4,331.8038276000001
4504,Er2Ti3Si4,195.9387474
4505,K3Y(BO3)2,1016.968311
4506,FeSiGe,839.7089981
4507,Li2Co3SnO8,95.37547140000001
4508,CeTl3,4259.9467859999995
4509,LiNdSn,464.5581343
4510,MgPbO3,727.5729468999997
4511,TbSi2Rh3,91.64405662
4512,Be3N2,3459.920444
4513,Ba2Hg,363.1334275
4514,Zr2Te2P,226.79735950000003
4515,KPF6,958.4025575999999
4516,Fe5B2P,109.1777213
4517,Rb2AgSbS4,497.32317850000004
4518,NbPt2,52.77046546
4519,V3AsC,1316.7510519999996
4520,AlTlSe2,895.2808087999997
4521,MoF3,1613.153088
4522,Sr2Ti6N2O,705.4819646000003
4523,Sr(CuSi)2,90.35779101
4524,PuOs2,170.08044990000005
4525,Ga3Ge,17.6942712
4526,SmMg,0.5849921029999999
4527,Sr(CdGa)2,61.78009486
4528,Li2CdGe,560.4821727000002
4529,NdMgTl2,27.74967558
4530,Na4MgO3,634.785804
4531,Na2Sm2Ti3,1200.208676
4532,BaCa(SnO2)4,324.2126705
4533,CoSb,152.6644664
4534,CaMnF6,143.61877880000003
4535,LiSnPO4,1128.367534
4536,ZnGe2WO6,460.9833603
4537,SeBr2,2933.541509
4538,Hf2TcOs,1236.571801
4539,Sm3Si2Cl5O6,1360.372916
4540,Sr3BPO3,1819.7906829999997
4541,ScGaPt2,24.09653089
4542,SiH8C2N8(OF3)2,539.7000116
4543,NdDyTl2,4.001048282
4544,Rb3Ag,737.5228602000003
4545,Ti(CrTe2)2,378.2071585
4546,Er4(Ga2Co)3,194.9451327
4547,NdZn2Cd,168.4157884
4548,MnSiRh2,363.8740759
4549,Ca2HgPb,4933.6099840000015
4550,HgAsO3,411.98060130000016
4551,Sc3Fe2Si3,277.3521708
4552,SrLi4N2,894.0892821
