,pretty_comp,mbj_bandgap
4501,LuAg4,0.01
4502,Mg3(AsO4)2,5.8887
4503,AsPAu,0.0181
4504,HfH2,0.0092
4505,K6MnSe4,1.5402
4506,AgB2,0.0267
4507,Ga(MoS2)4,1.3346
4508,BeZnGa,0.012
4509,YSnPd2,0.0286
4510,Li2Te,3.0445
4511,LiScVO4,0.0056
4512,KAl(SO4)2,8.3857
4513,Be2B,0.0054
4514,BeCo2Bi,0.0068
4515,DyCl3,5.0068
4516,Rb2Li2GeO4,4.0017
4517,KBrF4,5.4281
4518,Mg3Br,0.0073
4519,Ba4MnPd,0.0453
4520,NdY3,0.0084
4521,HgSeO3,3.4727
4522,LiMgBi,1.1056
4523,Li2PrAl,0.0826
4524,NdSi,0.0019
4525,NbPS,0.0022
4526,BeGeP2,1.6329
4527,BeNi4Rh,0.0105
4528,ZrFeCl6,1.0576
4529,Mg(GaO2)2,4.5385
4530,SnBiO4,0.2578
4531,TmB2,0.045
4532,BaSO2,2.8663
4533,BeSi2Sb,0.0099
4534,BeCr2Hg,0.005
4535,SrZrO3,4.3225
4536,Be2CrTc,0.0138
4537,K3As,1.5337
4538,CeCoC2,0.0018
4539,Ba4HfPd,0.0392
4540,Be2V,0.0121
4541,TlInCl3,2.6376
4542,NdTe3,0.0062
4543,SnH8(NCl3)2,3.4836
4544,LiNdO2,5.8736
4545,Ga2HgSe4,2.0752
4546,FeN3ClO3,1.9005
4547,Co5BiO2,0.0762
4548,HfAlFe2,0.0267
4549,YAgSe2,1.2102
4550,MgSiNiO5,0.0017
4551,Rb2H4Pt,3.8756
4552,FeSi,0.0158
4553,SrCl2,7.6257
4554,TmMg2Sc,0.0781
4555,Zr3N4,1.4949
4556,K4V2O7,3.6764
4557,CrCl2,0.4551
4558,Na2SO4,8.5318
4559,LuCo2,0.0074
4560,ScInO3,3.9716
4561,CrCoPt2,0.0057
4562,IOF3,4.8998
4563,TbNiSb,0.3229
4564,NaFeS2,0.013
4565,BaSe3,1.9331
4566,WBr4O,1.4228
4567,Ba2HfS4,1.4278
4568,Na2GaNiF7,2.8835
4569,MgAgAs,0.0634
4570,MgIn2O4,3.8392
4571,Be2FeW,0.4669
4572,Sr(NiSb)2,0.0058
4573,Tl2AgI3,3.2899
4574,VInO4,3.5416
4575,Ba3SnO,0.1267
4576,SbF4,3.1451
4577,Ag3AsS3,1.8042
4578,AuCS2Cl3,2.2834
4579,Zn4(B2O)3,5.7072
4580,Li4ZrO4,5.6222
4581,HoTlS2,2.2438
4582,LiSm2Ru,0.0189
4583,NaLi5N2,3.2430000000000003
4584,Np2InNi2,0.0007
4585,NaBeBi,0.0047
4586,CrAgO4,0.9414
4587,InSbS3,2.2307
4588,BaTlTe,0.0313
4589,Ca3Tl,0.0263
4590,ZnPd2Au,0.0437
4591,SrTe,1.2336
4592,LiInSe2,0.9985
4593,HfGaRh2,0.0512
4594,LiErO2,6.4627
4595,Ba2ZnF6,7.0375
4596,KNO3,4.2379
4597,Na2SnF6,7.8522
4598,K2Sr(P2O)2,8.4333
4599,Ba3Bi2,0.4069
4600,ScIr2,0.0126
4601,BaCaSi,0.3795
4602,PbBrF,4.142
4603,TiGa,0.0183
4604,K2TeSe3,2.662
4605,NaTl2MoF6,1.5595
4606,VAgO3,1.4241
4607,ZrH3,0.0383
4608,TmTlS2,2.105
4609,Al(MoS2)4,1.3993
4610,PrSnAu,0.0473
4611,BaAgTeF,2.7174
4612,NaYb3,0.0076
4613,BeGeN2,4.6921
4614,BaHBr,4.4347
4615,Mg2As,0.0433
4616,AsSeI,1.7743
4617,Ba2YTi,0.0054
4618,CaAsH5O6,5.6941
4619,CdIn2O4,1.7771
4620,YbTlS2,0.0322
4621,YbGaPd2,0.0195
4622,RbPS3,2.5592
4623,Rb3Na,0.0494
4624,K2PAuS4,2.3608
4625,TlInSe2,1.5472
4626,Be2InPt2,0.0072
4627,NaSbS2,1.6338
4628,NiPb,0.0103
4629,TmH3(CO2)3,6.0228
4630,Sn(HgSe2)2,1.2444
4631,LiSiBi3O7,3.1481
4632,HfBe2Ru,0.0026
4633,Au2S,2.6248
4634,BiAuO2,2.1237
4635,Rb2PbO3,2.3396
4636,TaTeCl9,3.4646
4637,TlSbO3,2.5647
4638,BaMgCl2,0.4352
4639,PdBr2,0.6206
4640,Ba2MgUO6,2.3025
4641,Hf3N4,1.9634
4642,RbAsSe2,2.3847
4643,SiGe,1.0966
4644,TbSe,0.0186
4645,BaNi2Cl,0.9026
4646,Ho2Hf2O7,4.835
4647,TaTiOs2,0.0076
4648,CdSnP2,1.2146
4649,Ti2BeBi,0.0121
4650,Nd2PbSe4,2.1281
4651,Y(AgCl2)3,4.2659
4652,K2NaCuF6,8.8326
4653,SF6,7.4912
4654,Na2MgCl4,7.9298
4655,Cr(GaS2)2,0.5329999999999999
4656,NaTbSe2,2.9527
4657,Tl2TeBr6,2.5619
4658,Ga2BiS4,3.2483
4659,Bi(TeBr2)2,1.0267
4660,AgClO3,4.3548
4661,K2Sn(AsS3)2,1.952
4662,ErTaO4,5.3319
4663,RbSeBr3,2.5455
4664,YbCd3,0.0703
4665,KCaNb2O6F,3.1906
4666,TaGaFe2,0.0221
4667,AcBr3,5.1503
4668,MgBeRh,0.0243
4669,K2TeBr6,2.3668
4670,MnFeTe,0.0075
4671,SrTiO3,2.3022
4672,ScBe2Br,0.0099
4673,MgBeIr2,0.0005
4674,Na3BO3,6.3611
4675,H4BrN,6.023
4676,PbS2,1.0322
4677,K3IO,2.7787
4678,ErRh2Pb,0.035
4679,K5CuSb2,1.8813
4680,Ni3Pb,0.1339
4681,Sr(CdAs)2,1.0571
4682,LiPaPt2,0.0024
4683,Li2SbPd,0.0293
4684,S(IO3)2,3.4185
4685,BaNd2PtO5,2.81
4686,VIr3,0.0137
4687,CuBS2,2.2021
4688,YTlCd,0.0275
4689,NaLiS,4.7808
4690,MoSeCl7O,1.2364
4691,ScCoTe,0.9172
4692,RbSrCl3,7.4393
4693,AgPb2Br5,2.8493
4694,TiClO,0.0193
4695,AlB3H2,8.4224
4696,Pr3S4,0.0148
4697,RbBiS2,2.258
4698,RbTlO2,1.9569
4699,SiO2,2.2945
4700,OsO4,3.5597
4701,Sb2O3,2.6801
4702,Al2HgSe4,2.3422
4703,YErZn2,0.0217
4704,NbVO5,2.1979
4705,Sm2O3,5.2151
4706,AsIrBr,0.0207
4707,AgBi2S3Cl,1.5504
4708,NaSnN,2.1971
4709,BaCo2Cl,0.928
4710,Hf2ZnRe,0.0368
4711,Nb2O5,2.6092
4712,Co2B2O5,0.0036
4713,BeC2,2.144
4714,Tl(CoS)2,0.0052
4715,AlAgSe2,2.3587
4716,BaCa(GaO2)4,5.2606
4717,NaAgO,0.7806
4718,NdTe,0.0046
4719,RbSmO2,5.3508
4720,H4BrN,5.67
4721,BP,1.8438
4722,NaBeTl2,0.0052
4723,TmAl,0.0011
4724,PaC,0.0504
4725,Ag3AsSe3,1.3955
4726,TaTl3Se4,2.6101
4727,K3GaS3,4.5756
4728,HoAlAu2,0.1204
4729,BaHf4Ga,0.0133
4730,YSnF5,3.9984
4731,PrB2ClO4,6.9913
4732,BaSn2(HO2)2,3.0643
4733,DySb,0.1784
4734,Ga2HgS4,2.8314
4735,Rb2SiAs2,1.8369
4736,Ba4CdPb,0.0104
4737,KZnAs,1.3553
4738,DyBi2ClO4,3.1272
4739,Ba(MgAs)2,1.6045
4740,TiBeSi,0.0098
4741,Li3VO3F2,2.4862
4742,Ba(MnSn)2,0.0279
4743,Tm2TeO2,1.7288
4744,Ho2PdRh,0.0057
4745,MgBiF6,7.5499
4746,ZnO,2.5564
4747,Ba(CO)4,3.8676
4748,MnAlPd2,0.0262
4749,RbAlAs2O7,4.792
4750,DyNiC2,0.0163
4751,RbAcTe2,1.7082
4752,Ca4Al6O3,6.0005
4753,CdAsIr,0.0088
4754,CaCO3,7.4408
4755,Mg2Sn3O8,4.0785
4756,SnPS3,2.1189
4757,Co2SbTe,0.0057
4758,Ta2H,0.0058
4759,Ga2TeS2,2.9363
4760,Li2CuSb,0.8471
4761,Zn(PO3)2,6.6249
4762,DyAlO3,4.4967
4763,AcI3,3.0472
4764,SiTc2W,0.0171
4765,Mg3BH2O5F,6.8169
4766,NaMnCl3,1.7764
4767,K4CO4,5.5301
4768,RbCd(NO2)3,3.5604
4769,Ga3PO7,5.5622
4770,SmTl,0.0349
4771,Pr3CuSnS7,2.3375
4772,Rb3Sn,0.7481
4773,Mg4BeRe,0.0056
4774,ZrC,1.1017
4775,Na2CS3,2.402
4776,TiTe,0.0042
4777,ZnSiN2,4.2331
4778,InBr,1.6433
4779,DyBi2BrO4,3.2105
4780,BaH2,3.9873
4781,DyBiPt,0.1109
4782,Tl2GeS3,2.1509
4783,ScBr2,0.0052
4784,AuSCl5,2.3915
4785,CaBeNb2,0.0059
4786,MoO2,0.0136
4787,TaBe2V,0.0033
4788,PtI3,0.885
4789,Na2SiO3,7.0127
4790,Ba3SbP,0.4154
4791,BaRh2Br,0.0011
4792,In2HgS4,1.4916
4793,Sm(CuSi)2,0.0042
4794,Ag3P,1.3147
4795,HoSi2,0.0101
4796,RbI,5.0517
4797,Ho2AlOs,0.0093
4798,HoAu,0.0063
4799,ScGe,0.003
4800,RbHCO2,6.1907
4801,PbSe,1.5511
4802,NaBrO3,5.6979
4803,RbCS(OF)3,8.8707
4804,Ho2Ge2O7,6.0445
4805,AgN3,3.0031
4806,NbAsPCl3,2.8981
4807,Ba4VCl,0.0868
4808,K4TiO4,5.2547
4809,Cd(GaTe2)2,1.8768
4810,K2B(CN)3,3.0112
4811,BaSrHf,0.0376
4812,NaAl(SiO3)2,7.3576
4813,K3VCO8,2.7687
4814,RbNdO2,5.0433
4815,NaMnP,0.0115
4816,Ba4MnZn,0.0097
4817,Pr2S3,1.4905
4818,Sr(NdSe2)2,2.3077
4819,TiTeOs,0.7456
4820,KBeTe2,0.0043
4821,Ba4ReCl,0.0262
4822,MgNbRh2,0.043
4823,Ca4MgBe,0.0103
4824,Mg(GaO2)2,5.2884
4825,Rb2NaInF6,8.277000000000001
4826,ZnCu2SnS4,0.5852
4827,KVO2,0.0005
4828,HoNbRu2,0.0359
4829,Ca2As,0.213
4830,Ba4WCl,0.0514
4831,AgHgSI,2.4208
4832,Ba2CuF6,5.6657
4833,Pr(SiRh)2,0.0031
4834,PrOF,6.7153
4835,KAu(I2O)2,2.4516
4836,LiBeIn,0.0111
4837,Ca3(GaN2)2,3.53
4838,NdCoC2,0.0246
4839,K2BaPb,0.0032
4840,TiClO,0.0398
4841,PrCuS2,1.5164
4842,NpB2,0.0052
4843,VGeAs,0.0308
4844,TlMo2Cl7O2,1.0005
4845,NaBr,6.8477
4846,Pt3Pb,0.15
4847,LiGaSi,0.6632
4848,BaCeN2,1.1059
4849,K2SnO2,7.3575
4850,RbCuO,0.6065
4851,MgPS3,3.9421
4852,Be2CrW,0.0046
4853,HgCl,3.2489
4854,NaH2N,4.7606
4855,TiH2C2(NF)6,3.0176
4856,MgMnO3,0.0093
4857,Pr2TeO2,2.4905
4858,YbZnAu2,0.0176
4859,Ba4MoSe,0.0708
4860,Rb3BS3,3.9826
4861,KHO,6.9552
4862,NdBi2BrO4,2.7743
4863,Sn3F8,4.9126
4864,Ba2ClF3,7.9299
4865,Hg2P3Br,1.7243
4866,Ca3AsP,1.0513
4867,ZrTiTe4,0.0047
4868,DyAgHg2,0.0287
4869,Yb(PRu)2,0.0038
4870,Hf2SbP,0.0074
4871,Li3AlH6,5.4713
4872,CaC2(SN)2,4.3863
4873,NaYb(PS3)2,2.0552
4874,CaWN3,1.0481
4875,U(SiPd)2,0.0009
4876,SmMgTl,0.035
4877,AcBrO,5.2005
4878,Zn4P6N2O,5.0235
4879,Tm3SnC,0.0683
4880,Sr3AsN,1.2056
4881,VPt2,0.0002
4882,Ba4TeCl,0.0147
4883,Li2CoSiO4,0.0023
4884,HfScBe2,0.0015
4885,BeO,9.6866
4886,Ta2Te4O,1.1074
4887,Yb2S2O,1.6722
4888,Hf2Au,0.0136
4889,SCl,3.6109
4890,Na2V2ZnO7,3.3053
4891,MoSBr,1.0793
4892,ThCN,1.8242
4893,BaCuSb,0.0825
4894,Tl2PdCl4,0.9382
4895,Rb3Sb,1.3493
4896,TbBi,0.1876
4897,NaInSe2,2.0145
4898,Sr(ClO2)2,3.9764
4899,Mg3P2,1.644
4900,TiTeAs,0.0016
4901,MnBePd,0.0056
4902,Sc2SO2,2.9926
4903,FePb2(CN)6,3.8291
4904,Sr3PN,1.3102
4905,NdSnAu,0.0445
4906,HgBr2,3.3262
4907,BeNbCd,0.0052
4908,PrCuSO,2.8328
4909,Ta2ZnO6,4.0349
4910,NaCuO2,0.01
4911,SrZrS3,1.6773
4912,KIO4,4.0168
4913,Pm2CoIr,0.0244
4914,CrH,0.019
4915,NaBiF6,3.435
4916,NdBiO4,2.7729
4917,Y3CuGeSe7,1.7307
4918,HgTe,1.0891
4919,Ti2Cd,0.0018
4920,Zn3Ir,0.0076
4921,HfPbO3,3.5811
4922,TcAgO4,1.683
4923,SbClF8,3.8811
4924,Na3HfF7,9.2634
4925,SrSeO4,5.1625
4926,Tb(SiPt)2,0.0141
4927,YbSi,0.0035
4928,Ca2CuB2(HO)2,0.0518
4929,Nd3Sm,0.0136
4930,SiH2O,0.0013
4931,Sb2Te2Se,0.4103
4932,Sm4S3N2,1.9477
4933,Li8SnO6,5.6512
4934,MnBe2Ga,0.0221
4935,Li3N,2.297
4936,BaTe,1.1754
4937,La2MoO6,4.18
4938,InSnBr3,1.4154
4939,GaSb,0.5695
4940,BeSiRh2,0.0171
4941,Ho2CdSe4,1.5831
4942,NaSi2BH2O7,6.7771
4943,Sr2TiBe,0.0035
4944,Bi2Se3,1.3894
4945,Fe4O5F3,0.0013
4946,Li7VN4,2.5124
4947,Ba2Cd(B3O)2,6.7285
4948,DyVO4,3.3071
4949,K2TiCl6,2.4858
4950,ZnCdS2,2.8728
4951,Sb2Se3,1.4537
4952,HfS2,1.6840000000000002
4953,SbAsO5,3.3267
4954,NdBiPd,0.0556
4955,PPbSe3,2.2819
4956,TaTlPt,1.1357
4957,NaN3,5.2954
4958,Be2TcGe,0.0086
4959,AlBiO3,3.9447
4960,LuCuSe2,1.6813
4961,SrFeO2,0.0073
4962,CdSO4,5.7178
4963,Ca2AlSbO5,4.2949
4964,Rb3As,1.0751
4965,NdPd2,0.0069
4966,Ca3SbN,0.9866
4967,AgHgSBr,2.3775
4968,Ba3AsN,0.5281
4969,LiHfRh2,0.0597
4970,Ba4NiCl,0.0233
4971,TiBeIr2,0.0567
4972,DyN,1.1242
4973,Be2InRe,0.1765
4974,Bi3SbO7,3.0688
4975,Sr2HfBe,0.0112
4976,Na8SnO6,4.4797
4977,YCuO2,2.8797
4978,Ca(CoGe)2,0.0068
4979,TlBS3,2.6472
4980,PtN,0.0071
4981,Li3VS4,2.1221
4982,RbCaI3,4.4524
4983,Y(BiO2)3,3.1932
4984,Nb2SnO6,2.0911
4985,NbAlO4,3.2712
4986,K2Ca(CO3)2,6.5182
4987,HfFeCl6,0.7806
4988,XeF2,4.4943
4989,Pd(Se3Br)2,1.2249
4990,Rb2Cu(BrCl)2,0.1188
4991,KPrTe2,1.7814
4992,MnTcPd,0.0131
4993,NaSr3BiO6,2.6045
4994,ErAgHg2,0.0374
4995,Ca2As2O7,5.2251
4996,AlSi,0.0062
4997,PrH3,1.0411
4998,InReGe,0.0132
4999,Sr2NCl,2.9556
5000,TmGaO3,5.5536
5001,Na5CuSO2,2.2479
5002,ZnPbF6,2.8509
5003,ZrAg,0.0295
5004,H3AuC2NCl,3.9458
5005,RbSm2CuSe4,1.1771
5006,YbBr2,6.6651
5007,NaTaNi,0.0059
5008,BaLiP,1.4877
5009,YbMgNiH4,2.2823
5010,ScCo2Sn,0.184
5011,K2PtS2,1.7588
5012,Bi(BO2)3,5.6846
5013,SrIF,5.4437
5014,Mg3ReH7,3.2199
5015,BiI3,2.9406
5016,SnBrCl,1.9568
5017,SbOF,3.5632
5018,InBi2S4Cl,2.3365
5019,K3Cu3As2,1.5523
5020,RbIn5S8,2.5201
5021,TmMgAu2,0.0315
5022,GaHO2,4.1194
5023,PrTl,0.0168
5024,Rb2S3,2.5731
5025,TeWCl9,0.0102
5026,K2HfF6,9.5951
5027,Ca3Bi2,0.6539
5028,Hf2Si,0.0015
5029,HfScOs2,0.031
5030,DyAg,0.0287
5031,KC,0.0007
5032,PH4I,4.82
5033,LiAlH4,5.6612
5034,Sr(Si3N4)2,4.4462
5035,GePbS3,2.5972
5036,TbH3(CO2)3,6.0753
5037,Rb3Sm,0.0174
5038,Sr(NdS2)2,2.7482
5039,NbCl3O,2.6943
5040,BaC2,2.6573
5041,Cd2B2O5,4.7332
5042,RbPr(MoO4)2,4.1681
5043,TeRuSe,0.0189
5044,Ba2TiCr,0.0083
5045,SmF3,7.3576
5046,In2Co3S2,0.0141
5047,Sm3Mg,0.0073
5048,H2W2O7,2.5041
5049,BeCrCo2,0.0008
5050,CuH,1.0724
5051,ScNi2,0.0208
5052,Ti2AlCr,0.1705
5053,SmYMg2,0.0506
5054,SmGaO3,4.0956
5055,ScZnPt2,0.0109
5056,Be2ZnMo,0.005
5057,K2SmF5,9.6877
5058,SnBr4,3.5328
5059,AsWBr,0.0072
5060,Ti2InNi,0.07200000000000001
5061,Sr4I6O,5.0304
5062,SrNb3NO7,1.8471
5063,HgPb2(ClO)2,3.5152
5064,PmAlAu2,0.0259
5065,Tm2TeO6,3.8743
5066,Sm3GaO6,5.5775
5067,Er2TlCd,0.0189
5068,KSnPCO7,4.6835
5069,GaB3N4,4.9542
5070,BeVIn2,0.0009
5071,SiAs2,1.5989
5072,MgPSe3,2.8524
5073,BrF3,4.4110000000000005
5074,ZrCo2Sn,0.0105
5075,TiBe2Tl,0.0012
5076,Na3PS4,3.5795
5077,Ba2Mg(B3O)2,7.6188
5078,BaLiSb,1.3474
5079,NaMnSb,0.0107
5080,TlFeF3,0.0697
5081,InPH2O5,5.5935
5082,TmF3,7.2393
5083,V3Sb2,0.0328
5084,ThTeO,0.6258
5085,NaCrO2,0.0141
5086,Ba2ZnPb,0.117
5087,TlAgI2,2.4325
5088,HfBe2Se,0.03
5089,SnSe,1.2192
5090,TlHg5Cl,3.8036
5091,PmHo3,0.0027
5092,Be2FeSb,0.0314
5093,Yb2Nd2O5,1.9735
5094,Lu2RuAu,0.0272
5095,KInTe2,1.7941
5096,Li6Mn(OF2)2,0.1369
5097,GeSb4Te7,0.4448
5098,Hg2P2S7,2.6067
5099,CoH4(BrO)2,0.0111
5100,Mg(BiO3)2,0.5601
5101,NaSmS2,3.1971
5102,YbBPd3,0.0198
5103,FeNiMo,0.0227
5104,AlP,2.6148
5105,K2CdO2,3.2592
5106,Rb2MgCl4,7.3798
5107,TiBe2Br,0.0277
5108,Li2CaSn,0.1568
5109,MgBeRu2,0.0015
5110,Ce4ThO9,0.0026
5111,RbCaSb,2.3219
5112,ScSbRu2,0.0823
5113,SmZn5,0.0152
5114,As2PbO6,3.1608
5115,CaNiN,0.0098
5116,Sr(AlSe2)2,3.9296
5117,Na3TlO2,3.2958
5118,YbSe,3.4960000000000004
5119,Be2RuW,0.1685
5120,MnBeCr2,0.0015
5121,Pd3N,0.0138
5122,K4HgP2,2.4018
5123,KAg2SbS4,1.45
5124,PrSb,0.2955
5125,CoH2SeO4,0.6032
5126,BiIO,2.3687
5127,Mn3Hg,0.013
5128,HC,3.9465
5129,Zr3Tl,0.0419
5130,BaSrHf2,0.0049
5131,ZnB8(H2N)4,0.0147
5132,Tl4CdI6,2.7763
5133,LiEr2Al,0.0395
5134,Ho2S3,3.3482
5135,Sr4RhO6,2.1698
5136,ZnGeP2,1.9322
5137,BeTcIr2,0.0056
5138,Tm3InN,0.0303
5139,Zn2Bi2O5,2.4341
5140,Na3YCl6,6.127000000000002
5141,VCuO4,0.0119
5142,NbGa3,0.0362
5143,TiBr2,0.0133
5144,BeTlNi4,0.0042
5145,Tl2ZnI4,3.6452
5146,KNaSmTaO5,5.7784
5147,Sn(PS3)2,1.8613
5148,PmBr3,3.8442
5149,MnBeFe2,0.0009
5150,NbCd3,0.0124
5151,SmAs,0.313
5152,Ho3AlN,0.0547
5153,Ba4YPt,0.0191
5154,Tb(HO)3,6.1325
5155,TlInS2,1.4126
5156,SiHgO3,1.0733
5157,Ba4TiOs,0.0103
5158,KBr,6.8366
5159,ScAgO2,3.0594
5160,ZnSi2SnO6,4.87
5161,SrSnP,0.0084
5162,Ca(SiAu)2,0.0067
5163,KCuO2,0.8847
5164,Ce2SeO2,0.0004
5165,LuH2ClO2,6.6334
5166,HCl,2.6389
5167,NaHoSe2,2.9516
5168,Mg2TiBe,0.0095
5169,BaO2,3.7408
5170,Ca(MnAs)2,0.0155
5171,Ba2CaMoO6,2.7341
5172,HoN,0.0311
5173,VSiRh,0.3683
5174,Rb3YO3,4.6331
5175,LiInTe2,2.2901
5176,Y2BeCl,0.0176
5177,SO3,6.9329
5178,BaYMo2,0.0181
5179,RbLiCrO4,2.8188
5180,Ba4MgBe,0.0171
5181,InPS4,3.3999
5182,Al(IO3)3,4.4510000000000005
5183,Ho2SeO2,3.6311
5184,YbS,3.4576
5185,LiAgF2,3.1615
5186,BaYSb2,0.0061
5187,AcH3,1.7157
5188,HoBi2ClO4,3.1053
5189,CuHgSBr,1.175
5190,HoBrO,5.7429999999999986
5191,B2Os,0.0035
5192,Pr4S3NCl3,3.7424
5193,Pb2O3,1.4224
5194,PmYMg2,0.0257
5195,SnF2,5.2271
5196,LiAgTe,0.4505
5197,RbLiO3,0.0155
5198,AlSbO4,2.7399
5199,FeIr3,0.0028
5200,TiZnN2,2.7314
5201,Mn2Au,0.0046
5202,BeCrPd2,0.0059
5203,Rb2TlInF6,4.9303
5204,LuSi2,0.0172
5205,NaI,5.1789
5206,AgPO3,3.3212
5207,TbPbAu,0.1347
5208,Te4Mo2WS2,0.1875
5209,MgH4(ClO)2,7.7068
5210,HgS,2.3984
5211,Ca3CdO4,4.6801
5212,InPbCl3,3.7597
5213,MgBe2In,0.0046
5214,Ba2TiCl,0.0101
5215,Ba4NbTe,0.022
5216,CaO2,3.6915
5217,NaSrAs,1.8989
5218,TlF3,3.0369
5219,SmBi2ClO4,2.7695
5220,SmNiAs,0.0714
5221,PbWO4,3.9378
5222,Rb3YF6,9.1143
5223,Tl3SbS3,2.0852
5224,K2Cd(AuS)4,2.9217
5225,LiFe(SiO3)2,0.0033
5226,HoVO4,3.2964
5227,Sr4PdO6,1.7994
5228,YScBe,0.0061
5229,Ta(TeCl3)2,0.9027
5230,ZrZnO3,1.1758
5231,Ba2MgH6,3.8113
5232,InAgS2,0.9516
5233,RbTmS2,3.6581
5234,Be2MoPb2,0.0017
5235,KTbS2,3.2828
5236,Al6Re,0.0069
5237,Sc3RuC4,0.0142
5238,Dy(Al2Cr)4,0.0049
5239,SrH2,2.9741
5240,SmAlSi,0.0097
5241,Na2GeS3,3.7654
5242,ScAlIr2,0.1738
5243,GaAgSe2,1.5603
5244,NaTmS2,3.2030000000000003
5245,Ba3(HIr)2,3.4337
5246,Ca4MgB4H6(CO4)2,6.9568
5247,Na2ZnSe2,3.5958
5248,KSc(MoO4)2,4.195
5249,HoAlO3,7.3754
5250,YBeBr4,0.0208
5251,Cd2SiO4,2.8023
5252,TiFe2Si,0.0051
5253,BaGaW2,0.0011
5254,DyInPd2,0.0178
5255,K2TaAgS4,3.0712
5256,TaTeBr9,2.4409
5257,ThC,0.1095
5258,BAsO4,5.556
5259,KCaBi,1.8905
5260,HoSiRu,0.0058
5261,SnPCl9,3.9363
5262,Na2VCSO7,0.3666
5263,InTeCl,2.4722
5264,CrCo2Si,0.013
5265,IrBr3,1.7041
5266,Zn2W3O8,1.5647
5267,SnTe,0.0173
5268,TaC,0.0118
5269,Ba4InTc,0.0179
5270,Li5SbO5,4.3911
5271,RbDyS2,3.4002
5272,BrF5,5.51
5273,ThB2O5,5.5795
5274,Lu2IrRh,0.0461
5275,KC4N3,4.58
5276,Y(BO2)3,6.7828
5277,NaAlH4,7.0316
5278,CaGe2O5,4.3508
5279,NaYSe2,2.4943
5280,Mo3(Se2S)2,0.5656
5281,Cd2BiAsO6,3.6242
5282,BeGaCu,0.0087
5283,H4CN5Cl,2.9776
5284,TiSnPd,0.5161
5285,Ca4BeZn,0.0351
5286,KPrS2,3.2612
5287,P2Se5,1.719
5288,TmAl2,0.0068
5289,Na5CoSO2,1.5584
5290,Ti2BeMo,0.0076
5291,ScBeGe,0.0183
5292,NaHO,6.2949
5293,BaCdBr,0.0085
5294,K3Sm,0.0045
5295,Li3Cu3TeO8,0.0057
5296,HfS3,1.9271
5297,BeOsBr2,0.0014
5298,Sn3(PO)4,4.251
5299,Y6UO2,2.1895
5300,WOF4,5.4712
5301,YbI2,5.03
5302,LiAl2Au,0.4026
5303,LuSF,3.6065
5304,HoIn,0.0063
5305,Re2GeAs,0.0028
5306,Cr3O8,0.0045
5307,Re2C,0.0296
5308,BiSbO5,0.522
5309,K2Na4Be2O5,5.7257
5310,BeSbBr2,0.0094
5311,MoW2(SeS2)2,0.6891
5312,Ca3UN4,1.6115
5313,ZnCO3,5.9374
5314,In2HgTe4,1.349
5315,Zn2GeS4,3.3549
5316,PmH3,0.4326
5317,Rb2SeCl6,2.9307
5318,Ge2Os,0.0337
5319,Ba4TaBr,0.0241
5320,NaClO4,8.1367
5321,GaN,2.3154
5322,HgTe,0.8198
5323,ZrBe2Te,0.008
5324,AlB2,0.0115
5325,HoTl,0.0125
5326,Ca4P2O,1.9559
5327,NaErSe2,2.7281
5328,LiYBe,0.0117
5329,SiGeN2O,5.3748
5330,Ba4NiMo,0.0033
5331,Rb3Sb2Br9,2.283
5332,NaLu3,0.0036
5333,SbO2F,2.2596
5334,Te2Mo(WS2)2,0.236
5335,Sc2AlCd,0.0473
5336,RbBaTaS4,2.9369
5337,SiRh,0.0037
5338,Ga2Pt,0.0188
5339,Li2V(OF)2,0.0061
5340,MgCN2,5.3961
5341,BaTeBr,4.2191
5342,K2PtSe2,1.503
5343,Ba(MgSb)2,1.2753
5344,NaMnSe2,2.1591
5345,Ho(FeB)2,0.0011
5346,TaGaO4,4.4789
5347,CaSiSnO5,5.0472
5348,Nb3Cr,0.0046
5349,SmTaO4,5.313
5350,BiF3,5.5209
5351,KAs4BrO6,4.7363
5352,MnCdO3,0.008
5353,Er2TeO6,3.8511
5354,K2Sn(HO)6,5.7387
5355,Li2O,5.9239
5356,As4RuBr,0.0313
5357,K2CN2,5.9036
5358,Rb8N3O,3.0171
5359,ZnI2,2.9933
5360,RhN,0.0056
5361,K3Sb,2.0078
5362,Mg2TiO4,3.9246
5363,Pr2SiTeO4,2.6487
5364,Tb2SO2,4.5442
5365,V3Ag,0.0127
5366,HoSbPd,0.6221
5367,Be2TcGe,0.0149
5368,Li2PrIn,0.0225
5369,AlCuCl4,3.1286
5370,ErNbO4,4.1522
5371,KErTe2,2.0448
5372,Ti2Al2O7,1.4437
5373,CaHClO,7.8633
5374,BaWO4,2.926
5375,TmS,0.0083
5376,Nd3Si2S8Br,3.4336
5377,Na2Cd3(PO)4,5.724
5378,NdBi2ClO4,2.649
5379,BaPdS2,0.1071
5380,NdTlTe2,1.0011
5381,KCuO,0.4156
5382,Al2HgSe4,1.3619
5383,HfCdCu2,0.133
5384,MnBeSn2,0.0119
5385,K3BAs2,2.4618
5386,Ba4TcW,0.0142
5387,BaGaBi2,0.0202
5388,Ba2CaTeO6,4.2886
5389,BeSe,0.9958
5390,NaAgO2,1.1782
5391,ThNF,3.1865
5392,CdCl2,5.0628
5393,K4I2O,2.774
5394,Ca3(AlAs2)2,1.4663
