,pretty_comp,kpoints_array_average
3948,BaBeCl2,8.333333333333334
3949,Tl2SnCl6,4.0
3950,YbGeIr,10.0
3951,GaFeRu2,7.333333333333332
3952,AuClO,4.0
3953,MgTiIr2,11.0
3954,NdS2,17.333333333333332
3955,MnAsAu,17.0
3956,PrHoZn2,18.0
3957,BaCdBr,9.0
3958,MnCN2,16.0
3959,Co2(GeSe)3,6.0
3960,BaTb2Mn2O7,4.666666666666667
3961,MnBe2Ga,9.0
3962,TbTe,21.33333333333333
3963,UNi2B2C,14.666666666666664
3964,Li2PbAu,18.0
3965,TlGaO2,5.0
3966,DySb,20.0
3967,BaTaBi,14.0
3968,CaHCl,6.0
3969,Dy3InC,14.0
3970,CaMnF6,4.0
3971,Ta4BeTe,14.0
3972,TbSmHg2,13.0
3973,BaIrF6,4.0
3974,DySiPt,11.0
3975,Yb3Mg,12.0
3976,BaSc2Be,14.333333333333336
3977,Ca(GaAs)2,10.0
3978,AlSb,17.666666666666668
3979,SmBi3,15.0
3980,CaNi,12.0
3981,LiFeNiO4,6.0
3982,Bi2OF4,4.333333333333333
3983,HfFeO3,4.333333333333333
3984,SrBe2Ni,12.333333333333336
3985,NdAgPb,7.666666666666668
3986,UNCl,6.666666666666668
3987,Tm2CuTc,18.0
3988,BeBiF3,8.0
3989,Ba2ZrS4,11.333333333333336
3990,CrO,12.0
3991,KAuS,4.333333333333333
3992,Ba4BeCd,13.0
3993,Na5Zr2F3,3.0
3994,LiAsRh2,13.0
3995,RbBe2P3,3.6666666666666665
3996,Tm2AgOs,15.0
3997,MoW3Se8,7.0
3998,CaFe(GeO3)2,4.666666666666667
3999,CaTa4O,4.0
4000,AlFeCo2,11.0
4001,Hf2BeZn,17.0
4002,Tb5NiPb3,8.666666666666666
4003,LuSbPd2,18.0
4004,RbHS,25.33333333333333
4005,UReB3,8.666666666666666
4006,Ag2PdO2,6.666666666666668
4007,HfMnO3,4.0
4008,Nd(SiRh)2,12.0
4009,NaB5,5.666666666666668
4010,NdSnAu2,22.0
4011,LuCuSi,15.0
4012,NdAu3,21.0
4013,Lu2AlRu,16.0
4014,Mn4BeRe,12.0
4015,CaCN2,6.0
4016,MnGaCo2,11.0
4017,TmRh3C,14.0
4018,Be2CdTc,14.0
4019,VBiO4,4.0
4020,RbCaCl3,5.0
4021,Hg2BrN,5.0
4022,RbTl3,12.0
4023,ZrBeZn,25.33333333333333
4024,ZnP2,8.666666666666666
4025,DyAu2,20.33333333333333
4026,TcXeO4F5,3.6666666666666665
4027,ZrScBe,9.666666666666666
4028,CaGaGeH,10.0
4029,K2RhF6,4.0
4030,TmLuMg2,17.0
4031,In3Co,8.0
4032,RbYbO3,12.0
4033,AsIrOs2,22.0
4034,ZrZnF6,4.0
4035,Tb2TeO2,8.0
4036,HgF,6.333333333333332
4037,HgBrN,15.0
4038,SmFeP,7.666666666666668
4039,Be2NbZn,25.0
4040,LiBeCd,19.0
4041,BeVCo2,19.0
4042,Y2BeCl,9.0
4043,Pm2SiNi,17.0
4044,BeVSe,9.666666666666666
4045,Er(SiRh)2,10.0
4046,LiMn5O5F,12.333333333333336
4047,NbNiP,8.0
4048,NaAg3O2,5.0
4049,NdSi2Ni,15.333333333333336
4050,HoScRu2,12.0
4051,Sm(DyS2)2,7.0
4052,ErB4,16.333333333333332
4053,PrGeRu,12.333333333333336
4054,Be2NbFe,19.666666666666668
4055,Li2MnCSO7,4.666666666666667
4056,TeMo2Se2S,8.333333333333334
4057,Ho6CoBi2,7.333333333333332
4058,TiAlO3,19.0
4059,UGeTe,12.333333333333336
4060,LuMgPd2,13.0
4061,TiBe2V,14.333333333333336
4062,ZnCu2SnS4,10.0
4063,Ti3AlSe2ClO8,3.0
4064,Be2RuCl,20.33333333333333
4065,Sr2YTlCo2O7,10.0
4066,AgCNO,5.0
4067,MnNi2Sn,10.0
4068,LiCd,17.0
4069,LiBi3(BrO2)2,5.0
4070,InP,9.333333333333334
4071,Sc7NCl2,6.0
4072,KCaSiHO4,4.333333333333333
4073,Be2OsRu,20.666666666666668
4074,MgTaRh2,11.0
4075,TbAlPd,10.333333333333334
4076,Zn3As2(HO)6,3.0
4077,Yb2SbAu,15.0
4078,MnSbAs,19.0
4079,Li4ZrGe2,16.0
4080,Pu2Ni2Sn,5.333333333333333
4081,Ba(NiO2)4,6.333333333333332
4082,ScSb,18.0
4083,Ho3Sb,10.0
4084,K3Ir,5.333333333333333
4085,GaH5(NF)2,4.0
4086,LiIn(MoO4)2,3.6666666666666665
4087,TbYbRh2,18.0
4088,Na2UO4,5.333333333333333
4089,RbSc5Te8,6.333333333333332
4090,NdErTl2,19.0
4091,Li3BO3,3.333333333333333
4092,CeAgSn,8.333333333333334
4093,Ta2BeRu,16.333333333333332
4094,Tm(SiPd)2,11.0
4095,Li2Ti3V3O2,5.0
4096,SrBeCd2,15.0
4097,Na2MnCSO7,4.0
4098,K2LaBe,11.0
4099,RbTlO2,8.0
4100,LaTa2Be,9.333333333333334
4101,KP2AuS7,4.0
4102,ScOs4,7.0
4103,Li6PS5I,5.0
4104,Li4CrO5,4.333333333333333
4105,Fe2GeO4,6.0
4106,LiTi4O8,7.0
4107,Sn7Os3,8.0
4108,NaDyS2,7.333333333333332
4109,Nb4O5,6.666666666666668
4110,MnBePd,14.333333333333336
4111,BaLi2Mg(PO4)2,4.333333333333333
4112,ScGaRh2,18.0
4113,TlPd2Au,20.0
4114,Sc2RuRh,16.0
4115,Pm2SiHg,11.0
4116,Sr3SbP,6.0
4117,MnBeRu2,7.0
4118,SnSb,25.0
4119,TlCuF3,11.0
4120,Li5Mn5(NiO)2,5.0
4121,PrSF,6.666666666666668
4122,K2BaV,12.666666666666664
4123,BeTl2Sn,28.0
4124,Th3Si2,21.0
4125,Be2VCd,20.666666666666668
4126,CaBe2Fe,6.333333333333332
4127,Ba4GaSb,11.0
4128,CrAg3ClO4,3.6666666666666665
4129,Sr2I2O,4.0
4130,Tb3NbO7,4.666666666666667
4131,SrBeBr2,6.333333333333332
4132,BaGaBr,8.0
4133,Zn(GaS2)2,6.0
4134,Ho(Al2Fe)4,7.666666666666668
4135,LaAl2,16.0
4136,SrBe2Pb,21.0
4137,KY2Ti2S2O5,8.333333333333334
4138,KYTe2,9.0
4139,SmMgAu2,15.0
4140,ErAgGe,15.666666666666664
4141,Li3MnF7,4.333333333333333
4142,CdInGaS4,10.0
4143,Ca5B3O9F,3.6666666666666665
4144,ScTc2W,14.0
4145,Ti(CrTe2)2,6.0
4146,LiNiF3,6.0
4147,YbC2,6.0
4148,ZrBeCd,12.0
4149,PdS2,5.333333333333333
4150,ScTl2W,14.0
4151,Si2O5,3.333333333333333
4152,GaTc2W,14.0
4153,Ba4ZnBi,9.0
4154,ThTa2O7,4.333333333333333
4155,Li2AgSb,13.0
4156,Tl6TeO2,12.0
4157,Ba2HoTaO6,5.0
4158,Ho(CuGe)2,18.0
4159,SrMg4Be,18.0
4160,CeInAu2,11.0
4161,Ba4TiBr,6.0
4162,UCl4,3.6666666666666665
4163,YTlPd,11.333333333333336
4164,CaBe2Pd,22.33333333333333
4165,AsIr2Rh,11.0
4166,Be2CrNi,6.666666666666668
4167,TaAlO4,5.0
4168,Li2CuBiO4,13.333333333333336
4169,CrCo3O8,5.0
4170,Be2IrOs,22.33333333333333
4171,PrB6,22.0
4172,NdCuO2,6.0
4173,Mg(BeP)2,7.666666666666668
4174,Sc2ZnAu,12.0
4175,Li5Fe2Ni5O2,5.666666666666668
4176,MgFeO2,6.666666666666668
4177,YbAlO3,6.0
4178,LiBe2Ru,13.0
4179,DyMgAu2,20.0
4180,Na2O,6.0
4181,InCoSi2,16.0
4182,LiPt,28.33333333333333
4183,Li7VO5F,4.333333333333333
4184,Na3Bi,9.0
4185,Lu2AgPt,21.0
4186,Be2GaCu,34.333333333333336
4187,Cu2SnHgSe4,7.666666666666668
4188,Li2Co(SiO3)2,3.333333333333333
4189,LuH2,16.0
4190,Be2InCu,22.66666666666667
4191,AlTlF4,6.0
4192,TaBeTl,24.66666666666667
4193,PrBrO,7.0
4194,Be2ZnSb,28.66666666666667
4195,TiZnO3,14.0
4196,MnVAs,9.333333333333334
4197,TbZn,17.0
4198,Ti4MnBi2,11.0
4199,BeTlCl2,14.666666666666664
4200,Ba4ZnFe,9.0
4201,NaCN,5.0
4202,NaBeMo,29.33333333333333
4203,PrLuO3,4.666666666666667
4204,Al2Cr2O7,6.0
4205,SrAlSiH,10.0
4206,Np(FeSi)2,6.333333333333332
4207,Ba4PtW,9.0
4208,Ba4CoPd,7.0
4209,TiMo3,19.0
4210,BaGeTe,16.0
4211,BaPr2PdO5,4.0
4212,Yb2Tl,11.333333333333336
4213,TmClO,5.333333333333333
4214,ScBeBr2,16.0
4215,ScBe2Ge,14.333333333333336
4216,Sc2BeNb,18.33333333333333
4217,LiVPHO5,4.333333333333333
4218,TmIn5Co,12.333333333333336
4219,Lu2TcAu,14.0
4220,Er(SiNi)2,13.0
4221,ThGa2,11.0
4222,SmP5,9.0
4223,LiBeV,13.666666666666664
4224,NaTaGeO5,5.333333333333333
4225,LiVWO6,3.333333333333333
4226,MgNiF4,5.666666666666668
4227,Co(ReO4)2,4.666666666666667
4228,BeSi2Pb,24.66666666666667
4229,Hf3(Cu2Si)2,11.333333333333336
4230,Al2S3,3.6666666666666665
4231,Ca3Ni7B2,9.0
4232,YRhW2,12.0
4233,Ba2CaReO6,11.0
4234,BaSO3,3.6666666666666665
4235,Na6S2ClO8F,5.0
4236,Ta9(FeS3)2,11.333333333333336
4237,LiC2,14.0
4238,Be2CrGe,9.0
4239,SiGeAs,23.0
4240,Yb(GePd)2,18.666666666666668
4241,SmTh3,13.0
4242,Ho(AlC)3,9.333333333333334
4243,HfBe2Co,13.333333333333336
4244,BaEr2NiO5,11.0
4245,K2NClO3,3.0
4246,Li2FeSi3O8,3.333333333333333
4247,BeRhBr2,11.333333333333336
4248,KBe2Sn,35.0
4249,ZrBe2Co,6.333333333333332
4250,LiSc2Ga,6.0
4251,La2ZnIr,19.0
4252,MoCl2,2.6666666666666665
4253,Ho2Ge6Pd,14.666666666666664
4254,Na2Pd(SeO4)2,3.6666666666666665
4255,Lu3SnC,11.0
4256,Ti5Se4,9.666666666666666
4257,BaNaGa,9.0
4258,YNi3Se2ClO8,4.0
4259,Lu2Fe7C3,6.0
4260,ZrBeTe,19.0
4261,TeMoWSe2S,8.333333333333334
4262,ZrV2,11.0
4263,BePdPb4,21.0
4264,BaAg5,19.0
4265,U2W2C3,8.333333333333334
4266,BeTc2Pt,21.66666666666667
4267,BaTiPd2,10.0
4268,HfBe2Tc,20.0
4269,MnCo3O8,6.666666666666668
4270,BeIr2Se,11.333333333333336
4271,YbTmPt2,23.0
4272,AcAg2Sn,14.0
4273,Ti2MnO4,7.0
4274,AlPt3C,20.0
4275,NbCo3O8,4.333333333333333
4276,NdRh2,12.0
4277,V3(As2O3)2,4.666666666666667
4278,Sr3Li4(GeN3)2,4.666666666666667
4279,Ba4TcPb,11.0
4280,Ti6O,7.333333333333332
4281,Er2NiOs,13.0
4282,MgScRh2,22.0
4283,Yb2Ge2Ir,8.0
4284,Bi2SO2,7.0
4285,Ho2InAg,15.0
4286,ZrMo3,16.0
4287,YMnSi,9.333333333333334
4288,Mg2Sb2O5,4.333333333333333
4289,Tc3H,16.0
4290,Li4Nb3Fe3(SbO3)2,4.0
4291,KV(SO4)2,4.0
4292,NaCuO,8.0
4293,K3Cu3As2,6.0
4294,KTa(CuSe2)2,7.666666666666668
4295,LiTiS2,6.333333333333332
4296,MnO2,12.0
4297,Dy(CoSi)2,10.0
4298,RbWO3,19.0
4299,Cu3Ge,16.0
4300,SrCaBe2,11.333333333333336
4301,Sm3Si6N,3.0
4302,Ce3AlC,14.0
4303,BiF3,5.0
4304,LiYO2,4.666666666666667
4305,Mg2B4Ru5,12.0
4306,Co4NiO8,9.0
4307,NbI3,12.0
4308,BaHf2Ru,12.666666666666664
4309,PmDyMg2,16.0
4310,PrClO,4.333333333333333
4311,LiTlO2,5.666666666666668
4312,Ta3Co3C,11.0
4313,Ba4TaFe,8.0
4314,KTiBe2,9.666666666666666
4315,NpNiSn,6.0
4316,TbB4,12.0
4317,Re3Ir,18.666666666666668
4318,Sm2InGe2,14.0
4319,HfGa2Co,4.333333333333333
4320,DyCo3B2,24.0
4321,Na2Ta4O,4.0
4322,Rb2MnCl4,8.0
4323,BaPr2FeS5,5.0
4324,Y3CuGeS7,4.666666666666667
4325,Ba2NbFeO6,6.0
4326,RbBe2BO3F2,4.666666666666667
4327,Sc6Te2Os,8.666666666666666
4328,TaSe2,18.0
4329,YMg2Sc,14.0
4330,K4CO4,4.0
4331,Tl2SnF6,4.0
4332,Y2TlCu,7.0
4333,Mn2AsSe,11.0
4334,Ba4MgIr,9.0
4335,ZnNi3,21.0
4336,KP(HO)2,3.6666666666666665
4337,PmSmMg2,16.0
4338,Pm2ZnGa,20.0
4339,HfBRh3,7.0
4340,BaSe3,9.0
4341,TbNbO4,4.0
4342,ScBeCu2,20.666666666666668
4343,Ce2ZnNi2,8.333333333333334
4344,BeAlH5,5.0
4345,CeBr3,4.666666666666667
4346,Ac2ZnIr,22.0
4347,ErTl,24.0
4348,BeInGa4,23.0
4349,Ta5Sb4,13.666666666666664
4350,U2Ti,14.0
4351,AlGeRu2,19.0
4352,CdFeAs,11.0
4353,CaGeN2,6.0
4354,BeSn2P,15.333333333333336
4355,Ca(CoP)2,10.0
4356,Ti3O,7.333333333333332
4357,Li2Ti3O7,4.666666666666667
4358,BaTh3,15.333333333333336
4359,CeCdHg2,9.0
4360,Na2H6Pt,6.0
4361,Sc2In,14.333333333333336
4362,RbNiCl3,5.0
4363,KSn2Cl5,3.6666666666666665
4364,Yb2PdPt,21.0
4365,CrCoO4,7.0
4366,SmTlCd,15.666666666666664
4367,Be2Mo,17.0
4368,Sr(CoP)2,16.666666666666668
4369,Cu2P2O7,6.333333333333332
4370,Pr(HO)3,4.333333333333333
4371,KBaHg2,20.0
4372,DyCl3,5.666666666666668
4373,CeSi2,8.666666666666666
4374,PdPbF4,4.0
4375,LiCe(CuP)2,13.333333333333336
4376,AgHg,26.0
4377,SrAc3,13.0
4378,Li2Mn3NiO8,5.0
4379,CaCr2O5,8.333333333333334
4380,Hf2FeTc,15.0
4381,ScGa2Ru,18.0
4382,NaCu3,11.0
4383,TiAu4,15.666666666666664
4384,Y(FeGe)2,8.333333333333334
4385,NaLi2AsO4,4.666666666666667
4386,Be2VCo,19.0
4387,TbSnRh2,10.0
4388,BeV2Pt,12.666666666666664
4389,LaHO2,4.333333333333333
4390,Nd3SbO7,3.6666666666666665
4391,Ho2CuPd,12.0
4392,Li5Ti2Co5O2,5.0
4393,AsPdAu,15.0
4394,NiO,13.333333333333336
4395,Rb2Bi2O5,19.0
4396,TlCuHSeO5,9.666666666666666
4397,Ba4ZnCd,7.0
4398,B2(CN2)3,5.666666666666668
4399,SrTa2Bi2O9,4.666666666666667
4400,ZrMoP,15.333333333333336
4401,TiInRh2,16.0
4402,LiHfAs,14.0
4403,InCuSe2,6.666666666666668
4404,RbAgO3,22.0
4405,Mo3W(SeS)4,7.666666666666668
4406,PrZnPO,10.0
4407,LiDy2Br5,4.333333333333333
4408,YTmO3,7.666666666666668
4409,Li3Ni3OF7,5.0
4410,Rb3NbO8,4.0
4411,K2Li4Zr3O4,4.0
4412,SnAsIr,12.0
4413,TmSnRh,15.0
4414,ScBeP4,29.0
4415,HfGaRh2,10.0
4416,BaCdSb,14.0
4417,Sn4P3,26.0
4418,TmSnGe,15.0
4419,ScRu2,14.333333333333336
4420,RbSmO2,6.0
4421,ZrBrN,6.0
4422,Li2PbO3,5.666666666666668
4423,AlCuRh2,7.0
4424,Mo2WSe6,6.333333333333332
4425,CaHN,8.0
4426,Pr3Tl,17.0
4427,Li2AgAu,25.0
4428,LiZrPt2,13.0
4429,LiGaPt2,14.0
4430,ZrSc2Tl,5.0
4431,BaRu2W,12.0
4432,MgAgF3,5.0
4433,ZrMn2As,11.0
4434,NaMnO4,3.6666666666666665
4435,Hg(Mo3S4)2,6.0
4436,Pm2IrRh,18.0
4437,SrBr3,9.0
4438,MgCoSiO5,7.666666666666668
4439,CdHg2SeO6,3.0
4440,LiBeOs,12.333333333333336
4441,MgCuSn,15.0
4442,Ba4SiP,12.0
4443,NbC,21.66666666666667
4444,Zr2CS,15.0
4445,Ca(CuSi)2,19.33333333333333
4446,KNd(WO4)2,4.0
4447,Be2InCl,11.0
4448,PrCoC2,6.666666666666668
4449,YLuO3,6.0
4450,SmBi2IO4,7.333333333333332
4451,CaGe2O5,4.666666666666667
4452,NaCO2,4.0
4453,ZnCu2Ni,14.0
4454,LiAl(SiO3)2,4.333333333333333
4455,As2O3,4.0
4456,ScGa5Co,20.0
4457,BaNbHg,9.0
4458,Li2NiO3,4.0
4459,BeBi2Pt,21.66666666666667
4460,NaBe2Mo,26.0
4461,NaMnTe2,9.0
4462,Ba4ZnRh,14.0
4463,DyTe3,18.0
4464,KPF6,4.0
4465,ScH4Pd3,23.0
4466,Be2GaPb,24.33333333333333
4467,NdNiC2,9.666666666666666
4468,YHoZn2,17.0
4469,NaGaH8(NF3)2,4.333333333333333
4470,LaFeAs,10.0
4471,BaZrTe2,14.333333333333336
4472,CeB2Ir3,22.0
4473,MgAlAg2,20.0
4474,Sr2YReO6,9.0
4475,Ti3TlC,13.0
4476,HfCdCu2,11.0
4477,NpGe3,17.0
4478,Mg3Ti2O7,4.333333333333333
4479,BeAlB,10.0
4480,Be2ReGe,12.0
4481,Ba3NdRu2O9,7.666666666666668
4482,UCoAs2,11.333333333333336
4483,TeHO3,3.333333333333333
4484,LiCuCO3,4.666666666666667
4485,Sm4Mg3Co2,10.666666666666666
4486,U2Mo,16.666666666666668
4487,Yb4Ge6Ir7,12.0
4488,BaHgCl,8.0
4489,RbC,3.6666666666666665
4490,NdTlCd,15.666666666666664
4491,Tm2HgOs,11.0
4492,Li4Fe3Si3O2,4.333333333333333
4493,SnBrCl,7.333333333333332
4494,Cr2CuTe4,5.0
4495,KPrGeSe4,5.666666666666668
4496,Al6Re,12.666666666666664
4497,AgNO3,5.0
4498,VClO,7.666666666666668
4499,K2NiF4,11.333333333333336
4500,SrScBe,6.666666666666668
4501,Li4Cr3FeO8,5.666666666666668
4502,AgHg3SbO6,5.0
4503,CdSbS2Cl,5.333333333333333
4504,NdCd2,17.333333333333332
4505,Lu2ZnGa,19.0
4506,PrVGe3,13.666666666666664
4507,Ag3PS4,5.0
4508,Hg2P3Br,4.0
4509,MgBe2P,24.66666666666667
4510,Li5BO4,4.333333333333333
4511,TiAsRu2,11.0
4512,BaFePd2,6.666666666666668
4513,LaMg2Ni9,17.0
4514,LiAgF2,4.666666666666667
4515,U3Si2C3,5.666666666666668
4516,CrPd3,11.0
4517,NaCu2(HSe)2,3.6666666666666665
4518,YTlS2,5.666666666666668
4519,SrHfO3,7.0
4520,RbNa2NiO2,5.666666666666668
4521,CrGaCo2,11.0
4522,LiTi2O4,7.0
4523,Er(FeSi)2,10.0
4524,SrBeCu2,18.0
4525,ScCoO3,4.333333333333333
4526,TlSbS2,6.0
4527,Mn4BeSb,15.0
4528,Zn3(PS4)2,4.0
4529,Li2CuSb,11.0
4530,OsC4(ClO2)2,3.333333333333333
4531,B2O3,5.0
4532,LiGa(MoO4)2,3.0
4533,BaSiP4(HO2)2,3.0
4534,Li2NdAs2,17.0
4535,Ba4YRh,8.0
4536,Sr2ZnCu2(SO)2,7.333333333333332
4537,Ba2GeSe4,5.666666666666668
4538,YTiGe,9.333333333333334
4539,Tm(CuSi)2,12.666666666666664
4540,Be2CdP,29.33333333333333
4541,Dy2Bi2O7,4.0
4542,NaBeCl2,8.333333333333334
4543,BaO,5.333333333333333
4544,Li7CoOF7,5.0
4545,InGe3,24.0
4546,Be2NbGe,13.333333333333336
4547,Ba4ScBi,9.0
4548,Ce(CrB3)2,13.666666666666664
4549,Nb3PbS6,6.333333333333332
4550,Mg4BePt,16.0
4551,Ba4PCl,13.0
4552,YbB2,16.0
4553,SnHC2O3,3.6666666666666665
4554,TbB2Ir3,23.66666666666667
4555,LaAg,14.0
4556,TmMg5,19.666666666666668
4557,HoInCu,19.666666666666668
4558,Ca3(BO3)2,4.0
4559,ThGe,20.0
4560,Be2CoBr,16.333333333333332
4561,BeBi4Mo,12.0
4562,Rb2Ag2GeS4,3.333333333333333
4563,U(HO2)2,4.666666666666667
4564,SrBeSn4,18.0
4565,CuSnH2(NO3)2,3.6666666666666665
4566,NdTa3O9,3.6666666666666665
4567,Ca(AsRu)2,11.0
4568,Ba2MnTeO6,8.0
4569,ReCl4,3.6666666666666665
4570,BaNd2FeS5,5.0
4571,Ca5As3,8.333333333333334
4572,Na2BeIr,24.33333333333333
4573,V2O5,4.666666666666667
4574,LaSbPd,15.666666666666664
4575,BeCu2Ge,21.0
4576,Ba2Cu3(ClO2)2,7.333333333333332
4577,Ba4NiP,9.0
4578,MnCdO2,8.0
4579,CaSiSnO5,4.666666666666667
4580,LiErIn2,14.0
4581,CeCdAsO,8.0
4582,SrMg2FeH8,5.333333333333333
4583,BeTl2Ni,18.33333333333333
4584,Ca(MoO2)2,6.333333333333332
4585,CeN,14.0
4586,Ca(AsO3)2,4.666666666666667
4587,Ta3SeI7,4.0
4588,Sr3P4,3.6666666666666665
4589,ZrReAs,17.0
4590,YbOF,4.0
4591,AgPd2Pb,8.333333333333334
4592,NdNbO4,3.6666666666666665
4593,LiTeHO4,5.666666666666668
4594,KAs,4.333333333333333
4595,YZrSb,14.0
4596,BeMoRh,16.666666666666668
4597,CaSe,7.0
4598,Ba4NiMo,9.0
4599,PaAs2,11.666666666666664
4600,Tb(SiPt)2,11.0
4601,Ti2AlZn,18.0
4602,AgBiO2,6.666666666666668
4603,LiTm2In,16.0
4604,Li3Co(N3O)2,4.0
4605,Zr2BeP,18.666666666666668
4606,Yb2HgBi,19.0
4607,ErCdAg2,20.0
4608,Yb3Ta,14.0
4609,NiBi,20.666666666666668
4610,Ge2W,10.0
4611,Yb2CuRh,22.0
4612,AlF3,5.0
4613,KLiICl,5.333333333333333
4614,Hf(VGa2)2,11.333333333333336
4615,NiRhF6,5.0
4616,YZnPO,10.0
4617,DyHO2,6.333333333333332
4618,Si3NiP4,7.666666666666668
4619,TiBeGe,14.333333333333336
4620,Ti3N,14.0
4621,TaAlRu2,8.0
4622,Ba4VSe,7.0
4623,MnBe2Tl,16.666666666666668
4624,Ga2PbO4,4.333333333333333
4625,HoSi,14.333333333333336
4626,NdSmZn2,12.0
4627,K3Ho,8.0
4628,SmCo5,9.333333333333334
4629,PbO2,19.0
4630,Te2Pd,16.333333333333332
4631,SbKr3F,2.6666666666666665
4632,Si3N2,5.0
4633,Sr2VO4,16.333333333333332
4634,Si2HN8,9.0
4635,U(Al2Fe)4,10.333333333333334
4636,Li4Al3Ge3IO2,4.0
4637,BaTbMn2O5,6.333333333333332
4638,DyPt2,19.0
4639,K2NbAgS4,3.6666666666666665
4640,AsOs2Cl,18.0
4641,Co2P2O7,5.333333333333333
4642,TiPd2,14.333333333333336
4643,Ba4YSn,7.0
4644,Li2CdSb,24.0
4645,BeGaHg,21.33333333333333
4646,ZnCu2SnSe4,7.666666666666668
4647,Sc3Co2Si3,11.0
4648,La5(BN3)2,7.666666666666668
4649,Lu2TcPd,17.0
4650,SmC6,23.33333333333333
4651,Ba4PtO6,4.0
4652,Ti2IrRh,19.0
4653,B3N2,16.0
4654,RhSe2,12.0
4655,Ho(TiGa2)2,14.333333333333336
4656,SmAl2,15.0
4657,BePdRu2,17.666666666666668
4658,NiRuO3,22.0
4659,Al2Au,26.0
4660,NaNb2P,2.6666666666666665
4661,LiAgO,5.0
4662,NaCaAsO4,3.6666666666666665
4663,K2BaTi,12.333333333333336
4664,Sn5(BIr3)2,9.333333333333334
4665,CdCuF4,5.0
4666,BeSi2Rh,21.66666666666667
4667,K2IrF6,5.0
4668,CdGe2O5,4.666666666666667
4669,TbInCu,14.666666666666664
4670,Ba4MnV,7.0
4671,TbSe,16.0
4672,MgFeSiO5,7.333333333333332
4673,Zn(NiO2)2,7.0
4674,DyIn,15.0
4675,Na2Ti3Cl8,8.0
4676,PrCuSi,18.0
4677,HfAlPt,11.333333333333336
4678,NpN,13.0
4679,HgCl,9.333333333333334
4680,PaNi2Ge,19.0
4681,CeCo5,15.333333333333336
4682,NpN2,8.0
4683,Na2TaBe,15.0
4684,Nb2CrSe4,6.333333333333332
4685,NpO,16.0
4686,K(MoS)3,16.666666666666668
4687,PrMnGe,8.0
4688,Hf2N,18.33333333333333
4689,DyWO4,4.0
4690,LiSb3O8,3.6666666666666665
4691,SmB2,25.0
4692,Ca2MgBe,9.666666666666666
4693,LiAg2Sb,7.0
4694,Cr3N4,18.0
4695,CdPtF6,3.0
4696,YI3,4.0
4697,SmMgAg2,18.0
4698,TeO2,7.0
4699,Na2Zn3S4,3.6666666666666665
4700,SiTePt,6.666666666666668
4701,SmRu2,15.0
4702,HfNi3,12.0
4703,LiY2Ru,11.0
4704,CoP3,13.0
4705,Hf2BeV,12.666666666666664
4706,K8SnSb4,5.0
4707,LiNiO2,10.0
4708,Cu2Sb,19.666666666666668
4709,Mg2GaPd,10.0
4710,HfZnNi2,11.0
4711,Co3Pt,12.333333333333336
4712,Sr2PrO4,5.333333333333333
4713,AcSbAu2,22.0
4714,CrPO4,5.333333333333333
4715,YLuCu2,20.0
4716,Be2VFe,17.0
4717,Th3Bi4,6.0
4718,Fe2SiS4,5.333333333333333
4719,BaV2Sn,8.333333333333334
4720,ErClO,5.333333333333333
4721,LiHo2Ga,10.0
4722,Tb3Yb,9.666666666666666
4723,YBe2Nb,13.333333333333336
4724,ZrBeSb4,20.0
4725,CaF2,5.666666666666668
4726,Ba4TiHg,9.0
4727,Li2LaPb,19.0
4728,BaZnCl2,6.333333333333332
4729,YbIn2Ni,11.666666666666664
4730,YTmRh2,22.0
4731,NbCrGe,8.666666666666666
4732,Na3Li3N2,5.0
4733,CeInAu2,10.0
4734,Sr3(PO4)2,5.0
4735,UGeS,9.333333333333334
4736,BeRe4Si,17.0
4737,BaNiGe2,18.0
4738,Li3V4O7F5,6.0
4739,Y2CdAu,6.333333333333332
4740,Mg2Ta2SnO8,3.6666666666666665
4741,Zn(NiN)2,12.666666666666664
4742,HoScO3,4.0
4743,TmMgCd2,19.0
4744,NaAlSe2,5.0
4745,Si3As,31.0
4746,As3HO6,3.0
4747,Li5SbO5,4.333333333333333
4748,Tc3Pt,14.333333333333336
4749,K2CN2,3.6666666666666665
4750,Rb4YbI6,4.0
4751,Ba4ZrSc,7.0
4752,YbInRh2,21.0
4753,In2Au,21.0
4754,BaGeO3,16.0
4755,SrBeMo2,18.0
4756,GeP2O7,4.0
4757,Hf2TcRu,24.0
4758,Ti5NbO2,6.333333333333332
4759,BeZn2Sn,25.0
4760,Ca(PIr)2,5.666666666666668
4761,ErGeAu,17.0
4762,Na3In2Au,11.0
4763,Mn3W3C,7.0
4764,Te4Mo3WSe4,8.333333333333334
4765,Tl4O3,5.0
4766,Ba2ScIrO6,5.666666666666668
4767,Ba3NaRuO6,5.0
4768,ThAs,23.0
4769,MgWO4,4.666666666666667
4770,Na2BeNb,9.333333333333334
4771,BeBiIr2,13.333333333333336
4772,RbBr,6.0
4773,Sb2TeSe2,11.0
4774,Ce4DyO9,3.6666666666666665
4775,NbSi2,17.666666666666668
4776,La2CuIr,13.0
4777,PrSbPd,11.666666666666664
4778,Ba4PtBr,12.0
4779,Nd(SiRu)2,12.0
4780,ErAu2,17.333333333333332
4781,AgBr,7.0
4782,YbSmZn2,19.0
4783,Cu3AsS4,10.333333333333334
4784,Zr2InC,16.0
