,pretty_comp,magmom_oszicar
7523,Sm2AgRu,0.0
7524,DyNi5,0.5917
7525,Fe3Co,9.1669
7526,ZrFeCl6,8.0
7527,CrAgSe2,0.0
7528,LiB,-0.0
7529,VPt,0.0
7530,LiCa2Ga,-0.0
7531,Tb5Si3,0.0
7532,NaEr(PS3)2,-0.0
7533,Ho2Mo2C3,0.0
7534,Y2Si2O7,-0.0
7535,BeFeGe,0.0
7536,Ba(FeAs)2,0.0
7537,Be2InPb,-0.0
7538,BeSi2Ir,-0.0
7539,Sm2Ru2O7,1.3112
7540,LiHoHg2,-0.0
7541,SrMnRe2,0.0
7542,Ge3Te,-0.0
7543,ScBe2Cl,0.0
7544,Zn(CuN)2,0.0
7545,SiF4,-0.0
7546,TaBe2Tc,-0.0
7547,BeCd4Rh,-0.0
7548,Ba2PrRuO6,5.8707
7549,CaPd3C,0.0
7550,MoAsPd2,-0.0
7551,MoRh3,-0.0
7552,Mn2BeSb,5.1541
7553,PmCu2Sn,0.0
7554,Mn(AsO3)2,5.0
7555,MgInPd2,-0.0
7556,Sc3Si3Ni,0.0
7557,Mn(NbS2)3,8.3373
7558,W3N4,0.4874
7559,Sr2InI5,0.0
7560,SrBiIO2,-0.0
7561,CeAl3,1.0016
7562,Li2UO4,-0.0
7563,YbAgO2,0.0
7564,Eu2I2O,-0.0
7565,P2Os,0.0
7566,BeZnRu,-0.0
7567,Cu(BiO2)2,0.0
7568,Na2DyMoPO8,-0.0
7569,Lu2Sn2O7,-0.0
7570,Rb3AsSe4,-0.0
7571,NaBeCo4,5.7719
7572,Ti(GaO2)4,0.0
7573,Co5SnO2,4.1437
7574,SbAsRu,-0.0
7575,SrYPt2,0.0
7576,Ti2VTe4,1.4191
7577,SmNiGe2,0.0
7578,Lu2PdPt,0.0
7579,Ca(AgGe)2,-0.0
7580,Ba2HoCu3O7,-0.0
7581,TiB,0.0
7582,TbC2,-0.0
7583,K3W,5.0947
7584,Ba4SnTe,-0.0
7585,TlCoO3,0.0
7586,LiZnGe,-0.0
7587,LiVGeO5,0.0
7588,Ba4TlIn,0.0
7589,Ba4ZrO6,-0.0
7590,YCo4B,6.6808
7591,Tb2IrPd,0.0
7592,Ba4BeSn,-0.0
7593,NdPb8F9,0.0
7594,Mo3Se4,0.0
7595,TmCd3,0.0
7596,Pm3Sc,-0.0
7597,ZnGeAs2,0.0
7598,USe2,8.001
7599,SrBeIn,0.0
7600,LiHoO2,-0.0
7601,Be2MoP,0.0
7602,ErCdCu4,0.0
7603,HgI,0.0
7604,ZrNbP,0.0
7605,LiAlO2,0.0
7606,LiVP4(HO)4,2.0
7607,Mg2Sn2O5,-0.0
7608,Re(AgCl3)2,2.9943
7609,PaTiTc2,0.0
7610,BeTl2Ga,-0.0
7611,BeVIn4,-0.0
7612,Be2TlP,-0.0
7613,EuCd,0.0
7614,Mg3Fe2O7,8.1453
7615,TlCoAs2,0.0
7616,TlTe3Pt2,0.0
7617,BeIrSe2,0.0
7618,Hf2TcPd,0.0
7619,Nb(Te2I3)2,0.0
7620,EuPd2,-0.0
7621,MgTeH2O9,0.0
7622,LiAlSi,0.0
7623,MnAlIr2,4.013
7624,Ti2ZnRe,0.0041
7625,Ba4HfPd,3.6806
7626,NbAu2,0.0
7627,Si(NiO2)2,8.0
7628,Cu2SnS3,-0.0
7629,RbAs,-0.0
7630,Sr2BN2F,0.0
7631,KScBe2,-0.0
7632,Ba4InRu,0.8992
7633,K2PAuS4,0.0
7634,TbH3,0.0
7635,FePt,3.2427
7636,Fe3Pd,0.0
7637,BeSnP2,-0.0
7638,LuCuSe2,0.0
7639,Ca2PdRh,-0.0
7640,CaSc2Be,0.0
7641,TaZnCo2,0.6279
7642,FeTe2,-0.0
7643,BeZn2Se,0.0
7644,Ni2SnAs,0.0
7645,K4IrO4,2.8802
7646,LaMgHg2,0.0
7647,Sm2In,-0.0
7648,ZnNiSb,-0.0
7649,Cr(PO3)2,8.0
7650,PmMgRh2,0.0
7651,SrBi3,0.0
7652,Be2ReGe,-0.0
7653,ScBe2Si,0.0
7654,Hf4Al3,-0.0
7655,ZrSi,-0.0
7656,Ba4NbSi,3.9576
7657,Mg2ZnGa,0.0
7658,KBeHg2,-0.0
7659,BaFeIr2,-0.0
7660,Be2VIn,0.0
7661,Na2HfBe,0.0
7662,KTlO,0.0
7663,ZrCd3,0.0
7664,PuB,4.9193
7665,Ti2GaC,0.0
7666,LiCr2O4,7.7049
7667,YBe2Cu,0.0
7668,FeP2O7,3.9925
7669,K2Be2PbF8,0.0
7670,Li2PbAu,-0.0
7671,LuSnAu,0.0
7672,Ba4NbBi,3.9155
7673,AlPO4,0.0
7674,Ba4MnGe,3.5736
7675,Be2FeTc,2.0123
7676,RbNd(WO4)2,0.0
7677,NdCrO4,1.9952
7678,Mg2NiSbO6,1.9976
7679,Ba2MgH6,0.0
7680,ThCoSn,0.0
7681,NpFe2,1.0679
7682,PmSn3,-0.0
7683,SrTiBe2,0.0
7684,Na3MnF6,8.0
7685,MnBe2Cd,1.5329
7686,Ge2O3,0.0
7687,NaBeTc2,-0.0
7688,Ti3PO2,-0.0
7689,Be2HgBi,0.0
7690,ZnCrF6,2.0
7691,Al2PdCl8,-0.0
7692,Li8NO3,1.0
7693,YH2,0.0
7694,Sc3Hg,1.5728
7695,SrBeBi4,0.0
7696,RbAgO,-0.0
7697,BiSeI,0.0
7698,Ti2MoPt,0.0
7699,SrTa2H2O7,-0.0
7700,Cd3In,-0.0
7701,Na2BePt,-0.0
7702,Pr3Al,0.0
7703,Th2N3,-0.0
7704,Nb5Ge3B,0.0
7705,Ti2Ag,0.0
7706,YbPd2Au,-0.0
7707,Ce(SiPd)2,0.4664
7708,Mg(RhO2)2,-0.0
7709,ThIn3,0.0
7710,CaHgO2,0.0
7711,SiSn3,-0.0
7712,Zn3Ni,0.0
7713,LuNi4Au,0.0
7714,MgBeSe2,0.0
7715,MnSn,5.4749
7716,LuH2,-0.0
7717,Sm(NiBi)2,0.0
7718,Sr2BeCo,0.0
7719,NaNO,0.0
7720,PmMgAg2,-0.0
7721,YMoO4F,0.0
7722,BaNaTa,3.3696
7723,FeSb,2.5758
7724,CaTlF3,0.0
7725,CrClO,6.0
7726,HOF,-0.0
7727,CuAsW2,0.0
7728,DyAlB4,-0.0
7729,BeCuBr2,-0.0
7730,BaLi2Si,0.0
7731,Y2GaCu,3.467
7732,NaTaO3,0.0
7733,SbRh,-0.0
7734,RbSb,0.0
7735,NdH2,0.0
7736,SrLi2In,-0.0
7737,SrBe2Cu,0.0
7738,TmN,0.0
7739,HgCl2,0.0
7740,Lu(CoGe)2,-0.0
7741,Ca(AsO3)2,0.0
7742,BaReH9,0.0
7743,BeFe2Ge,3.8215
7744,MgSbPt,-0.0
7745,Pr5(RuO)2,4.9017
7746,H2CSO4,-0.0
7747,Ce2Th2O7,1.9863
7748,Ba2CdS3,0.0
7749,NdSmZn2,0.0
7750,BaZrBi2,0.0013
7751,VPd3,1.315
7752,Na4CO4,0.0
7753,BaNa2Zr,-0.0
7754,Ba4ScFe,1.8497
7755,Rb3Os2Br9,-0.0
7756,YBe2Ge,-0.0
7757,BeZnNi4,0.0
7758,HfNiSn,0.0
7759,Be2CoBr,-0.0
7760,InRh,0.0
7761,Ba4YTc,0.0
7762,LiFeP2HO8,7.9818
7763,K2Zn3O4,-0.0
7764,Ti2ReOs,-0.0
7765,Y2GeI2,-0.0
7766,AuS,0.0
7767,CoSn,-0.0
7768,KrF2,-0.0
7769,U2PdS4,8.0001
7770,Zn(GaS2)2,0.0
7771,Ba4FeHg,0.5076
7772,BaSrIr2,0.0
7773,Ba2TmRuO6,2.8656
7774,ErSi2Ni,0.0
7775,NdAu3,0.0
7776,LiHg2Pt,-0.0
7777,Mg2BeHg,0.0
7778,LiHfIr2,0.0
7779,TlAs,-0.0
7780,Sc2MnSn,1.0011
7781,As2O3,-0.0
7782,SbClF8,0.0
7783,VCo2Ge,2.6275
7784,Mn4ZnO8,8.0156
7785,TiMn2Ge,1.9432
7786,Ba2CdPb,-0.0
7787,Sr3MnN3,2.4864
7788,Na2AlZnF7,0.0
7789,BeRuBr4,2.4668
7790,BeReSn2,0.0
7791,BaSnPb,0.0
7792,CdO,-0.0
7793,Ti2B,-0.0
7794,CoCuO2,-0.0
7795,Be3Ir,-0.0
7796,CaGe2O5,0.0
7797,TmTl,0.0
7798,NdMgCd2,-0.0
7799,Cu2PdAu,-0.0
7800,Be2TcSb,0.6366
7801,Li3FeN2,1.4799
7802,Rb2CuH4(Cl2O)2,1.9932
7803,LaBe2Si,-0.0
7804,TmSi2Ni,0.0
7805,LuTlSe2,-0.0
7806,Al2Si2O7,0.0
7807,HoTa3,0.0
7808,Ca2As2O7,0.0
7809,Yb(SiAg)2,-0.0
7810,Dy(CrGe)2,1.5376
7811,Li2O,-0.0
7812,PrRuO3,3.1928
7813,K2PtBr6,0.0
7814,BAsO4,-0.0
7815,Be2Re,-0.0
7816,LaCoAs,0.9838
7817,YBeZn2,-0.0
7818,Ca(ZnSi)2,-0.0
7819,Hf2Cu,-0.0
7820,PtO,-0.0
7821,MgBeNi,0.0
7822,Ti3Pt,-0.0
7823,V2CdO4,7.9995
7824,Cr2GaN,3.1344
7825,BaNiRu2,2.3864
7826,Si3Mo5,-0.0
7827,TiBe2Pt,-0.0
7828,MnAl,1.8466
7829,USO,3.9728
7830,BeSb2Te,0.0
7831,LiMnCo3O8,0.0011
7832,TiPd,-0.0
7833,SrBe2Se,-0.0
7834,BaCaBr,0.0
7835,NdTl,0.0
7836,AlCr(WO4)2,5.0
7837,BaPr2PdO5,-0.0
7838,GaAu,-0.0
7839,Al2FeIr,0.0
7840,TbCuSi,-0.0
7841,AlCuPt2,0.0
7842,BaNa2,0.0
7843,Ca2Bi,-0.0
7844,LiCdBO3,-0.0
7845,BeNb2Si,-0.0
7846,BaGaSiH,-0.0
7847,VCuRh2,0.0
7848,KMnPH2O5,10.0
7849,CaBeCr2,0.8861
7850,Ba2LuRuO6,2.8583
7851,BeCr2Hg,0.0
7852,Li3Al2CrO6,3.0
7853,Ta3Ru,-0.0
7854,TaAsP2,0.0
7855,LiSc2Rh,-0.0
7856,Zn(InSe2)2,0.0
7857,MnFe2Si,3.0084
7858,Tl3Cd,0.0
7859,TbCuAs2,-0.0
7860,Sr3LiTa4(OF)2,0.4268
7861,P2Pt,0.0
7862,ZrBe2Te,0.0
7863,Ca(PIr)2,0.0
7864,UN2,0.0
7865,ThRh3,-0.0
7866,BCl2,0.0
7867,AuC,0.0
7868,Np(GePd)2,3.9363
7869,Ho6WO2,-0.0
7870,Li2PrAs2,0.0
7871,SmTmHg2,-0.0
7872,YbInPd2,-0.0
7873,BaSrCa2,-0.0
7874,Nd3MnBi5,7.2097
7875,K(CoSe)2,2.0022
7876,TiVTc2,0.0
7877,Cr3Ir,-0.0
7878,Ba2UNiO6,2.0001
7879,Ba4ZnPb,-0.0
7880,PrMg,0.0
7881,HfH3,0.0
7882,SrSO4,-0.0
7883,Ba2NdBiO6,-0.0
7884,Bi2TeO2,0.0
7885,Cu2SO5,0.7238
7886,InSnCl3,0.0
7887,YZr,0.0
7888,ErTlSe2,-0.0
7889,BaSnTe,-0.0
7890,RbIO4,0.0
7891,HoInCu2,-0.0
7892,Y(TiS2)2,5.5674
7893,Sr2HgSb,-0.0
7894,Ba4VPd,-0.0
7895,OsAu3,0.0
7896,Ag3PS4,0.0
7897,TiZnF4,3.8231
7898,Ba4MgTl,-0.0
7899,GaSiRu2,0.0
7900,VINCl3,-0.0
7901,ZrTlCdF7,-0.0
7902,CaBeSb2,-0.0
7903,Ba2Ti2TlO7,-0.0
7904,Ca5B3O9F,-0.0
7905,MgSi,0.0
7906,Ba2Mn(B3O)2,5.0
7907,LiBO2,-0.0
7908,K2SiAs2,0.0
7909,Ag3Ge,0.0
7910,Pr3CoB4,6.7356
7911,Rb3B2H2I,0.0
7912,HfBeBi,-0.0
7913,CaBe2Tc,0.0
7914,Tb(CoGe)2,0.0
7915,HfSiPt,-0.0
7916,RbMg,0.0
7917,CrInNi2,3.5569
7918,RbSmS2,0.0
7919,ZrBeRh,0.0
7920,Ba2Ti2CuF4,2.0
7921,ZrBe2Pb,-0.0
7922,TaFe2,2.3817
7923,CaHoTi2O6,-0.0
7924,ZrW2,-0.0
7925,KBePt,0.0
7926,CaMgSn,-0.0
7927,LaBeOs,0.0
7928,MgNiH,0.0
7929,USi2,2.0703
7930,Li2MnSiO5,6.0
7931,CuBr,0.0
7932,CuAsPbO4,0.0
7933,MgNiPO5,1.9591
7934,KNa2Cd,0.0
7935,Na3AgS2,-0.0
7936,LiEr2Ga,-0.0
7937,YSnAu,0.0
7938,U2AlCo2,1.186
7939,LiHgPd2,-0.0
7940,Li2WS4,-0.0
7941,Li5CoO3F,2.0
7942,LiPN2,-0.0
7943,Ho2Ge2O5,0.0
7944,Li7Co5O2,1.9104
7945,ScBe2Cl,0.0
7946,Ba4TiPt,0.5825
7947,AcZnAu2,-0.0
7948,MgZn,-0.0
7949,NaMnCl3,10.0
7950,PrSnAu,-0.0
7951,BaHfMg2,0.8387
7952,NaTiS2,0.5454
7953,BeZnHg4,-0.0
7954,KHgAs,0.0
7955,HoPd3,-0.0
7956,Na2PrO3,3.9911
7957,NiB,-0.0
7958,TaAlRu2,0.0
7959,Li3Ti2V2O8,3.7137
7960,Rb2Mg,-0.0
7961,TiCo2Si,1.7656
7962,Tl4V2O7,-0.0
7963,Li6Br3N,-0.0
7964,SiWCl2,0.0
7965,BeFeSe,1.67
7966,Mg2BeCo,0.5697
7967,DyMoClO4,0.0
7968,CdSiAs2,0.0
7969,Dy(SiAu)2,-0.0
7970,NaTcAs,3.1762
7971,LuMg,-0.0
7972,KTeHOF4,0.0
7973,KO3,0.9997
7974,Ba4SnBr,0.0
7975,KFe(SO4)2,1.0001
7976,YCoF5,3.0
7977,K2PdF4,0.0
7978,CaPd5,0.0
7979,BaSc2Si,0.0
7980,BaSiB,0.0
7981,ZrIr,0.0
7982,Nd3PbC,-0.0
7983,AlPt3,-0.0
7984,RbAuF4,-0.0
7985,NaBe2Tc,-0.0
7986,Ca5As3,1.5652
7987,CdIn2O4,0.0
7988,Ba4InGa,0.0
7989,Ba3NbGa3(SiO2)2,-0.0
7990,TeWS,0.0003
7991,AcSnAu2,0.0
7992,Tm3FeSi3,-0.0
7993,Sb3O4F,0.0
7994,TmZrSb,-0.0
7995,TiCdAu2,0.0
7996,CaBeNi2,0.0
7997,NdPa3,0.0
7998,Li6CrFeP2(CO2)2,7.7655
7999,SnPO3F,-0.0
8000,ZnSi2SnO6,-0.0
8001,Ba4InCu,0.0
8002,Sr2Be2B2O7,-0.0
8003,LuSnRu2,0.0
8004,ZrBe2Fe,0.0591
8005,Na2CS3,-0.0
8006,Tm3TaO7,-0.0
8007,HfBe2Ni,0.0
8008,Si2MoO6,3.9995
8009,BaLiHg2,-0.0
8010,Ba2Si,-0.0
8011,LiBBr2,0.0
8012,Ba4AgAuO6,0.0
8013,LiMnP2HO7,10.0
8014,YZr4O9,-0.0
8015,NaCdAs,-0.0
8016,SmCu,0.0
8017,HfAl3,0.0
8018,CuTeO3,0.0
8019,Te2Mo3WS6,0.0
8020,ScB2,-0.0
8021,SiBO3,0.0
8022,InP,0.0
8023,K2NiP2,-0.0
8024,SmErIn2,-0.0
8025,H2OsN5Cl3O,-0.0
8026,YMgAl,0.0
8027,YbAl2,0.0
8028,Li5Tl2,-0.0
8029,YbErZn2,-0.0
8030,Ba8Bi4H2O,0.0
8031,LiTi2O4,0.0
8032,BaNbCl,5.8125
8033,AgBiO2,0.0
8034,Nb2C,0.0
8035,Ni4W,-0.0
8036,NdBiPd,-0.0
8037,Be2SiPt,-0.0
8038,Dy2ZnGa,0.0
8039,Mg(BH4)2,0.0
8040,AcTlTe2,-0.0
8041,LuPb2,0.0
8042,Li4H3BrO3,-0.0
8043,BeIn2Cu,0.0
8044,PmAg2Sn,0.0
8045,HoSi,-0.0
8046,ZrGaPd2,0.0
8047,BeInCl2,0.6977
8048,Dy2InAu2,0.0
8049,Pm2CuRu,-0.0
8050,Ba2PCl,0.0
8051,NdRu2,0.0
8052,Yb(FeSi)2,-0.0
8053,Ag3Pt,-0.0
8054,LiBeZn,0.0
8055,Ti2BRh6,0.0
8056,SmBRh3,-0.0
8057,Rh3Se8,-0.0
8058,ZrBeRh2,0.0
8059,Ba4CrRh,5.1085
8060,AsPd2Pt,0.0
8061,Co(AsO3)2,3.0
8062,Sm3InC,-0.0
8063,PuRu,-0.0
8064,CuB(CN)4,0.0
8065,Ce3SnC,3.3132
8066,K2SnO2,-0.0
8067,NaAlSiO4,-0.0
8068,SrBe2Zn,-0.0
8069,Ti2OsRu,-0.0
8070,Be2ZnGe,0.0
8071,TeI2,-0.0
8072,PrCo3,9.5165
8073,KBaTi,4.3366
8074,AcCdAg2,0.0
8075,Nb2P5,0.0
8076,Bi2SeO2,-0.0
8077,PmB3,0.0
8078,CeTh2O6,0.0
8079,LiN,2.0
8080,KSnO2,-0.0
8081,Li3(FeO3)2,5.3985
8082,Sr3Fe2Cu2S2O5,7.4674
8083,HoSnRh,-0.0
8084,BaB2F8,0.0
8085,Zr2TiBe,-0.0
8086,LiCuSi2O5,-0.0
8087,BeNbRh,-0.0
8088,Ba4InW,3.1684
8089,BaSrTa4,-0.0
8090,NdVGe3,0.0
8091,HoBi2BrO4,-0.0
8092,BeReOs2,-0.0
8093,SmCd,0.0
8094,NaFe2O3,-0.0
8095,NbInPt,0.0
8096,MnBe2Tl,1.6034
8097,EuAl4,-0.0
8098,BeZnIn,0.0
8099,CoTeO3,0.7287
8100,DyVO3,8.0
8101,Rb3Re,3.6238
8102,InAgSe2,-0.0
8103,FeSiRu2,3.6864
8104,EuC2,-0.0
8105,Sr2BeCo2,0.0
8106,Lu2RuAu,0.0
8107,BaAg2GeSe4,-0.0
8108,Dy2MgTl,0.0
8109,ScSnRu2,0.0
8110,HoAgGe,0.0
8111,Cu3PS4,-0.0
8112,Cd(GaTe2)2,0.0
8113,BaTaO3,0.0
8114,NpGe3,3.319
8115,Yb2Ge2O7,0.0
8116,Mn4BeRe,-0.0
8117,CaMgBe2,-0.0
8118,BeNiTe2,0.0
8119,TbCuSb2,-0.0
8120,CdPOs2,0.0
8121,NaTiO3,0.0
8122,Yb2AsAu,-0.0
8123,BePdPt2,-0.0
8124,NaPt2,-0.0
8125,BaSc4Co,0.0001
8126,YTmHg2,-0.0
8127,LiNdTi2O6,0.0
8128,YTh4,0.0
8129,SrLi2Pb,-0.0
8130,K2LiAlH6,0.0
8131,ZrRe2,0.0
8132,TiBeZn,0.0
8133,K3BS3,-0.0
8134,BaNaCd,0.0
8135,YTlS2,-0.0
8136,LiPrHg2,-0.0
8137,LuPO4,-0.0
8138,ZrS3,0.0
8139,Hf6Co6Ge7,-0.0
8140,PrGe3Rh,-0.0
8141,Be2TcGe,-0.0
8142,HoCoC2,-0.0
8143,Ba2YZn,-0.0
8144,SiB,-0.0
8145,Ga2NiO4,4.0002
8146,SrGaSn,0.0
8147,Ba2CaMo,2.3623
8148,K2Cd(AuS)4,0.0
8149,NdMnPO,2.6618
8150,CaIrO3,0.0
8151,YSc4Be,-0.0
8152,NiBi,-0.0
8153,NaYbS2,0.0
8154,Ba4InOs,0.0
8155,K3N,1.1523
8156,PrBi,0.0
8157,BePBr,0.0
8158,Dy2AlZn,0.0
8159,HoAg,0.0
8160,K3Cd,-0.0
8161,BeVPt2,0.3519
8162,SrCu5,-0.0
8163,Ba4ZnPd,0.0
8164,BMo,-0.0
8165,YCdAg2,-0.0
8166,PrHoMg2,0.0
8167,CoSe,0.0
8168,KNa2P,-0.0
8169,Ca2BHN2,-0.0
8170,SiSe2,0.0
8171,Sr(DyS2)2,0.0
8172,YSn,0.0
8173,Na5Al3F4,0.0
8174,Be2CuBr,-0.0
8175,SmClO,-0.0
8176,LaGeOs,-0.0
8177,Nd(AsRh)2,-0.0
8178,V(WO4)2,0.8937
8179,AlSnO3,0.0
8180,Ta2BeTl,-0.0
8181,Cr3Te4,9.9581
8182,BaSbAu,-0.0
8183,PrMo3,0.0
8184,ZrBe2Ni,-0.0
8185,DyAl3,-0.0
8186,PrMgCd2,0.0
8187,TbFeC2,0.7954
8188,Er6I7,0.0
8189,Ba2CrSb,5.0089999999999995
8190,GaCo2Ni,2.4238
8191,NaNO3,0.0
8192,Ba(AsPd)2,-0.0
8193,MgSnP2,-0.0
8194,Pm2ZnRu,0.0
8195,PbSe,-0.0
8196,ScNi4Sn,0.0
8197,CuAuO2,0.5105
8198,ThTe,0.0
8199,Mg3Ni2O7,-0.0
8200,Li2AlRh,-0.0
8201,LiBi,-0.0
8202,Na2CO3,0.0
8203,TmCuAs2,-0.0
8204,BeHgPb,0.0
8205,ZnCu2SnSe4,-0.0
8206,NaYSi,0.0
8207,NaMgSb,0.0
8208,GaHO2,-0.0
8209,MgCdRh2,2.768
8210,Nd3Al,-0.0
8211,Cr3N4,2.0929
8212,Tb3CuSiS7,-0.0
8213,YbSbPd,-0.0
8214,BeOsPb,0.0
8215,NaNi3,1.4593
8216,Ba2LaNb,2.3701
8217,Ag3Rh,-0.0
8218,Li2Cr(SiO3)2,8.0
8219,AlV2O4,4.2888
8220,Ba4TlW,-0.0
8221,Mg(CO2)2,0.0
8222,BaMnAlCuO5,3.8287
8223,Sm(PRu)2,0.0
8224,LiDyS2,0.0
8225,Ca(CuSi)2,-0.0
8226,Ac3Th,-0.0
8227,NaZnAs,0.0
8228,Cd(AuF4)2,0.0
8229,Bi2Te2S,0.0
8230,Li(NiO2)2,1.8084
8231,ZrAlCu2,-0.0
8232,LiMnTe2,4.0594
8233,FeCu2Sn,2.6877
8234,As(IF2)3,-0.0
8235,InSn2Br5,-0.0
8236,VGe3,3.6028
8237,BaMnBr2,5.0391
8238,K(SnAu)3,0.0
8239,Ti2CoRe,0.0
8240,IF3,0.0
8241,BiTe3,0.0
8242,Ti5Si4,0.0
8243,CeMgSi2,2.2813
8244,UAl4Co,6.0116
8245,YSi,-0.0
8246,Sc7BCl2,-0.0
8247,MoCl3,3.9427
8248,Tl3AgTe2,0.0
8249,NaCaBe2B2O6F,-0.0
8250,Ca3(InAs2)2,-0.0
8251,Lu2NiRu,0.0
8252,BeIn2Cl,-0.0
8253,Be2CoBr,1.0555
8254,WCl3,1.932
8255,Ho(FeGe)2,0.7322
8256,BN,-0.0
8257,V3Sb,-0.0
8258,Ca(InTe2)2,0.0
8259,CaGe2O5,0.0
8260,BeNi4P,0.0
8261,SmSnAu,0.0
8262,TaBeCd,-0.0
8263,TeIr,0.0
8264,Co2RhS4,0.0
8265,MgSbO3,0.0
8266,HoSi2Rh3,0.0
8267,V3Co,0.0
8268,Li8FeO5F,4.9934
8269,CeS,1.2407
8270,Li5B4,0.0
8271,CdRhF6,0.9916
8272,NiGe3,0.0
8273,Be2MoRu,-0.0
8274,HoBr3,-0.0
8275,KBO2,0.0
8276,Tl3BO3,0.0
8277,LiEr2In,0.0
8278,NdSbPt,0.0
8279,Ti3Si,1.1811
8280,ZrBeZn,-0.0
8281,Ca(GeRu)2,0.0
8282,LaTiO3,0.0
8283,Li2TiCo3O8,1.5783
8284,Yb(MnSb)2,7.0536
8285,BePPb,0.0
8286,Tm2MgTc,0.0
8287,Yb3(SF2)2,1.4257
8288,ScAg2,-0.0
8289,PrVGe3,-0.0
8290,K2BeSi,-0.0
8291,NbVO5,-0.0
8292,Pm2PtAu,0.0
8293,YbPaRh2,0.0
8294,Mg2CoIrO6,2.1535
8295,Ca4ScBe,1.9534
8296,Cr2NiSe4,4.8047
8297,Rb2FeCu(CN)6,0.9793
8298,Ba4TiGa,0.2447
8299,ZrAlRh2,0.0
8300,NdTe,-0.0
8301,LiTmTl2,0.0
8302,Ba2LiSn,-0.0
8303,Ca4CN4,-0.0
8304,BeVIr,-0.0
8305,Ce3Zr5O6,0.0
8306,DyAgTe2,0.0
8307,Cr3Fe,1.8443
8308,KBeCo4,6.2316
8309,BeTl2Rh,-0.0
8310,As4C3,-0.0
8311,SbRh3,-0.0
8312,Eu3AlO5,0.0
8313,MgFePO5,7.997000000000001
8314,CdAsPd,0.0
8315,In3Pd2,-0.0
8316,Tm(HO)3,-0.0
8317,TlAsS2,0.0
8318,MgBe2Re,-0.0
8319,LiV5O7F,2.1938
8320,Sr3Cr2O8,2.0
8321,SrFe2(Se2O)2,5.9986
8322,KHg,-0.0
8323,Sm2MgRu,0.0
8324,NaBeH3,-0.0
8325,NaH6CN2ClO2,0.0
8326,HoSn3,-0.0
8327,GaN,0.0
8328,RhO2,0.0
8329,Li3SbS4,-0.0
8330,EuMgH4,0.0
8331,Pr(SiRu)2,-0.0
8332,TmLuPd2,-0.0
8333,LaPbAu,0.0
8334,TiAs2O7,-0.0
8335,Mn(NCl2)2,6.1576
8336,U2AlCu3,9.0545
8337,BaSnS2,0.0
8338,NbGaNi2,-0.0
8339,CaBe2Rh,0.0
8340,MnCo2Ge,5.0058
8341,CaIrO3,0.0
8342,AlSi,0.0
8343,Sn5O6,0.0
8344,Hg2SeO4,-0.0
8345,Ba4CoPt,0.0
8346,LaBe2Pt,-0.0
8347,AlCr2C,-0.0
8348,NbSiRh,-0.0
8349,BeTlTc4,-0.0
8350,LuAg2,0.0
8351,CaLaBe2,0.0
8352,Nb2SnC,0.0
8353,BeNbCr2,0.0
8354,BeSnCl2,0.0
8355,VF4,2.0
8356,ZnSnP2,0.0
8357,BiSeBr,0.0
8358,TbMgSn,0.0
8359,Sr2VO4,0.841
8360,CdS,-0.0
8361,AgGeO3,-0.0
8362,ScCrC2,-0.0
8363,Ba4SnMo,3.7589
8364,Na5Zr2F3,-0.0
8365,Ca(BeGe)2,-0.0
8366,RbTl2Bi,-0.0
8367,MnSbPd,3.2644
8368,Sn3F8,-0.0
8369,PmPd2Pb,0.0
8370,BeNbTc,0.0
8371,PtO2,-0.0
8372,K2CdO2,-0.0
8373,BeFe4Mo,4.8252
8374,Li2TlBi,-0.0
8375,MoPb,0.0
8376,Mg(GaO2)2,0.0
8377,Th6CoBr5,0.0
8378,Be2CrGa,-0.0
8379,Ba4BiTe,-0.0
8380,Li3Mn2(PO)4,4.9159
8381,TbGe,-0.0
8382,K2Mn(SeO3)2,5.0
8383,Sr6Y2Al4O5,0.0
8384,BaHgCl,0.0
8385,Li2HoIn,0.0
8386,Lu6Sb2Mo,0.0
8387,Lu2TcAu,-0.0
8388,ErTlO2,-0.0
8389,Sr2Fe2S2OF2,7.5258
8390,AgBr,0.0
8391,MnBi,6.9244
8392,Zn(FeS2)2,3.9902
8393,TlCoBi,1.7145
8394,HfZnAu2,0.0
8395,MgCu2As,0.0
8396,BaEr2NiO5,1.2069
8397,Mo5As4,-0.0
8398,V2AsAu,1.3017
8399,YbMg2,-0.0
8400,CuSiTc2,6.8598
8401,CaBe2Cr,-0.0
8402,Hf2FeOs,-0.0
8403,Zr2ZnAg2F4,-0.0
8404,Na2NiO2,-0.0
8405,LuWO4,1.9945
8406,LiCa2Cd,0.0
8407,TiSiTc2,0.0
8408,YAl4Ni,-0.0
8409,ZrGeO4,0.0
8410,KBaNb,5.4714
8411,Ba4MoCl,-0.0
8412,ZrBeCo2,-0.0
8413,Ba4NaP,-0.0
8414,SiSn,0.0
8415,Hg2SO4,-0.0
8416,CaPd3O4,-0.0
8417,MgMn(SiO3)2,10.0
8418,SmRh3C,0.0
8419,Ir3Se8,-0.0
8420,SrF2,0.0
8421,YTlCd,-0.0
8422,Fe4C,7.9043
8423,RbScO2,0.0
8424,Mn3NiN,8.0143
8425,BeFeMo2,-0.0
8426,USnAu,5.705
8427,W(S4Cl3)2,0.0
8428,TbGa2,-0.0
