,pretty_comp,optb88vdw_bandgap
4876,AsPd2W,0.0
4877,NaRuO2,0.0
4878,Zn(GaTe2)2,0.9904
4879,BaZn(SnO2)4,0.0
4880,YbNiO3,0.0
4881,BeFePt2,0.0
4882,BeHgRh2,0.0
4883,HfZnNi2,0.0
4884,TiBePt4,0.0
4885,Na2Au,0.0
4886,Ba4BePb,0.0
4887,K2Pb2O3,1.9676
4888,BeVSe,0.0
4889,YbOF,2.2772
4890,Ba2CrBi,0.0
4891,NpAsSe,0.0
4892,BaSr2Sb,0.0
4893,HfV2,0.0
4894,BeBi4P,0.0
4895,LiZrSc,0.0
4896,AlH2PbO2F3,4.6819
4897,YBi2ClO4,1.4302
4898,Cs2SnI6,0.0
4899,YSc4Be,0.0
4900,Li2InPb,0.0
4901,UNi2Sn,0.0
4902,Ca2Mn2O5,0.0
4903,MgTi3,0.0
4904,Be2VBr,0.0
4905,ScSi,0.0
4906,BaNa2P,0.0
4907,BaSrI4,3.4388
4908,Ba2CdSn,0.0
4909,Li2CrCo3O8,0.0
4910,Te8MoW3,0.9001
4911,Mn5B2P,0.0
4912,MgNi3B2,0.0
4913,SmCuSn,0.0
4914,Mn2P2O7,1.716
4915,TaCo3,0.0
4916,MgS,3.5821
4917,Li3CuP2O7,2.6799
4918,HfBeBi2,0.0
4919,DyCoSi,0.0
4920,Ce2Sm2O7,2.1761
4921,Te4W3S2,0.2394
4922,RuF3,0.0
4923,K3ZnPCO7,4.3475
4924,K2NiPb(N3O)2,0.9301
4925,Dy3AlC,0.0
4926,CaRhO3,0.0
4927,CeCrSe2O,0.0
4928,MoWO6,0.3536
4929,TaTeBr9,1.9491
4930,HoGeAu,0.0
4931,Sr2NiTeO6,0.9869
4932,TiMo,0.0
4933,CuP2(HO)4,0.7379
4934,Li3V4FeO2,0.0
4935,RbSb3Se5,1.2205
4936,Be2C,1.4915
4937,Yb2Si2O7,0.0
4938,LuBO3,5.7521
4939,MgBe2In,0.0
4940,Re3Ru,0.0
4941,Na3MnBSO7,1.8535
4942,Pr4Sb3,0.0
4943,V2Zn3O7,0.0
4944,YCuF5,0.1835
4945,Tl7Sb2,0.0
4946,ScTiO3,0.0
4947,Er3GaC,0.0
4948,Ba2PrSbO6,4.0514
4949,BeSn2Cl,0.0
4950,BaCa(SnO2)4,0.0
4951,Be2SiMo,0.0
4952,Te4Pt3,0.0
4953,Na3PS3O,2.9472
4954,Ba4TiP,0.0
4955,MnSiRu2,0.0
4956,NbO,0.0
4957,Li3V4O5F7,0.0
4958,Mg(ScS2)2,1.5744
4959,Mn2GaCo,0.0
4960,ScInCu4,0.0
4961,NpGa3,0.0
4962,SnTe3,0.0
4963,Al3Te3I,1.9558
4964,Zr2Bi2O7,2.9495
4965,Li2VCr3O8,0.0
4966,Hf4BeP,0.0
4967,Ba4FeCu,0.0
4968,BeTlSi2,0.0
4969,NaTi2O4,0.0
4970,SmTlAu2,0.0
4971,Zn(BH4)2,4.3712
4972,BeCr4Pd,0.0
4973,BeIn2Hg,0.0
4974,Y2TeO6,2.6943
4975,Cr3O7,0.0
4976,ScGa3,0.0
4977,Ba4BiW,0.0
4978,Li2TiF6,4.327
4979,PH6NO4,5.8115
4980,NaCdIn2,0.0
4981,LiBeN,2.8277
4982,H3N,4.5149
4983,Si3Ag,0.0
4984,Ti2Ag,0.0
4985,Re(AgCl3)2,0.5907
4986,BeGa2Re,0.0
4987,HfBe2Hg,0.0
4988,CaUO4,2.3226
4989,NaHg2Pd,0.0
4990,TlSnF7,2.0602
4991,Mo3O8,0.0
4992,Ge3F,0.0
4993,Ba4SiPb,0.0
4994,TaTiMn2,0.0
4995,Pr(SiNi)2,0.0
4996,ErAgTe2,0.8973
4997,Nd2CdNi2,0.0
4998,RbGaH2,1.4184
4999,Co(PdSe)2,0.0
5000,MgSnAs2,0.4117
5001,Sr(NiO2)4,0.0
5002,CdSb6(S2I)4,1.5325
5003,Cr(GeO3)2,0.0
5004,BeSnRu4,0.0
5005,Ba(AlSi)2,0.0
5006,TaMn2Be,0.0
5007,Sc2RuAu,0.0
5008,NdAl2,0.0
5009,TaBe2Sn,0.0
5010,HoAlO3,5.9808
5011,BaAlCu2O5,0.0
5012,ZrZnRh2,0.0
5013,BaInSb,0.424
5014,Re3Mo,0.0
5015,CoN,0.0
5016,CaSiPt,0.0
5017,EuGe2Ir,0.0
5018,BaNa4O3,1.8045
5019,V2ZnN2,0.0
5020,MnF2,0.0
5021,HoLuAg2,0.0
5022,Li4ZrBe,0.0
5023,YbAl2Cu,0.0
5024,Nd3Se4,0.0
5025,Cu3(Ni2O)2,0.0
5026,NdH3(CO2)3,4.3679
5027,MgAsRh2,0.0
5028,USi2,0.0
5029,U(CoGe)2,0.0
5030,Ba3BiSb,0.0
5031,Zr2CoTc,0.0
5032,NbAlO4,3.3702
5033,LaReB,0.0
5034,SiAsW2,0.0
5035,ZrBe2Nb,0.0
5036,Sc2TcNi,0.0
5037,Na6CoSe4,0.4283
5038,Ba4InSb,0.0
5039,MgFe(P2O)2,0.373
5040,Ag2MoO4,2.0139
5041,ZnAgF3,1.7639
5042,P6SO24,3.429
5043,CrH,0.0
5044,Y2ZnS4,0.721
5045,Ca2Mg5Si8(O11F)2,5.3486
5046,Li3In,0.0
5047,CaAl2B2O7,4.9008
5048,Zr(CuP)2,0.0
5049,Sr(GeAu)2,0.0
5050,YAgTe2,0.8439
5051,MnGaPd2,0.0
5052,NaHo2F7,6.7141
5053,CaScRh2,0.0
5054,SmCuPb,0.0
5055,BiO,0.0
5056,LiBeCo4,0.0
5057,Li2CrAsCO7,1.5543
5058,SrMg2FeH8,1.6507
5059,Be2PdSe,0.0
5060,DyPS4,2.2778
5061,V(CrS2)2,0.0
5062,LuCdRh2,0.0
5063,Dy2InAu2,0.0
5064,ZnMo2O5,0.0
5065,Nd(CuO2)2,0.0
5066,AlInO3,2.4641
5067,BaBiSb,0.0
5068,Na8SnSb4,0.0
5069,Ca(NiAs)2,0.0
5070,ScInPt2,0.0
5071,Li3FeOF3,0.0774
5072,BeCdTe,0.0
5073,SmBrO,4.4114
5074,MgBe2Tl,0.0
5075,CaPrMn2O6,0.0
5076,NaNdTiO4,2.4702
5077,TlSbO3,2.3795
5078,YbTiO3,1.9473
5079,HfPbO3,2.5393
5080,V7O3,0.0
5081,Cu2HgGeSe4,0.0
5082,TlH4NCl4,2.1277
5083,SrPbO3,0.8546
5084,NbW5Se2,0.0
5085,Er5Mg24,0.0
5086,USiO4,0.0
5087,LaPd2,0.0
5088,SrPdF4,1.2027
5089,BaB2F8,8.4578
5090,Li8HfO6,5.5293
5091,Li4Mn3Ni(P2O3)2,0.1643
5092,Mn5Si3,0.0
5093,Rb4CO4,0.7388
5094,BaBiBO4,3.4579
5095,InPS4,2.3292
5096,K2NaBP2,1.8756
5097,Ba4FeGe,0.0
5098,AlInB,0.0
5099,YBeMo4,0.0
5100,Ca2BeCu,0.0
5101,LiMn7(O3F)3,0.0
5102,FePb2(CN)6,3.3729
5103,Na3GaSe3,2.1907
5104,Be2VCr,0.0
5105,CaBe2Nb,0.0
5106,BeVOs2,0.0
5107,Li2YBe,0.0
5108,Re3F,0.0
5109,RbErO3,0.0
5110,HoCd3,0.0
5111,PmMgRh2,0.0
5112,BeCdGe2,0.0
5113,PrRhO3,0.5649
5114,KSc2Co,0.0
5115,UCoSn,0.0
5116,Na3NiF6,0.0
5117,CrCo2Sb,0.0
5118,BiOF,2.4186
5119,NaFeS2,0.0
5120,Rb6C5,0.0
5121,Pr2Zr2O7,3.7853
5122,TiMn2,0.0
5123,Hf4BeZn,0.0
5124,NaCeAu2,0.0
5125,DySnPd2,0.0
5126,CoPSe,0.5919
5127,Be2CdPd,0.0
5128,YTcAs,0.0
5129,HoSnRh,0.0
5130,LiNbSe2,0.6717
5131,Pa3Mo,0.0
5132,ScP,0.0
5133,ScBe2Sn,0.0
5134,Sr2InHg,0.0
5135,Li2SnP2O7,2.1173
5136,TaO3,0.0
5137,CaP3,0.0
5138,KSbS2,1.4295
5139,Sm2Au2O5,0.0
5140,TaFeRu2,0.0
5141,CeIr2,0.0
5142,Ta2CrAs,0.0
5143,NbSiRu2,0.0
5144,Na3Mn2SbO6,0.0
5145,ScAu3,0.0
5146,TiAlRh2,0.0
5147,BeTl2Ge,0.0
5148,Ba2SrSi,0.0
5149,Ba4TlIn,0.0
5150,Sr2TaGaO6,4.1217
5151,MnZnIr2,0.0
5152,SrBeTe2,0.0
5153,SrBeIn,0.0
5154,MnBeIr2,0.0
5155,NaHg2,0.0
5156,Ba4HfRe,0.0
5157,UPS,0.0
5158,TlCuAs,0.0
5159,Sr2FeClO3,0.0
5160,K2SnHgSe4,1.4723
5161,Li2CuGe,0.0
5162,Er(SiRh)2,0.0
5163,TaAlFe2,0.2239
5164,K2ZnTe2,1.9641
5165,CeB2Ir2C,0.0
5166,MnSbPd2,0.0
5167,K3Co,0.0
5168,KY2Ti2S2O5,0.0
5169,LuTc2W,0.0
5170,Mn6O7F5,0.0
5171,ScCu2Hg,0.0
5172,ZrCd3,0.0
5173,ZrSe2,0.3374
5174,Tm2RuRh,0.0
5175,KNaSe,2.2923
5176,Sc3Si3Ni,0.0
5177,PmPd2Pb,0.0
5178,Lu2ZnPd,0.0
5179,BeNbRh,0.0
5180,Bi2TeO2,0.0
5181,ZrNbTc2,0.0
5182,Rb2Te5,0.2199
5183,NbAlNi2,0.0
5184,YbPt3,0.0
5185,MoH2Pd(NO)4,3.0956
5186,TlPbI3,2.1436
5187,Li5Mn3Cr2,0.0
5188,K5V3F4,0.0
5189,Li2FeCuO4,0.0
5190,Ba4ZnPt,0.0
5191,Ba5Sb4,0.0
5192,TbInCu,0.0
5193,LaBiAu2,0.0
5194,Be2CdSi,0.0
5195,MgPPd5,0.0
5196,K2Zr7Cl8,0.0
5197,AgF,0.0
5198,Ca3Hg2,0.0
5199,Be2HgTe,0.0
5200,BeHgRh,0.0
5201,LiBeCr,0.0
5202,ZrAsRh,0.0
5203,HfBe3,0.0
5204,ZrFe2,0.0
5205,FeCoO4,0.0
5206,Na2VCSO7,1.474
5207,Cr3AgO8,0.2225
5208,BeCrPd2,0.0
5209,BeTc2Ge,0.0
5210,Li2Ni2SbO6,0.0
5211,EuHgPb,0.0
5212,CuAuSe4,0.0
5213,Zr2Cu,0.0
5214,Yb3Sb5O2,0.0
5215,Np(MnGe)2,0.0
5216,CaIr2,0.0
5217,DyTlS2,1.6517
5218,ZrSn2,0.0
5219,Er2C3,0.0
5220,ScTe,0.0
5221,Co2GeO4,0.0
5222,Ba3Tb,0.0
5223,Ba2LiBi,0.0
5224,RbBe2P3,5.8337
5225,Tm2SeO2,2.1253
5226,Er3AlC,0.0
5227,PrPd3,0.0
5228,Co3S4,0.0
5229,AgClO4,2.4002
5230,Tb3Yb,0.0
5231,TlBiTe2,0.4559
5232,VSiRh,0.3896
5233,CaBeGa,0.0
5234,TiH2,0.0
5235,Tm2MgRu,0.0
5236,Al(CoS2)2,0.0
5237,K2NaTlF6,3.7052
5238,Ca2ZnGe,0.0
5239,Sr4Bi2O,0.9283
5240,DyTe2,0.0
5241,TlAsF6,4.3047
5242,Y2BeCl,0.0
5243,Np3In,0.0
5244,MgZnPd2,0.0
5245,Ba(BiO2)4,0.0
5246,MnFe2Ge,0.0
5247,AgAuF4,0.8168
5248,ThCoC2,0.0
5249,Mg2Pd,0.0
5250,CeB2Rh2C,0.0
5251,HoCu,0.0
5252,Al6Re,0.0
5253,SiB6,0.1499
5254,KBa4Sb3O,1.0698
5255,HgTe,0.0
5256,CoPt3,0.0
5257,PrCd2,0.0
5258,NpAl2,0.0
5259,Yb2MnS4,0.0
5260,BaSm2PtO5,2.5941
5261,SrCa2I6,3.6399
5262,NaBeBr2,0.0
5263,TmB2,0.0
5264,ScC,0.0
5265,LuBRh3,0.0
5266,ErC2,0.0
5267,LiBe2Ge,0.0
5268,Ti3Hg,0.0
5269,Y7FeI2,0.0
5270,CaBeRu2,0.0
5271,YbYPd2,0.0
5272,LiBeSe2,0.0
5273,Tm(MnGe)2,0.0
5274,B2S,0.0
5275,Ho(BRh)4,0.0
5276,BeGeSb2,0.0
5277,AgBiO3,0.0
5278,TmRh3C,0.0
5279,Ca(SiPd)2,0.0
5280,Pu(CrSi)2,0.0
5281,CaBe2Ni,0.0
5282,BaYCl,0.0
5283,Pr(SbOs2)2,0.0
5284,NaMnCl3,2.1421
5285,Rb3Cd,0.0
5286,LaBO3,4.6745
5287,CdSiP2,1.4611
5288,Li2YbSi,0.0
5289,PrMg3,0.0
5290,Nd5CuSe8,1.0056
5291,BeCuRu,0.0
5292,AlCo2Si,0.0
5293,Ba2LiCr,0.0
5294,Fe2As,0.0
5295,BI3,2.6511
5296,PmMgAg2,0.0
5297,BeTl2Ga,0.0
5298,Ga3Co,0.0
5299,Na4Ti3O8,2.2149
5300,K3Cu3P2,1.3848
5301,Mn(BeCl)2,0.0
5302,TbMnGe,0.0
5303,BaLu2O4,2.9704
5304,GaAu2,0.0
5305,AsAu3,0.0
5306,HfS2,1.0778
5307,Li2MgAg,0.0
5308,CeSiNi,0.0
5309,Y(CuO2)2,0.0
5310,SrCrF4,1.7437
5311,Ba(PrS2)2,2.0001
5312,NpSO,0.0
5313,DyZn,0.0
5314,HgOs,0.0
5315,PrBRh3,0.0
5316,K3Ta3(BO)2,2.7549
5317,Li2SiO3,5.5072
5318,Nd2IrAu,0.0
5319,ZrBe2Zn,0.0
5320,K2NaGaAs2,0.9461
5321,YErMg2,0.0
5322,Sr3TaGa3(SiO2)2,4.0345
5323,LiSm2Ir,0.0
5324,Li2Pd,0.0
5325,Ba4LaTc,0.0
5326,RbCrCl3,0.0
5327,HoSi2Ni,0.0
5328,Li2MnF4,2.0442
5329,Hf2BeV,0.0
5330,Be2PdBr,0.0
5331,EuH3Pd,0.0
5332,SrFe2(PO)4,0.5127
5333,Ba4BiMo,0.0
5334,SmP,0.0
5335,MnAlIr2,0.0
5336,SrCuH6O5,0.762
5337,Hf2SbP,0.0
5338,Sm4Cl6O,0.0
5339,NpAs,0.0
5340,ErTl3,0.0
5341,NaUBO5,2.1252
5342,ZrTa4Be,0.0
5343,Ba2MoPb,0.0
5344,Li2BeRe,0.0
5345,LiPdAu2,0.0
5346,BeBiRu2,0.0
5347,CdSe,0.4991
5348,K2TaF7,5.5935
5349,AgCSN,2.4642
5350,Li2EuGeS4,0.0
5351,NdAs,0.0
5352,Nd2Pt2O7,1.1379
5353,VSiRu2,0.0
5354,KGeBr3,1.4113
5355,Li3MnAl2O6,1.2952
5356,DySiIr,0.0
5357,Co(NiS2)2,0.0
5358,BeMoPt2,0.0
5359,Ba4MoRu,0.0
5360,Na2Zn2Se3,1.5326
5361,ErB2,0.0
5362,HoBi2ClO4,1.4361
5363,La2AlNi9,0.0
5364,LuReTc2,0.0
5365,YZr,0.0
5366,HoAsO4,3.8217
5367,K3BP2,1.8312
5368,Na4I2O,2.4878
5369,DyGaRh2,0.0
5370,RhF6,0.8114
5371,ThMnSe3,0.0
5372,Li5Mn3Co2,0.2496
5373,NaCaAsO4,3.762
5374,UGeO4,0.0
5375,CaBe2Tc,0.0
5376,Dy2Nb2O7,0.0
5377,Rb3MgH5,3.131
5378,YbCuAs2,0.0
5379,Sr3Sc(BO3)3,4.6906
5380,LaRe2W,0.0
5381,BaNbTl,0.0
5382,DyCd3,0.0
5383,SrSc2O4,3.5418
5384,Na3AgO2,1.3505
5385,TbCu,0.0
5386,YFe(WO4)2,0.0
5387,KH3C2O3,5.5126
5388,Ba4MgIr,0.0
5389,HfBeTe2,0.0
5390,Zn(CrSe2)2,0.0
5391,VSe2,0.0
5392,TlCoBi,0.0
5393,K2BeSe,0.0
5394,MoCl4O,1.368
5395,PuAl2,0.0
5396,Ba4ZnSb,0.0
5397,Ba4NaW,0.0
5398,BeCrMo2,0.0
5399,Co(BW)2,0.0
5400,PmCd3,0.0
5401,CaPd3C,0.0
5402,Ba4PCl,0.0
5403,Zr2OsRu,0.0
5404,BaCa2Y,0.0
5405,Yb(GeRu)2,0.0
5406,TbCl3,4.4416
5407,Ba4FeW,0.0
5408,DyTe,0.0
5409,CoBr2,0.0
5410,MnH4(ClO)2,1.6621
5411,ThC2,0.0
5412,PuNi2,0.0
5413,HfSbRu,0.0
5414,K2BePb,0.0
5415,Be2TeW,0.0
5416,SmCoSi,0.0
5417,YbTaRu2,0.0
5418,VCoO4,0.3121
5419,Dy2IrPd,0.0
5420,KY3,6.1578
5421,BeCuSe,0.0
5422,BaLi2Fe,0.0
5423,ZrMn2As,0.0
5424,Nb3TeI7,0.4534
5425,ZrBeHg,0.0
5426,BaSbCl,0.0
5427,Li3Fe(PO4)2,0.7547
5428,MnNi,0.0
5429,TlCuCl3,0.0
5430,Ba2LiTe,0.0
5431,Mn2NiO4,0.0
5432,MoCl3O,0.7114
5433,Sr2FeCuSO3,0.0
5434,NdAu,0.0
5435,LiMgSbPd,0.0
5436,Yb(SiAg)2,0.0
5437,Sr2BeNb,0.0
5438,BeIrSe2,0.0
5439,LiPrSn,0.0
5440,ErNp3,0.0
5441,RbAsO3,0.0
5442,BaSiCl,0.6016
5443,KTcO4,3.3308
5444,SmCuP2,0.0
5445,BeZn2Ir,0.0
5446,AlBi,0.0
5447,Li2FeS2,0.0
5448,SbAsF8,3.5806
5449,BaBiIO2,2.9829
5450,CdF2,3.0626
5451,Na4NpO5,0.7702
5452,ScPO4,4.5869
5453,RbSbF6,4.9681
5454,Ba4TiSb,0.0
5455,NaAgF4,1.4002
5456,Ho3Mg,0.0
5457,Ba4CrCd,0.0
5458,ScAg4,0.0
5459,NaMnCrF6,1.723
5460,TaGaRu2,0.0
5461,RbSmSe2,1.8694
5462,CoN3,0.0
5463,VOs,0.0
5464,SmTe3,0.0
5465,Na4CdP2,0.7885
5466,Li2InAu,0.0
5467,ThFe5,0.0
5468,NaBr,4.4044
5469,Eu2PI,0.0
5470,Pb(SeO3)2,1.359
5471,BaHf2Br,0.0
5472,TaBe2Sb,0.0
5473,HfSiMo,0.0
5474,Ti2MnRh,0.0
5475,ErCoSn,0.0
5476,Ho5Sb3,0.0
5477,Cd(RhO2)2,0.9283
5478,Nd2TeS2,1.5892
5479,TbBPd3,0.0
5480,NbSbO4,2.4661
5481,BeTcCl4,0.0
5482,URhS3,0.0
5483,NaC2N3,4.5366
5484,Ta2Be,0.0
5485,ErInCo4,0.0
5486,Li3BN2,3.4231
5487,Be2RhBr,0.0
5488,CaBe2Sn,0.0
5489,LiCo2OF3,0.0
5490,Li3V3CrO8,0.0
5491,Ba4LiHf,0.0
5492,LiAc2Ru,0.0
5493,Sm(AlSi)2,0.0
5494,Zn2CuWO6,0.0
5495,NbF4,0.0
5496,NdGe,0.0
5497,InHgW2,0.0
5498,Na2AgAs,0.8033
5499,TaInSe2,0.0
5500,YAl3Ni,0.0
5501,DyPO4,6.2372
5502,NpCdPt2,0.0
5503,NaCaHg2,0.0
5504,MnCuSb,0.0
5505,K3AsS3,2.5723
5506,SrCrPd2,0.0
5507,TmTlSe2,1.241
5508,TbYb2PrS6,1.1113
5509,Na3MnSiCO7,0.6685
5510,KBe2BO3F2,6.5417
5511,MnBe2Si,0.0
5512,Ti(MoS2)2,0.0
5513,HfBeBi,0.0
5514,LiFeS2,0.0
5515,Ce2ZnHg,0.0
5516,IrRu3,0.0
5517,KHfO3,0.0
5518,Th(Fe2P)2,0.5148
5519,Pr3Ag,0.0
5520,SrCl2,5.4985
5521,Ba4NbSn,0.0
5522,Rb3NiF7,0.6517
5523,Li7IN2,0.0
5524,HoErAg2,0.0
5525,Ba4PdBr,0.0
5526,SmAlCu,0.0
5527,Ga2IrRu,0.0
5528,CeH3(CO2)3,0.0
5529,Ba2AlCu3O8,0.0
5530,CrF2,0.0
5531,HfVSi,0.0
5532,NaNO2,2.4137
5533,Th(CuP)2,0.1462
5534,Mg(C2N3)2,4.6633
5535,K2Se5,0.7252
5536,Mn2Zn3O7,0.6561
5537,Si3Ge,0.0
5538,BaNbSe4,0.0
5539,Ba4GeMo,0.0
5540,Dy2Au,0.0
5541,PrAgSn,0.0
5542,Dy2AlZn,0.0
5543,Mg(BH4)2,6.1607
5544,La2SO2,3.0961
5545,Y(Mg3Al)2,0.0
5546,SrHgO2,2.4672
5547,KRb2FeF6,0.7935
5548,TiInCo2,0.0
5549,Lu4Ge6Ru7,0.0
5550,Sc2BeSb,0.0
5551,RbBiO2,2.1922
5552,HfMoP,0.0
5553,Ba2YSb3O8,0.0
5554,Te2Mo3(SeS)2,0.0
5555,As2S3,2.0584
5556,TbHg2,0.0
5557,CeB2Ir3,0.0
5558,TaCu3Se4,1.5866
5559,LiCu3,0.0
5560,BaAgSb,0.0
5561,Fe3Pd,0.0
5562,CaGeN2,2.8928
5563,K2Cd2O3,0.7431
5564,Th(SiRu)2,0.0
5565,Be3Ir,0.0
5566,InP3,0.0
5567,NaHo3,0.0
5568,SrAcTl2,0.0
5569,Sr2Co(ClO)2,0.0
5570,Li2Ni3OF6,0.7138
5571,NaCu2(HSe)2,0.0
5572,Na2NiO3,0.6992
5573,TlCr5Se8,0.0
5574,Sr2PdO3,0.2539
5575,Hf(FeGe)6,0.0
5576,NiI,0.0
5577,CN,4.4774
5578,NaLiHg2,0.0
5579,Lu4Ge6Rh7,0.0
5580,S5N5Cl,1.5381
5581,Pr3Pb,0.0
5582,NaYbSe2,0.0
5583,Ba4LiOs,0.0
5584,CdC,0.0
5585,BaPd2,0.0
5586,Zr2BeW,0.0
5587,CuPt,0.0
5588,HoNi4B,0.0
5589,KSn2Br5,2.3501
5590,Er2TeO2,0.6435
5591,YAlSi,0.0
5592,PmBiPd2,0.0
5593,TiI4,0.8845
5594,Na5InO4,1.9366
5595,Y(BO2)3,5.5991
5596,DyCo2,0.0
5597,KMoPClO5,0.5259
5598,CaBeGe,0.0
5599,Tl3Si,0.0
5600,SmBiAu2,0.0
5601,Mn2N,0.0
5602,K3Mo2BrO7,3.0238
5603,InSnBr3,1.305
5604,TbInPt4,0.0
5605,NbBr2O,0.7674
5606,ZrBeNi4,0.0
5607,TiAl,0.0
5608,Na2BeHg,0.0
5609,BiSb2Os,0.0
5610,BaSbAu,0.0
5611,YbAs,0.0
5612,UGe3,0.0
5613,InP,0.3752
5614,Sc3Pb,0.0
5615,Ba4TeMo,0.0
5616,Pr4Ge3,0.0
5617,NaMgF3,7.1519
5618,SiPdO3,0.0
5619,UGe2,0.0
5620,VSnPt,0.0
5621,Rb2Ti(CuS2)2,1.7248
5622,Nd(CoGe)2,0.0
5623,La4BeTc,0.0
5624,Ca2PdAu,0.0
5625,TlSe,0.0
5626,MgZrHg2,0.0
5627,LiTmPd2,0.0
5628,Y2CuPt,0.0
5629,SrHg2,0.0
5630,Be2CdPb,0.0
5631,Sc2BeRe,0.0
5632,BeIrOs2,0.0
5633,KTeAu,0.0
5634,TaMn2Si,0.0
5635,Ba4InTc,0.0
5636,CaTe,0.1215
5637,Yb(Mo3S4)2,0.0
5638,BePW2,0.0
5639,YBeNb,0.0
5640,ErGePt,0.0
5641,LuAs,0.0
5642,KCuF3,0.0
5643,KAlSiO4,4.7497
5644,Ba4YCd,0.0
5645,CeN,0.0
5646,KBaHg2,0.0
5647,HfBeNb2,0.0
5648,Ce2CdSe4,0.0
5649,KBe2Co,0.0
5650,Ca(CoP)2,0.0
5651,NbRhO4,0.8539
5652,GaBr3,2.9819
5653,BaCaBr2,0.0
5654,Ac3Th,0.0
5655,HgSeO3,2.3066
5656,BeCrHg,0.0
5657,TlF3,1.2414
5658,Mg(BiO2)2,1.0258
5659,Li2Zr2O5,3.9221
5660,Ba2Zn3(AsO)2,0.2559
5661,Ba4ZrCd,0.0
5662,MnNbAs,0.0
5663,HfPaTc2,0.0
5664,LiV(OF)2,1.7854
5665,Li2FeF6,0.0
5666,BaHg3,0.0
5667,ZrCoSb,0.0
5668,K2O2,2.3048
5669,Sr4Ti3,1.8429
5670,Al2CuCl8,0.5566
5671,KMgF3,7.682
5672,RbV(IO4)2,2.5773
5673,HfGeTe4,0.3824
5674,Co(TePd)2,0.0
5675,BePb4W,0.0
5676,Be2ReRu,0.0
5677,Li2PmSn,0.0
5678,FePO4,1.0695
5679,CdAg2Au,0.0
5680,Li3Mn4VO8,0.0
5681,HoCuO2,2.7389
5682,FeP,0.0
5683,Yb2TlPb,0.0
5684,BaTiO3,2.2822
5685,BeGaBr,0.0
5686,HoErRu2,0.0
5687,YBeW4,0.0
5688,MgSn(BO3)2,3.871
5689,MnBeSb2,0.0
5690,Y3GaO6,3.8698
5691,YbMgNiH4,1.9596
5692,TaBeSi,0.0
5693,CaBiB,0.0998
5694,NaCaFe2(Si2O)2,0.0
5695,NdCuO2,2.4749
5696,CaPdF6,2.17
5697,Y2NCl3,2.1139
5698,Pr(Al2Cu)4,0.0
5699,U3Te4,0.0
5700,BeVCl4,0.0
5701,CaCr(SiO3)2,0.0
5702,KRuO3,0.0
5703,Li4Mn7(OF2)2,0.6873
5704,Tm2In,0.0
5705,Mn3FeO8,0.0
5706,Ho3Lu,0.0
5707,Ba2YSe,0.0
5708,RbAg3Te2,0.0
5709,Ba2LiB5,5.047
5710,SrTiO3,1.9061
5711,CuAgS,0.6612
5712,Er2Mg,0.0
5713,Y3Au2,0.0
5714,TmO3,0.0
5715,NbCoP,0.0
5716,Ba2Ti2CuF4,1.047
5717,Np3Al,0.0
5718,Zn(GaS2)2,1.9013
5719,Bi2PO6,0.0
5720,BeZnPt4,0.0
5721,PaP2,0.0
5722,NaYAu2,0.0
5723,Ba4ZnCd,0.0
5724,LiSiAg2,0.0
5725,Sc2GaHg,0.0
5726,Li3Pb,0.0
5727,Be2NbTc,0.0
5728,Nd(CoB)2,0.0
5729,LiMn2O3F,0.0
5730,K2MgCl4,5.1035
5731,H8Pd(NCl3)2,1.0855
5732,CuBr2,0.0
5733,CeSnAu2,0.0
5734,LiSmAu2,0.0
5735,Li3CrClO4,2.3635
5736,Mg2H4Ru,0.9858
5737,TaSe2,0.0
5738,BaMn2Hg,0.0
5739,Rb2Ag2GeS4,1.8780000000000001
5740,TbYHg2,0.0
5741,CoReO4,0.0
5742,BaHgSb,0.0
5743,VSnRh2,0.0
5744,Li2NbF6,0.0
5745,SbOF3,1.8103
5746,Sr2BeSb,0.0
5747,LiZnAs,0.541
5748,TbZrSb,0.0
5749,MnB4,0.0
5750,TiCo5O2,0.0
5751,YRe2,0.0
5752,ZrBe2Br,0.0
5753,BaTlBi,0.5055
5754,Ba2TiSe,0.0
5755,Rb4YbI6,3.8676
5756,VSnPd,0.0
5757,GaCoRh2,0.0
5758,LiMnBO4,0.6814
5759,Na3Cl2,0.0
5760,Ba3V2O8,3.6203
5761,Tc2AsIr,0.0
5762,Ba2TlNi2O7,0.0
5763,Sr2LiCoN2,0.2687
5764,MnBe2Rh,0.0
5765,K2PtC2,1.0065
5766,MgO6,4.8992
5767,Dy2ZnGa,0.0
5768,BCl(OF2)2,2.1268
5769,LiMn3CrO8,0.0
5770,Sc2InNi2,0.0
5771,Sm2In,0.0
5772,CrTe4Au,0.0
5773,Hf2AlMo,0.0
5774,CdRhO3,0.0
5775,ZnPS3,2.0666
5776,ThSnPt,0.6392
5777,Ba4ScPb,0.0
5778,Yb3In,0.0
5779,BaSn2Pb,0.0
5780,LiSiBiO4,3.3654
5781,SrUS2,0.0
5782,Rb3Ag,0.0
5783,Be2TcGe,0.0
5784,CdBiSe2Br,1.4214
5785,BeVMo,0.0
5786,BeBiW2,0.0
5787,BaSnW2,0.0
5788,US,0.0
5789,Na2US3,0.0
5790,Sr2SmCu3(PbO4)2,0.0
5791,Li2SiNiO4,0.1264
5792,Zr(MoO4)2,2.8374
5793,Be2GaTe,0.0
