,pretty_comp,min_mode
3513,Cd3(ClO)2,-0.160983
3514,BaCuAs,-0.852892
3515,Ho(SiRh)2,-0.050768
3516,ZrBr,-0.013909
3517,Ba4TaBr,-68.810767
3518,BeSnSb,-1.2236280000000002
3519,NaLiICl,-193.59489
3520,SbRh3,-0.008754000000000001
3521,Sc2BeSb,-50.772996
3522,CeNiSb2,-39.964236
3523,CaGaGeH,-0.095391
3524,BaMg2FeH8,-0.31121
3525,Nd3Ho,-0.006243
3526,Zr3Tl,-0.017136000000000002
3527,MnBe2Ni,-0.17238499999999998
3528,TmBrO,-0.10313299999999999
3529,ICl,-0.056936
3530,Sr4Li(BN2)3,-10.258593
3531,Yb(SiNi)2,-0.348056
3532,TlZnF3,-0.265754
3533,K2TiCl6,-25.336795000000002
3534,Li3Nb,-0.19479100000000002
3535,NaLiTe,-124.49455800000001
3536,CrGaFe2,-0.068727
3537,ErAu2,-0.029749
3538,ThSnPt,-0.044838
3539,ZrPbO3,-70.954755
3540,Sr3Cr,-0.375938
3541,TlBiP2S7,-0.242673
3542,Sm2AgRu,-0.03877
3543,Rb4CuSi2O7,-454.85977599999995
3544,TaO2F,-203.96236000000002
3545,MnSbRu2,-0.022486000000000003
3546,CdFe2As,-87.817766
3547,Tl2Te3,-0.100957
3548,CrNiSb,-0.058707
3549,KYbS2,-0.033530000000000004
3550,Zr2Cd,-0.068368
3551,ZrBe2Te,-68.525
3552,MgBeRh2,-0.17166199999999998
3553,NaAuF4,-0.14235699999999998
3554,HfPtPb,-23.217283
3555,TiHgO3,-233.028298
3556,Al2Ru,-0.015889
3557,Zn3Ir,-0.11080999999999999
3558,CuBr,-5.304979
3559,BeTc2Ge,-0.090788
3560,CaPmPd2,-0.046373000000000004
3561,Nd(SbOs2)2,-19.175496
3562,NbSiRh,-0.069659
3563,Nd3Si2S8Br,-0.07635499999999999
3564,Np(CoGe)2,-0.046595
3565,ScNi2,-0.778003
3566,YFeO3,-151.69421200000005
3567,CoCu2SnS4,-2.573412
3568,Th2Pd,-0.013652000000000001
3569,TmMgZn2,-0.288337
3570,CdFeAs,-100.718972
3571,MgSc2Al,-0.11652799999999999
3572,Ti2CuTc,-0.631089
3573,Al(IO3)3,-0.09469
3574,YCrF5,-161.309806
3575,Ba(FeP)2,-0.055926
3576,Nd(GeRu)2,-0.056819000000000015
3577,MnAu4,-0.135516
3578,Ca2Sb2O5,-101.497621
3579,PrSn3,-0.144677
3580,Sr2FeSO3,-155.503828
3581,InF3,-0.138685
3582,TbN,-0.010133
3583,TcF6,-55.878673
3584,BaPIr2,-262.58493799999997
3585,LiYSe2,-0.139651
3586,KTm,-0.48636599999999997
3587,YTiO3,-111.44289099999999
3588,CuBr,-1.194331
3589,PrAl4,-23.58969
3590,TaCo2,-85.42098399999998
3591,BaCdP2,-64.902541
3592,Ti2NiIr,-59.411741000000006
3593,ZnNiO3,-86.80904
3594,Sc6NiTe2,-0.31167
3595,Sr3AsP,-108.412139
3596,ScCo3C,-0.015163999999999999
3597,CdPd(CN)6,-0.047606
3598,SmPPt,-0.015297
3599,MoH2Cl2O3,-0.080206
3600,NbBr2O,-0.079441
3601,BaO,-0.096823
3602,BeVSe,-0.29031399999999996
3603,NbH2,-0.096427
3604,MnAlPt,-127.52778700000002
3605,BeZn2Mo,-2.579931
3606,BaAl2O4,-0.08712400000000001
3607,ZnSnO3,-299.6206279999999
3608,Li7VN4,-0.043229000000000004
3609,LaCN2Cl,-11.042542999999998
3610,Ba2H6Os,-0.025435
3611,BaSrHg,-45.295071
3612,TaTl3S4,-9.542648
3613,HoAl2,-0.181524
3614,RbBe2BO3F2,-0.48143800000000003
3615,Rb2PdCl4,-0.02793
3616,CaVO2,-124.141669
3617,KAgSe,-0.053854
3618,Mg3H4O5,-0.311975
3619,GaAgSe2,-0.566992
3620,Bi2SeO2,-475.41885999999994
3621,UFeB4,-0.048616
3622,YSiAu,-0.01645
3623,CoH2SeO4,-0.117355
3624,Li2MgSi,-0.042759
3625,K2Ge2Pb2O7,-33.561727000000005
3626,LiBe2Co,-2.465025
3627,BeMoSe2,-48.730394
3628,Be2NbCo,-0.375693
3629,AsPW2,-161.406137
3630,MnBeNi,-1.377486
3631,NF,-12.176623
3632,BeFe2Cu,-0.9032950000000001
3633,K2SrTa2O7,-0.18854500000000002
3634,BaCrSi2,-223.69047400000002
3635,CaCrO4,-0.141914
3636,Ca2MgIn,-1.033413
3637,CaTiS2,-0.08441599999999999
3638,BaZr(PO4)2,-65.484038
3639,Ba2YTi3O8,-0.173742
3640,Sc2TcAu,-0.050852999999999995
3641,Np(CrSi)2,-137.082707
3642,RbF2,-50.978148
3643,InTeI,-0.16226
3644,Li4VGa3O8,-0.070971
3645,Na2PtS2,-0.182173
3646,TbYb2PrS6,-0.064824
3647,TiSiNi,-0.345879
3648,LiHoO2,-0.110355
3649,LiBeSb,-107.60566399999999
3650,ZrCoAs,-111.06448200000001
3651,DyClO,-0.026561
3652,Zr2BeCl,-0.441168
3653,BaTa2Bi2O9,-48.124494
3654,HfBe2Ru,-156.919366
3655,Sm3AlC,-0.21301599999999998
3656,ZrIn3,-0.026476
3657,AlInO3,-0.036152
3658,VP,-0.007774
3659,Ho3TlC,-207.01564299999998
3660,K2BeTl,-35.020416
3661,TmCdPd2,-0.035263
3662,UIr3,-0.007188
3663,Th(TeI)2,-0.046688
3664,Ho(CoGe)2,-0.024973
3665,BaBiTe,-26.744907
3666,TmIn5Co,-0.100378
3667,TmRh3C,-0.064154
3668,Cd2PtRh,-0.045758
3669,LiBeZn,-0.773367
3670,MnAlCu2,-50.627874
3671,VIr3,-0.104477
3672,KCdF3,-7.153939
3673,NbI2O,-0.139198
3674,Ca4Bi2O,-0.102977
3675,Ca(CdSb)2,-0.224016
3676,Ca3SbAs,-112.487825
3677,KNaO,-0.114524
3678,NaDyS2,-0.150353
3679,RhF3,-0.11991900000000001
3680,TmF3,-71.031849
3681,NiS,-0.382897
3682,KMgSb,-0.46404399999999996
3683,SmLuZn2,-0.320708
3684,BaGaBr,-8.177839
3685,Tl3AsSe3,-0.06239400000000001
3686,ZrMoAs,-108.069327
3687,SrPdF4,-0.079942
3688,YZrBe,-0.15124
3689,Sm2MgRu,-0.08392000000000001
3690,AlPd,-0.003278
3691,Li2BeTc,-0.949908
3692,BeGa2Co,-0.9555739999999999
3693,Ti2GaCo,-19.196067000000006
3694,Li6UO6,-0.049904000000000004
3695,Tm3TlC,-210.135715
3696,TmMnRh2,-69.862128
3697,NaPd3,-0.055487
3698,CaSnO2,-0.095211
3699,SbSeI,-0.026826999999999997
3700,NdBi2BrO4,-0.014891999999999999
3701,AlAgO2,-0.037071
3702,BaSi2Rh,-215.76765600000002
3703,SmDyHg2,-0.058829
3704,RbF,-0.344224
3705,BaSr2Sc,-0.09849
3706,Li2VF4,-99.28242
3707,UFeC2,-161.203229
3708,Ba4MgTe,-64.325423
3709,KLiO,-0.043675
3710,Na3AlAs2,-0.282319
3711,Ag3SI,-0.051396000000000004
3712,NaLi2N,-99.087767
3713,NaEr3,-14.371238
3714,PmBr3,-38.686908
3715,Ba(NiP2)2,-0.098101
3716,Yb2Si2O7,-0.068092
3717,Sr3PN,-0.052213999999999997
3718,Ba2SrWO6,-22.112142000000002
3719,DyPO4,-0.037829
3720,NaYPO4F,-0.148551
3721,NdCoC2,-0.023361
3722,BeFe4Ge,-0.8193809999999999
3723,MgTiPO5,-0.09506
3724,Nd5As2Cl,-0.0512
3725,Sb(IF3)2,-0.115416
3726,VSe2,-0.215403
3727,BeMo2Br,-0.727633
3728,Be2MoCl,-0.55945
3729,IrC,-0.02482
3730,K2TiF6,-0.17912899999999998
3731,BaHf4Ga,-63.631175
3732,U2SN2,-0.011739
3733,NaMnAs,-0.20262
3734,Er2CuPt,-0.549525
3735,K2CuSb,-0.929588
3736,BaSrNi2,-0.10888099999999999
3737,VPt3,-0.008754999999999999
3738,KNa2BN2,-0.077855
3739,BeVFe2,-0.548218
3740,Te2Rh3,-0.035324
3741,Rb2SnBr6,-12.238388
3742,TiMn3O8,-0.058330999999999994
3743,InTeCl,-0.11935699999999999
3744,KRb2NiF6,-25.928539999999998
3745,NaHg2,-0.339007
3746,K2NiAs2,-0.798194
3747,Sr3Hg2,-0.092309
3748,Mn(CoO3)2,-119.013778
3749,YbZn,-39.556103
3750,YAuO2,-0.03073
3751,Cr3PdN,-65.559253
3752,Dy(MnGe)2,-0.12089100000000001
3753,HfInCo2,-0.029949
3754,ErVO4,-0.49695100000000003
3755,Nd3InN,-0.009413
3756,BeIrOs2,-0.347837
3757,MgSnF6,-0.21603200000000009
3758,Lu2Fe2Si2C,-0.127632
3759,NpO2,-0.004906000000000001
3760,Na5InO4,-0.053919000000000016
3761,MgTiF6,-0.0535
3762,CrF5,-5.339432
3763,BaSiO3,-125.689205
3764,LiFe(CoO3)2,-0.217877
3765,AcOF,-0.092028
3766,NdI3,-26.684196999999998
3767,SnSe,-33.097594
3768,Ba2CrBr,-26.620796999999996
3769,Nd3SnN,-191.673027
3770,NdBRh3,-0.020048
3771,Nb(Te2I3)2,-0.053041
3772,Ba2CrSn,-35.986565
3773,Al2ZnO4,-0.016319999999999998
3774,KH8N3,-0.362019
3775,CaBiClO2,-0.183429
3776,Mg2FeWO6,-0.046528
3777,KCl,-0.002866
3778,CaTiBe,-0.810355
3779,NdCuS2,-0.673293
3780,VCdO3,-0.275169
3781,Na2BePt,-105.026602
3782,Cd2GaAgS4,-0.12381600000000001
3783,HNO,-0.10443599999999999
3784,YbB6,-0.038727
3785,RbAu,-0.020141
3786,HoCoC2,-0.046801999999999996
3787,CoAs3,-0.029744
3788,MgCl2,-45.513812
3789,YbPd,-0.0033710000000000003
3790,UPb,-0.028932999999999997
3791,Ta2N3F,-223.037798
3792,Rb2PtF6,-0.089309
3793,MgCrF6,-0.254275
3794,Nb2VAs,-0.31910900000000003
3795,UMn2,-92.696589
3796,BePdPt2,-53.293276
3797,Be2C,-0.040811
3798,Mn2BeTc,-0.10928800000000001
3799,MnNi3,-0.06400499999999999
3800,CrB,-0.036405
3801,BeInGe,-30.414975
3802,YbOF,-55.611633999999995
3803,YCuSn,-0.371785
3804,NbSb2,-0.010731000000000001
3805,NaTeAu,-23.32534
3806,HoMg,-0.16980499999999998
3807,SrAu2,-0.029200999999999998
3808,BaSrMo,-35.965033
3809,CrHO2,-0.16150599999999998
3810,AgAuF4,-0.057112
3811,BaNaCl,-57.51824000000001
3812,CaGaSiH,-0.12147899999999999
3813,MoPO5,-0.10770999999999999
3814,KLi3PbO4,-0.099635
3815,KBa2Re,-37.188114
3816,Li3Be,-2.243443
3817,U(SbO3)2,-0.0236
3818,HgO,-0.051647000000000005
3819,ZrAsRu,-16.674688
3820,Pr3GaC,-209.577437
3821,Ca2CoW,-93.008498
3822,PaTlO3,-0.029923
3823,Cr2CoS4,-233.247985
3824,Na2CdHg,-18.640611
3825,BaCeO3,-44.619491
3826,AcH2,-0.07791000000000001
3827,K2NaMoF6,-69.38653199999999
3828,Ba4MgCo,-74.206222
3829,Ho2CdSe4,-0.17837
3830,ErCuS2,-2.455114
3831,NiAsSe,-0.24297
3832,U(SiPd)2,-0.046674
3833,Ac2O3,-0.016988
3834,TbCuSi,-2.790139
3835,BaCu2Cl,-76.382116
3836,Na2Zn(H2Se)2,-0.162826
3837,TlHg,-0.069155
3838,NiAuO2,-0.17009200000000002
3839,Ba2ErSbO6,-0.275964
3840,RbLuS2,-0.119993
3841,Ni4W,-0.23486300000000002
3842,BeZnIr2,-0.696128
3843,KSO2F,-0.10747999999999999
3844,LiNd2HO3,-0.02223
3845,KEuS2,-0.07144299999999999
3846,BeTcBr,-0.47277600000000003
3847,Rb2Si3SnO9,-0.076464
3848,TmTlO2,-0.064728
3849,Pr(ZnP)3,-28.292278000000003
3850,RbYO2,-0.011424
3851,SrS,-0.015803
3852,PrFe2,-118.53676000000002
3853,MgCuF4,-1.44894
3854,ScTaO4,-0.037161
3855,LuInCu2,-0.304444
3856,CdAsOs,-127.70891499999999
3857,BaBeSiO4,-0.222173
3858,U2W2C3,-0.015719
3859,U3Si,-0.003635
3860,Dy(SiRu)2,-0.073035
3861,Tm2ZnPt,-0.21121700000000002
3862,SiH8,-26.228682
3863,Cu2HgI4,-0.440439
3864,HfZrO4,-0.061279999999999994
3865,K2ReF6,-0.123867
3866,ThMgZn2,-0.291571
3867,Be(BC)2,-0.191967
3868,TlCuS2,-0.596747
3869,MgSc2In,-0.521323
3870,Ti3Zn,-0.048313999999999996
3871,NbAsOs2,-103.672905
3872,YCuO2,-0.8665799999999999
3873,Li7Br3O2,-0.053054
3874,BeCu4Pt,-155.124126
3875,ScBe2Sb,-247.466564
3876,Pu2W2C3,-0.02309
3877,TlCoCl3,-91.405592
3878,BeGe2Pd,-96.441425
3879,Li4Mn2O9,-0.07246
3880,NaAgO,-0.117978
3881,NaFeAs,-0.182131
3882,Sc2CoRu,-0.044748
3883,YbBPd3,-0.014228
3884,Mn2Be2Zn,-60.82475400000001
3885,UN,-0.005492
3886,NaSmTe2,-0.224557
3887,Zr2OsRu,-0.011661
3888,SmPPd,-0.07862999999999999
3889,ErNbO4,-0.069906
3890,KSr3,-0.087363
3891,PrSm3,-0.010832
3892,BeCo2W,-0.330472
3893,SiRh,-0.017508000000000003
3894,TiBe2Sb,-0.310153
3895,Na3GaS3,-0.188966
3896,Ni3N,-0.261439
3897,Nd3Tl,-0.009608
3898,BaCeO3,-30.884308
3899,Ho2TeO2,-0.007390000000000002
3900,K2P3,-0.11485699999999999
3901,InAuO2,-0.046691
3902,Xe(OF)2,-0.112371
3903,KBaP,-67.399227
3904,LiYS2,-0.311899
3905,SbTeI,-0.074523
3906,LiVPO4,-0.077455
3907,CaPd3C,-0.026656
3908,CaCrF6,-0.068345
3909,YbF2,-38.404908
3910,Sr(CdSb)2,-0.067199
3911,SmFeP,-0.101508
3912,RbBa3,-0.057467
3913,Tm2CoOs,-0.046431
3914,TbNi5,-0.676838
3915,Ni3SnN,-48.933775
3916,Be2FeMo,-0.154318
3917,V5Sb4,-0.144564
3918,TmMgAu2,-0.047693
3919,BeFe2Co,-0.85816
3920,Pr3Cu,-64.479513
3921,ScAl3,-0.085636
3922,KBa4Mo,-60.97798
3923,Ba2TiCr,-80.307757
3924,Ca(BeN)2,-0.271544
3925,LiTaBe,-0.9234959999999999
3926,Rb3MgH5,-0.116351
3927,Er2Si2O7,-0.261604
3928,TmTe,-27.86671500000001
3929,Zn(HO)2,-0.22543000000000002
3930,CaCO3,-96.04821899999999
3931,ZrRu,-0.011089
3932,InSiPt5,-0.022278
3933,VCoSb,-0.112999
3934,U(FeSi)2,-0.038448
3935,LiAgF3,-2.621609
3936,NdMnSi2,-0.194249
3937,BaCaI4,-0.297919
3938,CdBr2,-0.067583
3939,PtS2,-0.0030399999999999997
3940,Ba2SmSbO6,-77.515776
3941,Rb2GeS3,-0.152251
3942,Sc2Sb,-0.019665000000000002
3943,Mn2BePt,-0.230587
3944,UNiSn,-64.63894599999999
3945,ErPd,-0.009345000000000001
3946,CaV2O5,-66.608225
3947,Mo3W(SeS)4,-1.5349469999999998
3948,Ba2MgMn,-0.28926199999999996
3949,Mn2BeCu,-65.565076
3950,CrCl2,-73.66641
3951,YbAu2,-0.007428
3952,CaBiF6,-0.187941
3953,UCd2O5,-0.044995
3954,Mg3Nb6O,-0.049250999999999996
3955,Tb2O3,-0.026918
3956,ZrS2,-0.077662
3957,Al2Tc,-0.005638000000000001
3958,LiNd2Ga,-0.41371199999999997
3959,InI,-0.16361900000000001
3960,BaYCuTe3,-1.139767
3961,ScI2,-19.850811
3962,Lu2RuAu,-0.148833
3963,RbBS3,-0.051098000000000005
3964,ScBeCr2,-62.931399
3965,ErIn5Co,-0.11798199999999999
3966,ThSb,-0.03157
3967,BeNbTe2,-226.92021200000002
3968,SbSI,-0.15253
3969,ZnNiF6,-0.416422
3970,YTiSi,-0.016044
3971,AgCN,-13.725066
3972,Pu3Au,-90.562694
3973,DySi2,-0.019426
3974,Hg3(TeBr)2,-0.052079999999999994
3975,BaTeO3,-0.051626
3976,UGaNi,-0.294577
3977,BeCuBr,-1.6800810000000002
3978,VFeRu2,-170.906573
3979,IrN2,-0.020727000000000002
3980,Sm3Si,-0.011627
3981,NdTiGe,-0.267288
3982,Sc2BC2,-0.052041
3983,NiB,-0.38307199999999997
3984,TbTlTe2,-0.055643
3985,MgSnP2,-0.422404
3986,GaRh,-0.07685
3987,Mg2BeBr,-123.15025700000001
3988,DySBr,-0.10025
3989,Ca5Si3,-0.089238
3990,YV(WO4)2,-0.211454
3991,Na4SnO3,-0.10143200000000001
3992,Sr2CuF6,-0.129196
3993,Cr2S5,-0.12805
3994,SrZrO3,-83.998016
3995,Mg2Sb3O8,-423.690046
3996,U2Ti,-0.025574
3997,KCdSb,-0.094789
3998,Au(OF3)2,-0.096386
3999,BaTaMn2,-0.008095999999999999
4000,CrHgF6,-0.062465
4001,Sr3MnN3,-0.062601
4002,LiBeV2,-1.38056
4003,NaC,-0.128166
4004,BeOsBr2,-238.370897
4005,BH3,-0.101851
4006,Pr(AgGe)2,-0.170953
4007,MoIr3,-0.025687
4008,Lu2CoRu,-0.246509
4009,MgZrAu2,-0.20240999999999998
4010,Tm2CoIr,-0.028265
4011,Rb3Th,-0.178359
4012,RbMnBi,-27.831888
4013,Tm2IrOs,-0.035035000000000004
4014,WOF4,-0.140983
4015,LuPb2,-0.161691
4016,TmB2,-0.032247000000000005
4017,NaSb,-0.059309
4018,AlAsO4,-0.14519300000000002
4019,MnSbO4,-0.11987
4020,Ca2SiB2O7,-0.03772
4021,K2NaInP2,-0.188803
4022,Na3ScF6,-0.144672
4023,YbPb3,-0.011436
4024,Te2Rh,-0.081216
4025,HfRh,-0.0514
4026,FePS3,-164.205259
4027,LiFe2F7,-0.110096
4028,CIN,-0.016322
4029,TiZn,-0.043555
4030,KH2I3O,-0.055075
4031,CoReGe2,-99.095762
4032,Tl2SiS3,-0.047597
4033,Pd(PbBr3)2,-0.06208300000000001
4034,Ti2CoS4,-0.046830000000000004
4035,LiCaCoF6,-0.06943200000000001
4036,MnAu,-0.39005
4037,MoC,-0.009511
4038,ErSF,-0.058217
4039,BaAuO2,-0.046428
4040,SiB6,-229.777277
4041,Na2S,-64.26830600000001
4042,HoPbAu,-0.046673
4043,Rb3Sm,-0.053378999999999996
4044,Li5FeF8,-0.079074
4045,Fe3Se4,-140.13581299999998
4046,LiEr2Os,-0.087629
4047,K3Na(FeO4)2,-0.152911
4048,KRb2BiF6,-97.170412
4049,HfInRh2,-0.06927799999999999
4050,BaBe2Si2O7,-0.05395
4051,BaMnCO3F2,-0.12420199999999999
4052,Li3YBi2,-0.076748
4053,MgBeCu2,-1.240602
4054,BeSnBi,-1.469004
4055,CaBe2V,-0.2479
4056,AgF2,-0.082751
4057,BaY2PdO5,-0.019
4058,Ba3BiP,-103.403924
4059,KCaF3,-11.383230000000001
4060,InCoSi2,-122.811051
4061,Li3Sb,-0.040112
4062,YbNi2,-0.237213
4063,NdInCu2,-0.20538299999999998
4064,CrAs,-0.003018
4065,Er2NiOs,-0.292607
4066,MgTa2Be,-0.260438
4067,KSnSO4F,-0.072975
4068,KHgF3,-72.231359
4069,ZrCl2,-0.050769
4070,CrWO6,-393.697707
4071,ScBeV2,-0.5830350000000001
4072,Rb3Na(RuO4)2,-0.18998199999999998
4073,GeTe,-92.985327
4074,ZrZn,-0.202663
4075,USe3,-0.038366000000000004
4076,Sr4P2O,-0.113141
4077,GeS2,-0.4537560000000001
4078,Mo3(Se2S)2,-0.05191900000000002
4079,Ce(MgSi)2,-0.23557899999999998
4080,SrThBr6,-0.15145799999999998
4081,HoPd,-0.071254
4082,Be2CrGe,-0.310183
4083,AlCu3,-39.664464
4084,TiZnSiO5,-0.071466
4085,Bi2TeSe2,-0.012429
4086,ScBeRu2,-0.250763
4087,Mg(VN)2,-134.989523
4088,ScAu2,-0.050113
4089,NaCa2Be,-3.263373
4090,CuN,-0.074988
4091,ScBeIn,-1.1327
4092,ZrAlAu2,-0.017497
4093,NaCSN,-0.13691099999999998
4094,LiSmS2,-0.19651
4095,Pm2CdSi,-0.102808
4096,AsIr2Pt,-95.554572
4097,NaSm2IrO6,-0.040241000000000006
4098,TlFeO2,-132.76623
4099,CdPbF6,-0.087125
4100,LiGaRh2,-0.090417
4101,NaBe2Tc,-0.300714
4102,SmIO,-0.109983
4103,Be2FePt,-0.330876
4104,Ca(MgAs)2,-0.06316000000000001
4105,Zn4P6N2O,-0.035055
4106,Si2Ni6B,-0.209889
4107,Sr2H5Rh,-0.024093
4108,Tm2TlAg,-0.080446
4109,CaBe2Cu,-176.705973
4110,Ta(TeCl3)2,-0.069486
4111,BaSi2Pd,-221.235815
4112,FeRh,-0.198427
4113,TiFeO4,-0.14395
4114,Ta2MnOs,-0.020783000000000003
4115,Na4SnS4,-0.128496
4116,HfPt,-0.041207
4117,Y2Cr3O9,-0.124047
4118,SrO,-0.125946
4119,InPH2O5,-0.047082
4120,SiPbO3,-0.010558
4121,PrSnAu,-0.016863999999999997
4122,DyTmMg2,-0.158082
4123,K3NbO8,-18.554732
4124,CePPd,-0.038711
4125,PrCoSi,-0.051861000000000004
4126,IOF3,-0.12400699999999999
4127,HfScOs2,-0.018244
4128,K2VAgSe4,-6.311506
4129,Li2AgAs,-181.690759
4130,DyB2Ru,-0.026029000000000004
4131,Ta3B2,-0.012343999999999999
4132,PrCoO3,-37.17705
4133,TiBeFe2,-0.324
4134,Te3MoWS,-0.7390939999999999
4135,BeCdSe2,-309.737619
4136,SmCl3,-68.705353
4137,Rb3YF6,-128.18333700000002
4138,Nd(SiAu)2,-0.007834
4139,Sm3PbC,-194.80090800000002
4140,VNi3,-0.209141
4141,Li3FeF6,-0.096803
4142,Be2NbMo,-77.808545
4143,CrMoF6,-0.210154
4144,AcYbMg2,-0.216495
4145,Mg(CrS2)2,-274.962592
4146,CuP2,-0.568048
4147,Cr2AsPt,-78.520089
4148,ZnSnSb2,-0.352964
4149,SmS,-21.818334
4150,BeCo2Os,-0.653331
4151,BaNbCr2,-101.738675
4152,RbLuSe2,-0.29172
4153,AlCrFe2,-0.160019
4154,Te2Mo2W(SeS)2,-0.585451
4155,ScNbO4,-0.050967
4156,ZnGeP2,-0.207195
4157,TiHgO3,-160.684594
4158,PAuS4,-0.06183200000000001
4159,GeRu,-0.041236
4160,K2Li4UO6,-177.635307
4161,Tl(NiSe)2,-0.796154
4162,LiTm2Ir,-0.045891
4163,ScSiPd2,-0.08529099999999999
4164,TeO3,-0.05436799999999999
4165,Sc2CCl2,-0.10858599999999999
4166,ErHg2,-0.065301
4167,Y2BeBr,-0.746804
4168,K3Zr,-0.039642000000000004
4169,ScAg,-0.074784
4170,Rb3TaO8,-0.02974
4171,BaTa2P,-227.40404300000003
4172,TbFeC2,-0.054651
4173,CaBe2Ru,-0.20999099999999998
4174,NpSbTe,-0.018663
4175,Bi2TeI,-0.024707
4176,Li2GeAu,-0.112615
4177,Be2FeSb,-0.21672600000000009
4178,Y3InC,-0.093571
4179,Be(GaPd)2,-67.223526
4180,HfCoAs,-0.040712
4181,Ba4ScCu,-66.140663
4182,Ca2Al2SiO7,-0.038794999999999996
4183,KCuSe,-0.621153
4184,Ba2Ti2TlO7,-119.58452
4185,CrSe2,-0.145225
4186,TaN,-261.130571
4187,Nb3Au,-0.031232999999999997
4188,AlCuS2,-3.00703
4189,CdCl2,-0.100266
4190,Be2VRu,-0.166183
4191,PdAu3,-0.029161000000000006
4192,Mn3InC,-207.71661
4193,Li6V(OF)3,-0.222036
4194,Cu2O,-0.584807
4195,CaCrO2,-139.033028
4196,CrGeRh,-63.481248
4197,BaC2,-64.321709
4198,Dy(FeSi)2,-0.13910799999999998
4199,Tl2GeSe3,-0.10244400000000001
4200,UO2,-4.7
4201,U2Ga2O5,-120.18588100000001
4202,MnBeCd,-1.096846
4203,HfAu,-0.019577
4204,CeCo2,-0.046395
4205,Sm3Ga,-0.222061
4206,TlN3,-0.111581
4207,HgPS3,-0.065948
4208,HgC2(SeN)2,-0.052038
4209,LiAuO2,-0.092948
4210,Ca3N2,-210.10514799999999
4211,YbI2,-0.061713
4212,VFe2Si,-0.269502
4213,TaAsRu2,-114.65675
4214,BeMo4Os,-50.668246
4215,GaCuO2,-0.31405500000000003
4216,Li2FeSi3O8,-0.10089
4217,NdIr2,-0.012243
4218,Ba3Nb2ZnO9,-0.175742
4219,CoBiO3,-101.365061
4220,VOF3,-180.395471
4221,Tb3Al,-0.007425
4222,K4I2O,-0.11091
4223,Pr2ZnAg,-0.454984
4224,YAsO4,-0.035933
4225,NdCrO4,-0.055090999999999994
4226,BaCa2Ir,-68.885802
4227,Ba2YHf,-37.932462
4228,SnPt3C,-110.43445700000001
4229,Be2InIr,-92.53093199999999
4230,HfVGe,-0.136976
4231,ZrP2,-0.023500999999999998
4232,ThCo5,-0.05519500000000002
4233,Rb3NbO8,-0.08242000000000001
4234,MgGeAs2,-0.17793399999999998
4235,UCr3,-128.717875
4236,Co3SnC,-0.051739999999999994
4237,ErH3,-259.185519
4238,SrH3,-445.7942019999999
4239,US3,-0.038957
4240,Li2BeMo,-1.7730259999999998
4241,NpAs2,-0.011681
4242,Li(CN)2,-0.169897
4243,Sr3Ge2(BO)6,-0.06604199999999999
4244,K2SiAs2,-0.075699
4245,Ni4N,-282.031493
4246,NdRh3C,-0.039051999999999996
4247,Sm2IrRh,-0.049545
4248,Mn2BeRh,-0.23350300000000002
4249,UAs,-0.020725999999999998
4250,Na2CuAs,-1.253011
4251,LiHfRh2,-0.07324299999999999
4252,CaThBr6,-0.082817
4253,OsSe2,-0.012783
4254,MnBeCr2,-0.624008
4255,Ba(GaTe2)2,-0.119618
4256,SmRe3,-0.804175
4257,Co2P2O7,-0.175505
4258,BeTeIr4,-246.381621
4259,LiTmO2,-0.330835
4260,SbCl4F,-0.139438
4261,Nb2VSe4,-0.16458399999999998
4262,YP,-0.03934
4263,Mn3Zn,-0.077407
4264,PuAl3,-0.012267
4265,Mn2BeGa,-0.47680500000000003
4266,TiTc,-0.017973
4267,MnF2,-67.218512
4268,Na2CaBe,-8.624638000000001
4269,BeZn2Cl,-127.41681100000001
4270,BaSrTi,-47.013799
4271,Pr(CuSi)2,-0.805515
4272,SrMoO3,-0.073667
4273,KBe2Fe,-201.426674
4274,Hg(IO3)2,-0.043386
4275,MgBeRu2,-0.437622
4276,Al2CdSe4,-0.197968
4277,Ca4P2O,-0.065821
4278,Ba(TeO3)2,-23.210422
4279,ScOF,-0.504655
4280,MnSnAs,-0.062575
4281,MgS,-0.695125
4282,CdPdF6,-0.091909
4283,YOF,-0.120048
4284,Pr3TlC,-198.455895
4285,BaNbCd,-58.491285999999995
4286,LaTiO3,-31.785046
4287,HoN,-0.064703
4288,Ag2PdCl4,-22.626394
4289,Fe3PdN,-100.295451
4290,NbB,-0.025757
4291,Li(CuP)2,-0.5101399999999999
4292,Ba2MgV,-12.302072
4293,InBiO3,-29.552024
4294,BiSCl,-0.154683
4295,KNaO3,-137.944824
4296,Cd3As2,-49.945849
4297,Tb6FeSb2,-0.45122700000000004
4298,Sc2GaTc,-0.10123099999999999
4299,BeTeIr,-8.626864999999999
4300,NdB6,-0.016315
4301,CaSc2Be,-1.9469880000000002
4302,TiCoSb,-0.028783999999999997
4303,KSn2Cl5,-0.09124199999999999
4304,Rb2HBrO,-0.198967
4305,SnPS3,-0.41136300000000003
4306,Y2TeO2,-0.07660800000000001
4307,NaCaAs,-0.193132
4308,ScPd,-0.10505199999999999
4309,BeZn2Ir,-0.352993
4310,TlF,-94.562984
4311,PbS,-0.456545
4312,PBr3,-0.0499
4313,Tm2ZnRu,-0.48273999999999995
