,pretty_comp,magmom_outcar
5738,LiLuHg2,-0.0
5739,TiBe2V,-0.0
5740,Ni3(PbSe)2,0.0
5741,Tl2TeI6,0.0
5742,KSr3,0.0
5743,Be2BiPb,-0.0
5744,AgPt3,0.0
5745,Ca(AlSe2)2,-0.0
5746,Be2TcIr,-0.0
5747,Nb2AsC,-0.0
5748,Ce2Cu(NO)2,-0.0
5749,CuAg3,0.0
5750,Nd2CdSe4,-0.0
5751,SmH2,0.0
5752,Rb2PrO3,1.9857273000000002
5753,NbBi2Mo,0.0
5754,Be2OsBr,-0.0
5755,RbAu3Se2,0.0
5756,K2Pb2O3,0.0
5757,LiBeN,-0.0
5758,VSnPd,1.0078810999999999
5759,LiMg,-0.0
5760,Pm3Zn,-0.0
5761,Th3Ge2,-0.0
5762,Sm2SnS5,0.0
5763,BaGaPb,-0.0
5764,SnBO3,-0.0
5765,Yb3V,3.7465377
5766,NbCu3Te4,-0.0
5767,Y2CdS4,0.0
5768,TiBe2Nb,-0.0
5769,Pd3Au,0.0
5770,YNiB4,0.0
5771,BRh,-0.0
5772,Ba4TiSe,4.0167375
5773,YbTmHg2,0.0
5774,BeSnAs,0.0
5775,LiZr2Os,0.0
5776,LiBe2Cr,-0.0
5777,Cu3SbS4,0.0
5778,TbCd2,-0.0
5779,Ba2SrIrO6,2.6167931
5780,BeGa2W,0.0
5781,TaBeW2,-0.0
5782,BaNaY,0.0
5783,CrP2S7,2.0009525000000004
5784,Na2AgSb,0.0
5785,Ag5SbS4,0.0
5786,Ba2TaBr,4.707018799999998
5787,Dy3CuSiS7,-0.0
5788,ScBeRh,-0.0
5789,Ca(BiO2)4,0.0
5790,Li5P(S2Cl)2,-0.0
5791,Ba2CdSb,0.0
5792,LaNiSb,-0.0
5793,LiMg2Si,-0.0
5794,LuGaCu2,-0.0
5795,Ba4CuSb,-0.0
5796,Ta4BeTe,0.0
5797,Yb2Ni2P7,-0.0
5798,Li2Si,-0.0
5799,LiCoPO4,9.0
5800,HfH2,0.0
5801,YbCu4Au,0.0
5802,BeFe2Mo,0.0
5803,Ga2IrRh,0.0
5804,SmFeSi,-0.0
5805,YTmAl2,0.0
5806,Y2Co2O7,1.9027995999999998
5807,NaHoF4,0.0
5808,K2P3,-0.0
5809,MgAg3,0.0
5810,Tl2Au,0.0
5811,VOsCl,0.0
5812,Y2BeSn,0.0
5813,HoH3,-0.0
5814,TaBe2Nb,-0.0
5815,Li3CuF4,-0.0
5816,Li2Cr3NiO8,4.0
5817,YMn(WO4)2,5.722272
5818,Na3OsO5,2.7023269
5819,Ce2ZnNi2,0.24098429999999998
5820,Nb3Ru,-0.0
5821,As3W,-0.0
5822,ClO3,0.0
5823,BeGeSb,-0.0
5824,BeIn4Mo,0.0
5825,Li2UO4,0.0
5826,YbAgO2,1e-07
5827,YbMgSi,-0.0
5828,TlAgTe,-0.0
5829,LiBe2Fe,1.9891408
5830,Al3Pt2,0.0
5831,Ni3Sn4,0.0
5832,Co2C,-0.0
5833,TiInNi2,-0.0
5834,Sr2Co(BrO)2,2.1282892999999996
5835,Sm3Ge5,-0.0
5836,Nb2WSe6,-0.0
5837,UGa5Ir,1.5761643
5838,Yb(GeRu)2,0.0
5839,Sm(MnSi)2,3.5217181000000006
5840,TaRh3,-0.0
5841,CdSb,-0.0
5842,CeP3H8O7,2.0
5843,ZrCl2,1.6674313000000005
5844,NaBe2Cu,0.0
5845,NaSO2,-0.0
5846,Ba2CaTeO6,0.0
5847,Ba(CuAs)2,0.0
5848,CuH6BrN2,0.0
5849,MnBe3,0.8431514999999999
5850,Sr(CdAs)2,-0.0
5851,Li2CoBO4,7.9935906
5852,HfSiS,0.0
5853,S(ClO)2,0.0
5854,BaGe2S5,-0.0
5855,V2Zn3O7,3.9995953
5856,LiHO2,3.9852941
5857,K2Ag4S3,-0.0
5858,K2Th(CuS2)2,0.0
5859,TiMn2Si,1.9532938000000002
5860,ScCo,5.5e-06
5861,Sr2FeSO3,7.0684414
5862,K2AgAs,0.0
5863,Ni2S,-0.0
5864,Rb3Pr,3.6353202000000007
5865,BeTcSn2,-0.0
5866,K2OsNCl5,-0.0
5867,Si(CN2)2,-0.0
5868,NClO6,-0.0
5869,RbNa2BO3,-0.0
5870,Lu2IrPd,-0.0
5871,PrTlTe2,-0.0
5872,Al4C3,0.0
5873,Ca5(SiN3)2,0.0
5874,YbNiB4,-0.0
5875,MgAl,-0.0
5876,TlI3,-0.0
5877,SmGeRu,-0.0
5878,LiTbO2,-0.0
5879,MgTiSiO5,-0.0
5880,Mg(VN)2,0.0
5881,ZnNi3Sb2,0.0
5882,ErAgTe2,0.0
5883,Ba(CrAs)2,4.6165152
5884,HfBePt,0.0
5885,Ba2YZr,1.9e-06
5886,Ba2Hg,0.0
5887,RbTe6,-0.0
5888,BiBrO,0.0
5889,LiNdTi2O6,-0.0
5890,NbCoSn,1.1646701000000002
5891,Zr2Fe3Ge,7.793599499999999
5892,Ba2N,-0.0
5893,Ag2HgS2,0.0
5894,NaSnO,0.0
5895,CeB2Ru3,-0.0
5896,Ca(Mo3S4)2,0.0
5897,RbBeH3,0.0
5898,Na3MnSiBO7,6.000000099999999
5899,Sm(NiBi)2,0.0
5900,Sr2RuO4,0.0
5901,MoP4,0.0
5902,Na3CuCSO7,-0.0
5903,Ta2CrRu,-0.0
5904,LiAlPdF6,3.9999689
5905,HoSbPd2,0.0
5906,Li5CuSO2,0.0
5907,UBr5,2.0
5908,BeGeOs2,0.0
5909,CeSiRu,0.9719986999999999
5910,MgNiF5,0.0584394
5911,ScCoTe,-0.0
5912,Si2HgTe,-0.0
5913,Rb3ClO,0.0
5914,Ti2MnRh,0.0
5915,TiBiRh,-0.0
5916,Tb(SiAu)2,-0.0
5917,AlAgO2,0.0
5918,Na2O,0.0
5919,Na3TiCl6,2.0
5920,AsWBr,1.7273048999999998
5921,PmDy3,-0.0
5922,RbInTe2,0.0
5923,Ba4SiHg,0.0
5924,BeTeP4,0.0
5925,TmMgAu2,0.0
5926,LiLu2Ir,-0.0
5927,Nd3NbO7,-0.0
5928,Ca3Co2O7,4.4413307
5929,TeRuSe,1.5e-06
5930,CuRe2Cl,0.0
5931,Li3LaBi2,-0.0
5932,Ba2BiSb,0.0
5933,ScCuSi,-0.0
5934,Li2CoO2F,0.0
5935,MgBe2Pb,-0.0
5936,Co3(CSe)2,8.7336105
5937,Rb7Au5O2,0.0
5938,B3H7CO,0.0
5939,BeCrCu,0.0
5940,ZnAg3,0.0
5941,Y3U2,0.9994177
5942,Ti2IrOs,-0.0
5943,KPS3,0.0
5944,LiNiCO4,3.9839186
5945,Li2VFe(PO4)2,7.4798657
5946,BaGaBr,1.8721773000000002
5947,BePdPb4,0.0
5948,MgScBe2,0.0
5949,BaTbO3,0.4106041
5950,LiGaAu2,-0.0
5951,VCu3Te4,0.0
5952,ScPPt,0.0
5953,Np(SiPd)2,3.7765287000000014
5954,Co5O8,4.6939941
5955,Ca4BeP,0.0
5956,CaBO3,-0.0
5957,Lu5(TeAu)2,0.0
5958,KBeGa4,0.0
5959,AgF2,-0.0
5960,Sn2IF3,-0.0
5961,LiAlO2,0.0
5962,Tb(FeGe)2,0.5343369000000001
5963,Te3As2,0.0
5964,SbSeI,0.0
5965,BeCd2Fe,2.1423136
5966,CaBiCO4F,-0.0
5967,TaAlOs2,0.0
5968,Ca2TlCd,-0.0
5969,YCuSn,-0.0
5970,Al2W,0.0
5971,CePt,1.0390988
5972,Mg2BeFe,1.6445776
5973,YbO2,0.0
5974,Li2Mn3FeO8,9.0000259
5975,Pr3Hf,-0.0
5976,Dy(TiGa2)2,-0.0
5977,ZrSnTe,0.0
5978,Sr4Al6SO6,-0.0
5979,In6TeO2,0.0
5980,V2O2F3,5.9999964000000015
5981,Li4TaN3,0.0
5982,KCl,0.0
5983,NiAsPb,-0.0
5984,NdAgPb,0.0
5985,NdFeSi2,-0.0
5986,Li2PtF6,-0.0
5987,Y4C5,-0.0
5988,BeCrTe2,3.8855443
5989,Th(TeI)2,-0.0
5990,LiBeNi,0.0
5991,K2CoSe2,5.9880055
5992,Ba4LaBi,2.616777
5993,LiNd2Ga,0.0
5994,BaZn2Os,0.4872212
5995,GeBi2O5,0.0
5996,Al2CdCl8,-0.0
5997,Rh3W,-0.0
5998,Ba4LiSn,0.0
5999,Be2InCu,-0.0
6000,SrLiH3,-0.0
6001,Sm2ZnAg,-0.0
6002,FeCo,4.390225900000001
6003,SrBiIO2,-0.0
6004,CaTmCd2,0.0
6005,BeCrNi,0.0
6006,HfCo2Sn,1.7710275000000002
6007,Pr(ZnP)3,-0.0
6008,LuScRu2,-0.0
6009,Hf2VRh,0.0208863
6010,Ba2YZn,-0.0
6011,BeV2Re,0.0
6012,VMo2As,2.4e-06
6013,HgPd2Au,-0.0
6014,FeO2,1.9994769000000001
6015,BeNbMo,-0.0
6016,BaIF,0.0
6017,EuCuBi,-0.0
6018,K2NiAs2,-0.0
6019,TiInCo2,0.976403
6020,Mg(CuO2)2,7.254198
6021,RbSbBrF3,-0.0
6022,PmSmHg2,0.288989
6023,BeIn4Si,0.0
6024,Li2FeNiO4,3.2684154
6025,Ti2AlNi,2.9973186000000003
6026,LuUTc2,0.8696364999999999
6027,Pm2InHg,-0.0
6028,Be(ZnPd)2,0.0
6029,BeGa2Se,-0.0
6030,Ti2MnPt,0.0001107
6031,TbCrB4,0.0
6032,TiBeV2,0.0
6033,BaTiPd2,0.0
6034,K2NaCuF6,1.9997008
6035,Li2CuPO4,-0.0
6036,VCdAgO4,-0.0
6037,NdCrO3,2.9901472
6038,Sc(BeIr)2,0.0
6039,TbPb3,-0.0
6040,SrBeV,3.2499457
6041,DyTlZn,0.0
6042,UC2,0.0
6043,BeCrTc2,0.0
6044,Er2Zr2O7,0.0
6045,AcCl3,-0.0
6046,Ba2Li3NbN4,-0.0
6047,PrLuO3,0.0
6048,NaZn4As3,-0.0
6049,CaC2(SN)2,0.0
6050,Y2SeO2,0.0
6051,CaTiBe2,-0.0
6052,CaPmAu2,-0.0
6053,NaCoO2,-0.0
6054,BPd2Br,-0.0
6055,NaYbAu2,-0.0
6056,K4SnSb2F4,-0.0
6057,Pm2CdSn,-0.0
6058,LiPd,-0.0
6059,MnBePd2,1.5e-06
6060,LiSc2Ru,0.0
6061,BaZnCd,0.0
6062,NaFeBP2H3,2.0003007
6063,Y2Al3Si2,0.0
6064,LiTiFeO4,2.0001425999999998
6065,Tb3(MnC3)2,3.7975038999999997
6066,Sm2IrRu,0.0
6067,Ni2PO5,5.9376440000000015
6068,SmDyRh2,0.0
6069,SrNiSn3,0.0
6070,PdCl2,0.0
6071,Mg3BH2O5F,0.0
6072,Li2ErIn,0.0
6073,K4CO4,0.0
6074,MgBeGa,0.0
6075,Nd3CoB4,6.7334085
6076,Ce3Zr5O6,0.0
6077,HoP,0.0
6078,AgAsS2,0.0
6079,ReAsIr2,0.0
6080,LiTm2In,0.0
6081,YBeCr,2.450048
6082,ScSi2Tc,-0.0
6083,BH3NF4,0.0
6084,TiBrN,0.0
6085,Zn2Sb3O8,0.0
6086,TmAlCu,-0.0
6087,Os(SeCl)2,3.9988888
6088,AlCl3,0.0
6089,BeCd4Se,0.0
6090,Cu3NiH6(ClO3)2,1.0796754
6091,Cr3Co,0.0
6092,PrTe,0.0
6093,Nd2SnHg,0.0
6094,SiH2C2(NF)6,-0.0
6095,BaMoOs2,0.0
6096,YMgBe,-0.0
6097,Ba2GePb,-0.0
6098,Na2HgAu,-0.0
6099,PrAlGe,0.0
6100,Y(HO)3,-0.0
6101,RbBiO3,0.0
6102,Ba4HfCd,3.1167130000000003
6103,YNiBi,-0.0
6104,NbSe2,0.0
6105,HoB4Ru,-0.0
6106,Ba4GeRu,1.259903
6107,MnCu2SiS4,9.9992006
6108,Sc4BeZn,0.0
6109,LaS2,-0.0
6110,Be2NbPd,0.0
6111,LiPm2Ge,0.0
6112,Ba2BiAu,-0.0
6113,TiNbO4,0.5332353
6114,Na3Au,-0.0
6115,U(SiPt)2,2.3418144
6116,Li5SiP3,0.0
6117,LiV3O8,0.0
6118,ZrBePt,0.0
6119,TiZn,-0.0
6120,LiPm2Ir,-0.0
6121,SrAl4O7,-0.0
6122,Pr2(Zn2Ge)3,-0.0
6123,NaBePb,-0.0
6124,Li2CaSiO4,0.0
6125,Yb2SnHg,0.0
6126,Ca4MgB4H6(CO4)2,-0.0
6127,BeNbTc,0.0
6128,Lu(BiO2)3,0.0
6129,BeSi2Pd,-0.0
6130,LuAlSi,0.0
6131,MgCuAs,-0.0
6132,SrIF,0.0
6133,DyMg2,-0.0
6134,Li5Tl2,-0.0
6135,H2CO2,0.0
6136,K2NdPCO7,0.0
6137,TiGa2O5,0.0
6138,AsPdAu,-0.0
6139,Tb(Ni2P)2,-0.0
6140,BaZnIr2,-0.0
6141,YBeBr,0.0
6142,TiBe2Te,0.0
6143,FeSiTc2,2.2770686
6144,BeRhPb4,0.0
6145,Be2SiTc,0.4879439999999999
6146,NaDySe2,0.0
6147,Li2SiNiO4,4.0
6148,CaVO3,0.0
6149,BeNbBr2,0.0
6150,Ba(AsRh)2,0.0
6151,BeGePb2,-0.0
6152,KLiS,0.0
6153,Tm2Pb2O7,-0.0
6154,V5Te4,0.0
6155,NpO,3.4776562999999996
6156,LuVO4,0.0
6157,KHoBeF6,0.0
6158,Be2VFe,2.046396
6159,W(S4Cl3)2,0.0
6160,Ba4InGe,0.0
6161,Ba4CrFe,4.4820505
6162,BaLi2Mg(PO4)2,0.0
6163,Ba2HoNbO6,-0.0
6164,CaBeBi2,0.0
6165,Li2MoO3,-0.0
6166,KTa2Be,-0.0
6167,RbPt2Se3,0.0
6168,BaAgTeF,-0.0
6169,BaCa(SnO2)4,-0.0
6170,U(PdS2)2,3.9495817000000004
6171,LiCrO2,5.9999785999999995
6172,HfBe2Pt,-0.0
6173,NdSeO,0.0
6174,LiBeTe2,0.0
6175,Eu2Ga3Ir,0.0
6176,Zr2Pd,0.0
6177,SmMgAg2,0.0
6178,Sr(CuSb)2,0.0
6179,Y2GeRh3,-0.0
6180,DyAsO4,-0.0
6181,TbInRh2,0.0
6182,AlN,0.0
6183,DyC2,-0.0
6184,BaCrBi,4.9803115
6185,LiGaCl4,-0.0
6186,Nb6Co7,0.004118600000000001
6187,ScGeRh2,0.0
6188,Mg3Fe2O7,8.145275400000001
6189,CaPrHg2,0.0
6190,BaBrCl,0.0
6191,AlSn,-0.0
6192,Er(CoB)2,0.0
6193,LiHoS2,0.0
6194,Er2Pt2O7,0.0
6195,Sr5Si3,-0.0
6196,NdErMg2,-0.0
6197,P2Pb3O8,-0.0
6198,ScCrO4,1.9996995
6199,AlMo3F5,7.973691599999999
6200,TlSn2Br5,-0.0
6201,SmYAg2,-0.0
6202,Bi2O5,-0.0
6203,Zn(MoO)6,-0.0
6204,SmTlCd,0.0
6205,Cd3As2,0.0
6206,NaBiF6,0.0
6207,AuSeCl7,0.0
6208,KYSn,0.0
6209,NpAs3,3.1431383
6210,RbSmTe2,0.0
6211,TbYRh2,-0.0
6212,LaRe2W,-0.0
6213,PmRh3,0.0
6214,Tm(FeGe)2,0.8326707
6215,ZrZn,-0.0
6216,Li5Cu(PO4)2,0.0
6217,BePtBr2,0.0
6218,YbAs,0.0
6219,RuBr3,-0.0
6220,NaMgSb,0.0
6221,HoInPd2,0.0
6222,RbSO4F,0.0
6223,Al2CuCl8,1.9572153
6224,NbSb2,-0.0
6225,Na2SbAu,0.0
6226,Co4Cu3O2,5.7688372
6227,LiHg2Au,0.0
6228,Ba2CoBr,0.3736379
6229,NbS3,-0.0
6230,NbFeF6,3.0
6231,SmScSi,1.56e-05
6232,K2NaBP2,-0.0
6233,NbCrSi,0.0
6234,ZrBe2Pd,0.0
6235,Be2FeSn,1.215165
6236,Sc2BeCo,0.0
6237,Ca3Ti2O7,0.0
6238,UGeS,2.761218
6239,CdNi3N,0.0
6240,TmAsO4,-0.0
6241,K2As2Pd,0.0
6242,BiO2,0.0
6243,HgBi3,-0.0
6244,SrMnBe2,4.4195581
6245,NaBO2,-0.0
6246,NbSiAs,0.0
6247,Ba2ZnBi,-0.0
6248,TiOF,-0.0
6249,B2Ru,-0.0
6250,RbTaGeS5,0.0
6251,SeS2(NO)2,0.0
6252,BeNiSe,-0.0
6253,BeReRu2,-0.0
6254,Li2Mg3Si4,-0.0
6255,YBe2Cr,5.19e-05
6256,SmCdAu2,0.0
6257,BiI,0.0
6258,TbCuS2,0.0
6259,Y2TlAg,-0.0
6260,CaIn2Cu,0.0
6261,LiFeP2HO8,7.9817743000000005
6262,MgTi(GeO3)2,-0.0
6263,Li8Bi2Pd,-0.0
6264,BaGaW2,0.0
6265,TcPt3,0.0
6266,Ba3SbAs,0.0
6267,V3(As2O3)2,5.9987660000000025
6268,FeSn2(CN)6,-0.0
6269,YPd,0.0
6270,YInAu,0.0
6271,ErAg,-0.0
6272,YbC2,-0.0
6273,NbSiTc2,0.0
6274,BeV2Ge,-0.0
6275,Eu3(AsPd)4,0.0
6276,Mg3Si4(HO)2,-0.0
6277,EuCl3,0.0
6278,SrTiO3,-0.0
6279,Be2FeIr,2.669251
6280,CdSnO3,0.0
6281,ZnCu2GeS4,0.0
6282,Tc3Ni,-0.0
6283,ZrTaNO,0.0
6284,ErCu5,0.0
6285,BaNaZr,-0.0
6286,Li2Co4O7F,2.1969467000000003
6287,BaSrPb,0.0
6288,TmLuCo2,0.0339176
6289,RbTmS2,0.0
6290,DyIn3Cu2,0.0
6291,UPSe,4.5959588
6292,Nd(BC)2,0.0
6293,MnBiSe2I,9.9974037
6294,LiEr2Ga,-0.0
6295,Li2NbO3,-0.0
6296,Er(GeRu)2,-0.0
6297,Lu2ZnIr,0.0
6298,Be2NiBi,-0.0
6299,In7GeIrO8,0.0
6300,BaCuWO5,0.0
6301,ScOs3,0.0
6302,Mn(NbS2)2,0.14283010000000002
6303,ZrAl5Ni2,-0.0
6304,Ir3W,0.0
6305,Ba4MnV,4.056886
6306,Co3Mo,4e-07
6307,LuRh2,-0.0
6308,Ba3Si6(NO)2,-0.0
6309,BaSn,0.0
6310,ScSn2,0.0
6311,InPt3C,0.0
6312,Ho3(AlNi3)2,0.0
6313,U(CuSi)2,2.5004347
6314,LiTmAu2,0.0
6315,CrCoPt2,1.1992956
6316,BaCaTi4O8,3.8333858999999997
6317,Li2TlSb,-0.0
6318,BaBe2Te,-0.0
6319,La2TlHg,0.0064533
6320,Rb3Cr,5.2136482000000015
6321,BaB6,0.0
6322,PrFeSi2,-0.0
6323,CoCu2Sn,0.9549177
6324,BaLiH3,0.0
6325,BeAg3,-0.0
6326,Ti3Cu,-0.0
6327,Pa3W,-0.0
6328,Fe3Si,4.8664994
6329,NbNiB2,-0.0
6330,BaTlSe,0.0
6331,Be2NiMo,-0.0
6332,MnInPd2,4.1808845
6333,LiMgAs,0.0
6334,Ba2LaHf,6.620000000000001e-05
6335,ZrBrN,0.0
6336,PmBiPd2,0.0
6337,Li2NbF6,0.9999954
6338,Zr2Sb,-0.0
6339,CoNi,2.2789029999999997
6340,Si3Mo5,-0.0
6341,Tb7O2,2.9426292999999997
6342,Ca(AsPd)2,-0.0
6343,Be2AsSe,-0.0
6344,HoSi,-0.0
6345,ErCo2,0.0063366
6346,Li7VN4,-0.0
6347,Mg(CO2)2,0.0
6348,Y(SiAu)2,0.0
6349,Al2Ge(HO3)2,-0.0
6350,KYbS2,-0.0
6351,PmBr3,-0.0
6352,DyCo5,6.824991499999999
6353,Ag2GeO4,0.0
6354,AuBr,-0.0
6355,BaMnBr2,5.0391084
6356,Na2TiCl4,4.0
6357,LiNd2Ru,-0.0
6358,Zr3PO2,-0.0
6359,VCu3S4,0.0
6360,BaCd2Sb,0.0
6361,Ni(RhSe2)2,-0.0
6362,LiBe2Bi,-0.0
6363,MgNi3C,0.0
6364,Pr4S3NCl3,0.0
6365,MgNi,0.0
6366,Te2W3S4,0.013264700000000004
6367,Zr2Bi2O7,0.0
6368,As(S8I)3,0.0
6369,Y(FeGe)2,0.7297804
6370,Sm2O3,0.0
6371,Ti(CoO3)2,1.6435745
6372,Nd2Ti2O7,-0.0
6373,Ba2InBrO3,-0.0
6374,SrBeW2,0.0
6375,Zr2AgPdF,1.9873554
6376,Nd(CoSi)2,-0.0
6377,Ho(NiP)2,0.0
6378,Lu(Mg3Al)2,0.0
6379,CuRhO2,0.0
6380,Hf2TcPd,0.0
6381,CuBiO2,0.0
6382,CaCdPb,-0.0
6383,KBe2B3O7,0.0
6384,Na2MgH4(SO4)2,-0.0
6385,ReSbO6,-0.0
6386,Li2InPb,0.0
6387,Er5Ge3,-0.0
6388,BeNb4Sn,-0.0
6389,MgGa3,-0.0
6390,PrIn5Rh,0.0
6391,ThB6,0.0
6392,BeTlP4,-0.0
6393,TlCl,0.0
6394,HfBeRh2,0.0
6395,Lu2AlRu,-0.0
6396,TmAlO3,0.0
6397,TmAlAg2,0.0
6398,Li2AgPd,0.0
6399,TmAgTe2,0.0
6400,Rb(CoS)2,1.8526778999999998
6401,CaH2,0.0
6402,NdB2H,0.0
6403,ZnCuF4,1.9998613
6404,BaZr4Ni,0.0
6405,Ba2CuHgO4,0.0
6406,SnH4(NF)2,0.0
6407,Tm3PbC,-0.0
6408,NiSeO4,3.9976559000000003
6409,VS2,1.9966116000000005
6410,Y2AlSi2,0.0
6411,Er2RuRh,-0.0
6412,Y2IrPd,-0.0
6413,Be2VFe,-0.0
6414,CeHSe,1.9686695
6415,SnSe,0.0
6416,Ba(HO2)2,-0.0
6417,Be2NiCl,-0.0
6418,SrCd2,-0.0
6419,MgMn(GeO3)2,9.986545199999998
6420,Co2Mo3O8,0.6227146
6421,Li2Co3NiO8,0.8654033999999999
6422,Y2ZnSe4,-0.0
6423,Sm6GaCo2,-0.0
6424,ThH2,-0.0
6425,ErTiGe,1e-07
6426,AgCO2,-0.0
6427,TlCuIr,0.0
6428,LaI,1e-07
6429,MgSnO2,-0.0
6430,Ba4TcPt,2.0431184
6431,Li2CuAu,0.0
6432,BeSnSb,-0.0
6433,Li2BeRe,0.0
6434,ThCoSn,0.0
6435,Te2MoW3(Se2S)2,0.00011100000000000001
6436,Sb3Pb,-0.0
6437,TlFeS2,2.14e-05
6438,Ga2PdI8,0.0
6439,ScBeIn,-0.0
6440,Re3Mo,-0.0
6441,LiTmIn2,0.0
6442,Pr3Sb5O2,-0.0
6443,Ca(MgBi)2,0.0
6444,TmAg3,-0.0
6445,P2PbAu2,0.0
6446,BaPbO3,-0.0
6447,HoS2,-0.0
6448,YInCu2,-0.0
6449,Li8CrFe3O2,4.000565
6450,Be2HgCl,-0.0
6451,Li6Mn(OF2)2,10.0
6452,In2Ge2O7,0.0
6453,BeV2Os,-0.0
6454,SrSnO3,0.0
6455,ThS,-0.0
6456,K3NaFeCl6,8.0000002
6457,Th3O2,-0.0
6458,K2PbO2,0.0
6459,Rb2Mg,-0.0
6460,Hf2P2O9,0.0
6461,Ba2MgZn,0.0
6462,BaNaPb,4e-07
6463,ZnPPt5,0.0
6464,BaHfW2,0.0
6465,K7NbAs4,0.0
6466,KBeZn2,-0.0
6467,Sr3Tm,0.0
6468,BeBi4P,0.0
6469,V(GeO3)2,1.9999997999999999
6470,Li2V2S5,3.9792235000000002
6471,Be2CuMo,-0.0
6472,YLuZn2,1e-07
6473,LiAgF4,-0.0
6474,BaNdMn2O6,6.9971895
6475,SrHg2Bi,-0.0
6476,Ac2CuSn,0.0
6477,Na3UF8,1.0
6478,PmSbPd2,0.0
6479,NaYSe2,0.0
6480,Rb2Li2GeO4,-0.0
6481,Sr2HfBe,-0.0
6482,NiAg3,-0.0
6483,BaNa2P,0.0
6484,Mo2AsP,0.0
6485,Hf9AsW4,-0.0
6486,NbBiO4,-0.0
6487,NaBe2Mo,0.0
6488,CuBr2,0.0
6489,Li3Nb6O,0.0
6490,Dy2CuRh,-0.0
6491,Dy3AlN,0.0
6492,Li2CrS3,4.060205000000002
6493,Ba2ZnCd,-0.0
6494,Zr2BeW,-0.0
6495,CaBe2Cr,2.2631432
6496,PrIn,-0.0
6497,Ba4GaSi,-0.0
6498,BeTlBi2,0.0
6499,BaRh2Br,1.3571163
6500,TaBe2V,0.0
6501,BiF5,0.0
6502,Nd(GeRu)2,0.0
6503,CuHgSBr,-0.0
6504,BiB,0.0
6505,Sm3Pd,-0.0
6506,TlPF6,0.0
6507,MgRh,0.0
6508,Ca2AlCoO5,5.0459154
6509,YbRh2Pb,0.0
6510,PAuCl8,-0.0
6511,MgPd,0.0
6512,Sm3Dy,0.0
6513,KBaSe2,0.0
6514,H2W2O7,-0.0
6515,Ca(CdP)2,0.0
6516,Er2TlCd,3e-07
6517,SrScBe,0.0
6518,Rb4CO4,0.0
6519,TbAgSn,-0.0
6520,KBeGe2,-0.0
6521,MgBeCr4,0.0
6522,RbHoSe2,0.0
6523,HoAlO3,0.0
6524,Ba2PbCl,1.4800000000000002e-05
6525,Ni3S2,-0.0
6526,ThNCl,0.0
6527,Be2GaRu,0.0
6528,CeInAu2,0.6401214
6529,Sr3SbN,0.0
6530,Zn2Cu(AsO4)2,0.9953707
6531,MgCo3C,0.9113411
6532,MgTe2,-0.0
6533,BeBi2Ru,0.0
6534,TaAlO4,0.0
6535,MnNi3O4,8.0752465
6536,Lu(SiNi)2,-0.0
6537,MgSc2Tc,0.0
6538,K3Ge4Au,-0.0
6539,ErIr,0.0
6540,TiSiPt,0.0
6541,Na8SnSb4,-0.0
6542,ZnP2,-0.0
6543,Ca4Al6SO6,-0.0
6544,PrY3,0.0
6545,CaCr2F2,2.0
6546,AuBrF6,-0.0
6547,LiAlRh2,-0.0
6548,TiNbRu2,-0.0
6549,Mg2AgAu,0.0
6550,LiAc2Ge,0.0
6551,NbPd3,0.0
6552,GaBr3,0.0
6553,Ca2PbAu,0.0
6554,Ta2Te4O,-0.0
6555,Er2ZnIr,-0.0
6556,BeO,0.0
6557,Th(CrSi)2,2.2938652999999998
6558,SmAsO4,0.0
6559,Li3Bi,-0.0
6560,Be2ReIr,-0.0
6561,Ba4NaTa,4.3523758
6562,PrTlCd,-0.0
6563,Cd2PCl2,0.0
6564,Ba4LiTa,4.2550804000000015
6565,Nb3Sn,0.0
6566,Y2GeI2,-0.0
6567,TbHg,-0.0
6568,LaCuPb,1e-07
6569,Ba4HfRh,3.1579034
6570,CoSbS,0.0
6571,SmPd3,0.0
6572,K2TiF6,0.0
6573,DyMoClO4,-0.0
6574,Na2RuO3,7.7980485
6575,RbMo6Se7,-0.0
6576,NdC2,0.0
6577,SrTaBe,-0.0
6578,LiBeW2,0.0
6579,ZrBe2Nb,-0.0
6580,AgSb2F2,0.9971101000000001
6581,NaRuO3,0.0
6582,LiBeOs,-0.0
6583,BeTe2Pd,-0.0
6584,Ca(VN)2,0.0
6585,TlCoO3,0.0
6586,BaV4ZnO8,7.943268700000001
6587,YCu3(Sb2O)2,-0.0
6588,BeInMo2,0.0
6589,TbFe3(B2O)2,3.0000027
6590,LiSi3Pd,0.0
6591,Li5MnOF5,4.844703
6592,TmSe,0.0
6593,Ho3In,0.0
6594,ZrBe2Br,0.0
6595,Ba4IrSe,-0.0
6596,Zr2Cu,-0.0
6597,LuSb,-0.0
6598,V6O5F9,0.9885581
6599,Ba3SbN,0.0
6600,NdZn5,-0.0
6601,LiMnSb,5.07e-05
6602,Li3Ti(PO4)2,1.9999997999999999
6603,RbLiCrO4,0.0
6604,NaNiPO4,3.9974387000000013
6605,Hf2CuOs,0.0
6606,ZnCo2Ge,2.8000000000000013e-05
6607,SrSe,0.0
6608,Si(NiO2)2,7.999983500000001
6609,SrGeO3,0.0
6610,PtO,-0.0
6611,Tm2NiRu,0.0
6612,TiAsSe,0.006465899999999999
