,pretty_comp,p_powerfact
3904,Sc3Hg,683.7874931
3905,K4CaU3O2,696.4914573
3906,YbAsO4,887.3717215
3907,Tb2IrPd,109.0365415
3908,Hg4Pt,761.9448472
3909,TbFe3,63.46275896
3910,ErMgHg2,6.739074297
3911,MnO2,238.57184019999997
3912,KNa2Bi,1732.3674350000001
3913,LiHO2,200.1399594
3914,BaSe,3106.17717
3915,Ce5Zr3O6,1126.172807
3916,K2Hg3(GeS4)2,835.0049971
3917,Si2SnO6,814.8353874
3918,Tb3(CuSi)4,429.76060599999994
3919,TbSnPd2,458.33112080000006
3920,Ca3PCl3,1998.8492809999998
3921,NiO,2.028293786
3922,LiCaUF8,1.719106814
3923,NaV2O5,3.356480271
3924,Hg3AsS4Br,1438.730319
3925,ThTeAs,10.21517831
3926,TiGaNi,1372.619513
3927,BiSbO5,1948.608748
3928,Mg(ScGa)2,1532.09804
3929,AsBr3,740.7266943
3930,Li2Co3NiO8,657.0496857
3931,Ba2HgS3,730.4817702
3932,MnBO3,229.09769690000002
3933,TaTlO3,2601.144977
3934,ZnSn3O7,989.3559256000001
3935,LiSmGe,115.55328
3936,B2AsP,2421.957209
3937,CeNiSb2,141.0591555
3938,ScCrC2,111.53425870000001
3939,Tm2TlHg,1.94214752
3940,Ba2YbTaO6,4351.526803
3941,LiHoHg2,240.34390040000002
3942,TbTiSi,1036.4461880000001
3943,Zn2PtRh,730.4918945000003
3944,ErBi2IO4,3563.468251
3945,Ag3AsS3,960.3440569
3946,LiSiNO,855.8748609999999
3947,ZrAgB,961.9408817999999
3948,TlPd2Au,972.0390353
3949,Sr2YTlSn2O7,522.1622518999999
3950,Ca3Cr2Si3O2,111.0741798
3951,ZnCdS2,2155.247386
3952,NbF3,314.2732367
3953,YMg2Sc,8.925515771
3954,Li4SbS4,705.5502905000003
3955,NbZn3,92.84578037
3956,Li3BN2,2093.450148
3957,Ga3PO7,1009.989202
3958,VZnSF5,56.89994995
3959,Mg2Si,420.99861200000004
3960,ErAl2,161.4792243
3961,Mg2As2O7,1005.45831
3962,Ba2Mn3(SbO)2,137.6352919
3963,Na2ZnSe2,1431.1369949999994
3964,Mg(TiS2)4,54.74059216
3965,Ba4LiTa3O2,772.1052333
3966,SrH4(ClO)2,1044.259256
3967,CrAgTe2,338.38872369999996
3968,TiC,159.718481
3969,UCoB3,0.599906191
3970,Ho(SiPt)2,717.2907539
3971,SmGeRu,30.7448603
3972,Li3Fe3CuO8,97.03890718
3973,Li2Mn2CrO6,296.67038219999995
3974,TbMgRh2,307.6445173
3975,Na3VO3,317.7034787
3976,BaTb2NiO5,647.751116
3977,ZrSnTe,871.9850912999997
3978,Pb2SO5,1210.560636
3979,Na5CoO4,15.04425498
3980,ScC,370.005421
3981,PHPb2,670.1792688999999
3982,NaSnS2,265.97090099999997
3983,LiCo2NiO6,260.6593401
3984,Sc2NCl2,89.91892126
3985,YbPO4,196.6292145
3986,Li4Co(OF)2,2655.172821
3987,Ta3SnS6,653.5519568
3988,Ba2AlFe3O8,339.5603711
3989,NpH2,69.97904150000001
3990,Hf2CoIr,2977.1125260000013
3991,UTl2O4,1297.35982
3992,K3GeS3,1312.17057
3993,Cu3O2,687.3712653
3994,NbSbRh,3459.531083
3995,GaAg,295.7705513
3996,CuSnRh2,332.1797963
3997,BiBTe,2499.788339
3998,AlNO5,748.5358446
3999,Sr2B4Rh5,897.5321677999997
4000,RbMgF3,423.8482102
4001,DyTe3,542.8932145
4002,Sr2YSbO6,2304.891272
4003,Ti2AlC,499.70777710000004
4004,Na3NiF6,14.07061706
4005,CeScGe,414.80011939999997
4006,Er3As,902.2899263
4007,KNaSmNbO5,924.8962002999999
4008,K2ZnF4,1100.782432
4009,Ba4IrO6,6.516667185
4010,HfIr3,512.228922
4011,CrSb(PO4)2,254.16130609999996
4012,Er(CrSi)2,949.0074109
4013,YOF,2522.1890559999997
4014,LiPF6,152.2113529
4015,K3B6Br,184.529087
4016,As3HO6,886.7251386
4017,LiCuS,1013.2535349999999
4018,YGe2,74.3328805
4019,Pd4Se,331.4018918
4020,Cd(RhO2)2,1157.8100650000001
4021,Dy2C3,172.7745513
4022,Hg2BCl,193.3861676
4023,NdAs2,1291.9132880000002
4024,CeIn5Rh,3109.09623
4025,Yb(NdS2)2,2250.159283
4026,KPAuSe3,1595.144258
4027,TiF3,65.77725338
4028,AgAuO3,1282.553753
4029,LuTe2,10.15009681
4030,GaBr3,469.06528160000005
4031,Ce3Zn,3263.770483
4032,Pr2C3,53.84199515
4033,Li3NdAs2,1460.302955
4034,Ba3InRu2O9,319.5086475
4035,CeP3H8O7,3.469838036
4036,NaNi2O3,95.31634857
4037,Fe3Re,3152.6257010000004
4038,YbB4Os,995.4326873
4039,Ti(TlSe)4,275.0899659
4040,CaPmRh2,100.98830840000001
4041,U(SiIr)2,197.1093563
4042,NbCl3O,699.1950385
4043,KO3,286.6036521000001
4044,Bi2TeSe2,2985.147542
4045,Dy(HO)3,1147.106759
4046,Rb2TeBr6,1246.463503
4047,LiFeAs,956.0407623
4048,In(FeO2)2,411.92830510000016
4049,K2PO4,266.5324845
4050,IrOsW,4137.704156
4051,Li2MnSi3O8,309.4735058
4052,YbPmHg2,0.929850286
4053,PrSbO4,466.9477533
4054,RbPt2Se3,1493.0911449999999
4055,MnIr,2.929324662
4056,Li2ZnCl4,1779.1080350000002
4057,As3W,1056.749312
4058,AlVFe2,8.818033283
4059,CeNi5,382.1379169
4060,BaCuSeF,1810.1451559999998
4061,H8NF5,86.46516501
4062,CoHg3,777.7988575
4063,PrRhO3,1113.560266
4064,TiAlCu2,10.38495314
4065,RuBr3,1301.8359560000001
4066,Li4V3Si,4.498551026
4067,Yb4Sb2O,2029.0160050000002
4068,Pr2CdPb,146.15103159999995
4069,HoCoC2,2513.358503
4070,InBO3,2085.408585
4071,Ba2Si,905.1195803999999
4072,BaYCu2O5,80.81234151
4073,Ag3PS4,1277.749552
4074,PI2,1358.6774460000001
4075,ErLu3,209.70428080000002
4076,LiBeO3,54.6971764
4077,Yb3Ti3O4,557.7671196
4078,Mn2FeO6,478.7396726
4079,VIr3,65.98853324
4080,ScCdAg2,1095.347409
4081,PrSbPt,837.5603828
4082,Li5Mn5(NiO)2,159.56754909999995
4083,GeO2,2036.3705510000002
4084,Ge3N4,2372.536413
4085,K2TeOF4,68.7108697
4086,B5H,600.7734491
4087,Hg2Rh,526.3668988
4088,ThB6,52.51460419
4089,Hf2TcOs,1272.6037410000001
4090,Sr4Al6TeO2,321.87863839999994
4091,Na5SbO5,498.70637639999995
4092,NaMgP,489.9424464
4093,HgPtO2,4745.834076
4094,HoAl3,0.06751794
4095,Al2NiRu,1384.404651
4096,Ba2Re6S,1279.226568
4097,HoAsPd,834.904036
4098,Ag3AuS2,2196.319273
4099,PrSnPt,127.4513608
4100,Sm2TlCd,706.1193241000003
4101,SmP,62.97328057
4102,CoPO4,19.991445300000002
4103,ZrOs3,0.070715389
4104,TmGa2Pd,1024.092482
4105,HfZnO3,9.12037714
4106,ZnIn2O4,958.3712813999999
4107,ErSiRu,988.7825813
4108,Tm2SiO5,1081.720559
4109,Rb2NaTlF6,409.295776
4110,CaYHg2,47.95556809
4111,Sr(AsRu)2,46.5095436
4112,SmSnAu,1650.320581
4113,GeBi4Te7,1469.6749320000001
4114,CaB2(H2O3)2,838.5071224999997
4115,Tm2MgGe2,187.18272240000002
4116,Li2ZrO3,1011.8982070000001
4117,CaTe,1990.73067
4118,Li2CoNi3O8,2274.560069
4119,K3GeSe3,1272.578303
4120,SmAl4,867.4148395999997
4121,DyB2,113.29250520000001
4122,Rb3AuO,337.6479826000001
4123,VRe2O9,1026.80335
4124,SrIn2Ir,82.64119232
4125,Dy2S3,948.3658982000001
4126,Ba(AsPd)2,378.4839072
4127,HoTlS2,841.6910945000003
4128,LiZnN,2986.0660420000013
4129,Te2O5,711.3355857999999
4130,Lu2ZnHg,125.3882165
4131,Tb(SiAg)2,211.3820077
4132,TiS2,283.3845498
4133,MnAl,666.735261
4134,HoN,2281.8917699999997
4135,RbNdTe2,1815.168652
4136,Li2B4O7,232.28797369999998
4137,Ac3Th,463.65279919999995
4138,Al2B2Ru3,1418.3030509999999
4139,Tb2Si2O7,136.9993525
4140,SnBrF,2150.575373
4141,LiYGa4,362.98139380000003
4142,Pm2GePd,852.2446858999997
4143,TbTl,9.898391388
4144,ScP,32.12860979
4145,LiHO,1371.651846
4146,LiHoGe,350.6036477
4147,FePSe3,893.2051842
4148,ErH2,1336.366788
4149,NbPS,1139.245042
4150,Yb(MnAs)2,223.8856277
4151,CN,587.8192946
4152,TcRh3,1905.293097
4153,LuN,2318.320558
4154,LuCdRh2,294.8687629
4155,HoTiSi,1040.390091
4156,CeSi3Ru,2038.187397
4157,SmSnF7,102.10131740000001
4158,SmCo2,873.0750316
4159,NdGaO3,291.076259
4160,Y4Cu2O7,838.2186667000003
4161,Fe3Ni,78.1644515
4162,AlAgB,241.55418030000004
4163,ThGaAu2,334.4347644
4164,BAs,1540.236942
4165,KNO3,798.4849687000003
4166,HfMnSi,351.58901319999984
4167,V4Zn5,34.38524588
4168,PaBi3,608.7242981
4169,Y(Mg3Al)2,643.2852935
4170,MoAs2,220.05753059999998
4171,K2Ti(SiO3)3,277.7605153
4172,Al2(BiO3)3,2910.652134
4173,YbCu5,304.3787705000001
4174,Li2SnIr,554.4125449000002
4175,Sm3Th,6.732030395
4176,TiI3,1434.978648
4177,Tm2Zr2O7,2503.638468
4178,HoCdPd2,58.92744192
4179,TmTlO2,2680.896483
4180,HoMg3,181.57217450000002
4181,DyGaPd,41.44868035
4182,AcH2,9.367022718
4183,Fe2B4Mo,445.02816910000007
4184,K3WF6,20.03333268
4185,CeNi,3660.5945890000003
4186,LaZn,22.35047395
4187,Yb(YS2)2,1982.949293
4188,PuRu2,60.24075511
4189,NdSmZn2,233.00863130000002
4190,CoNiSn,416.3383113
4191,SmSbIr,178.27233059999998
4192,Th(CuSi)2,86.84405212
4193,Ag3Sn,170.2313015
4194,K2GeSe3,766.7066687999999
4195,CaMn(GeO3)2,216.2145636
4196,Li2CoO3,246.8282653
4197,Fe2Ge,179.1702281
4198,PrBPd3,236.79704180000002
4199,K4Al3Si3ClO2,193.6748991
4200,Mn2Si2O7,249.33663109999998
4201,PmZn2Au,0.022735486000000003
4202,NbBi3O7,1348.27611
4203,YTl3,2460.8129910000002
4204,KYO2,1474.852347
4205,Sc3InB,1074.630964
4206,Er(AlGe)2,103.9685258
4207,HoHg3,659.8050156
4208,Li2NbCr3O8,134.80057390000002
4209,CdRhF6,121.30819369999999
4210,Sb2H8Pt(O2F)2,265.54001719999997
4211,LiCo2OF3,174.33383840000005
4212,Sm2Fe2Si2C,106.68916409999999
4213,Rb2Al2Sb2O7,393.5856775
4214,Nb3Si,226.06293300000002
4215,SmBi2ClO4,1795.811188
4216,Pa3Zn,759.6335587
4217,PmCl2,877.0792662999999
4218,Ce3AlC,981.5201364
4219,PmDyCu2,94.21961425
4220,Er3Pd2,296.4976454
4221,Cr(GeO3)2,121.8772582
4222,Ti2Al,10.60280111
4223,Ba3Bi(ClO)3,208.1758115
4224,NaSmSe2O7,170.09189819999997
4225,NbSb2,225.0708145
4226,Na2LuPCO7,118.78276869999999
4227,BaYF5,225.955644
4228,Al3Cu2,269.67424480000005
4229,RbMgBO3,629.3800318
4230,Lu2CdIn,81.49676096
4231,CaB2Rh3,23.50080208
4232,LiBeSb,2119.953952
4233,Fe5(OF2)4,334.0798913000001
4234,RbSrO3,1835.9677649999999
4235,CaSnO2,1315.732105
4236,Tm3Al2,95.86590769
4237,NaOsSe2,3856.745993
4238,Ce(NiSn)2,3111.867998
4239,NiPb2(N3O)2,31.79181615
4240,Li(CoO2)2,24.09755865
4241,AgF,1058.6385300000004
4242,DyFe2,280.7016583
4243,Nd2MgGe2,959.3952695
4244,Lu2PdRu,338.6651616000001
4245,RhO2,336.25555110000005
4246,LiHf2Os,0.8791227840000001
4247,BaYMnCuO5,189.579678
4248,KAs2F7,684.6149437999999
4249,NaErO2,1891.9855350000007
4250,Na3AgO2,1608.675872
4251,NbCrCo,1326.557178
4252,YBi2ClO4,2297.153551000001
4253,Al2Au,371.4996749
4254,Ca3C3Cl2,1177.805432
4255,V5O2,280.41840460000003
4256,TlP5,1177.258611
4257,Ga3Pd7,346.9218957
4258,ZnPdF6,1039.105065
4259,OsBr4,157.37864330000005
4260,Ca(AgGe)2,133.5283676
4261,CeY3,632.9135798
4262,TbCdAg2,736.5136036
4263,Ca(HO)2,1754.6310079999994
4264,K2VPCO7,70.01719993
4265,V5Te4,451.18408839999995
4266,Na4CrO3,1038.19221
4267,Zn(NF2)2,1392.7712589999999
4268,ZrAsRh,832.0129718999997
4269,Sm2MgGe2,765.365346
4270,Yb(ZnAs)2,2174.858593
4271,TiFeTe,3122.873874
4272,Li2CdSn,281.7170538000001
4273,K2PdCl4,1143.9767570000001
4274,NaZr2ZnF,624.4362438999998
4275,K2As2Pd,2555.003268
4276,BaHo2PdO5,1630.982273
4277,YBi,164.50487900000005
4278,H4NF,391.56448639999996
4279,NaSO2,718.7258345
4280,Te2Rh3,999.1959719
4281,Co5O8,441.86819360000004
4282,Rb2NaCoF6,120.36913999999999
4283,KSc2F7,532.0350881
4284,NiPbF6,927.5473452
4285,Li6CuS4,1276.005308
4286,LuBO3,1463.552065
4287,CoPPd,1938.1106109999998
4288,PaAlCu2,1536.825881
4289,Tm2FeC4,120.4623814
4290,RbFeO3,31.30763754
4291,In3Ga,201.3102472
4292,CaNiO3,1490.506085
4293,Ni3(SnS)2,1964.833416
4294,Sc5Cu5O3,256.574281
4295,Li2DyPCO7,124.5556976
4296,Nd2SeO2,2023.399951
4297,TaAlPt,3143.84738
4298,YbMnSi,525.9345848
4299,Na3CuCSO7,863.1477309
4300,Ni3Se2,89.38431742
4301,Zr2Bi2O7,1181.848651
4302,Na3BeAl(SiO4)2,398.11120950000003
4303,LiDyHg2,10.4989327
4304,CdGeO3,277.2771401
4305,SmCuO3,774.5564281000003
4306,BaMg2FeH8,756.8539811
4307,Ba3BiN,681.2413842
4308,FePO4,561.2160337
4309,Li2CdPb,77.82753659
4310,NaP,1117.349653
4311,Ca4P2O,1845.343332
4312,Y3AlNi8,249.76484449999998
4313,Zn4B6SeO2,796.5214147
4314,ZnCl2,1367.185078
4315,ScAlIr2,3.7706901010000013
4316,CeTh3O8,2326.206875
4317,LiNbCuO4,774.8658644999997
4318,ICl3,1001.6808960000001
4319,Li2MnCo3O8,821.1432563
4320,Zr3(Cu2Ge)2,52.49907011
4321,CrB4,922.7926597999999
4322,CaLaMg2,9.511154492000001
4323,Na8NO3,505.35357139999996
4324,BaAlCoCuO5,1138.625297
4325,NiCl2,1754.310188
4326,SiIr3,386.46006560000006
4327,PmRh3,244.7016497
4328,NdLuTl2,31.2585654
4329,UGaNi,353.79889069999996
4330,LiYb2Pd,275.52072010000006
4331,PrCl3,1052.5715400000001
4332,YbCuSb,19.41893679
4333,V2CoO4,13.25804214
4334,KTcO3,7.667834571
4335,Y3CuSnS7,662.1527157
4336,Lu2Co2O7,64.27664175
4337,K2SiP2,1515.6513109999999
4338,Ho2Si3Rh,98.26042849
4339,Hg2As3Br,2646.2050010000007
4340,Ga2Pt,30.47519482
4341,Nd2In,129.0996645
4342,ScAlO3,1069.885742
4343,CuSe2Cl,781.8982496
4344,Tm2AgOs,23.38996715
4345,S8O,274.859595
4346,GeIr,147.53238369999997
4347,Mn(NbS2)2,206.5041059
4348,YbBRh3,325.091233
4349,Tb(CrSi)2,985.7003427999999
4350,Dy3AlC,159.9779021
4351,SrTl2,1498.297904
4352,Ca(VN)2,1310.185199
4353,Mg(PtO2)3,4351.3239159999985
4354,Sc3Si3Ni2,226.53551869999998
4355,SrO,3212.369171000001
4356,NpAl2,290.4930638
4357,MoF3,1074.19665
4358,BaWN3,1408.011146
4359,Li3Co3OF7,5.972503625
4360,Na3HoCl6,227.8795787
4361,RbHoS2,1680.843503
4362,Sr(CuGe)2,42.6641633
4363,U3Sb4,118.3425041
4364,KInO2,512.7370353
4365,YAsPt,1853.9954579999999
4366,GaReAs,2762.969563
4367,ZnB2(CN)8,309.2280552
4368,TbB6,219.2268133
4369,Li3Cu2SbO6,66.3703876
4370,Ca3AsBr3,1900.7836129999998
4371,TiCdF6,568.5550182
4372,TmTaO4,962.7524921
4373,CaTe2O5,301.1262126000001
4374,ZrNiBi,187.10056569999998
4375,MgB4Os3,295.1924631
4376,Na3AlAs2,2175.0651789999997
4377,ErTl,48.41390165
4378,UBrN,77.59725659
4379,Li4VTe3O2,122.7024762
4380,DyAl2,212.20167
4381,CaPd3C,12.26680889
4382,Nd3SbO7,902.1980664999999
4383,TlHgF3,1772.4133329999993
4384,KSbF4,219.4611488
4385,Mn3GaC,0.42805279
4386,CrCl3,197.4459087
4387,DyPd3,6.769241217
4388,Ba4P2O,1374.377512
4389,MnAlAu2,224.81838169999997
4390,Co2C,382.7407962
4391,Yb(CuSi)2,111.513297
4392,PrCoO3,80.90318155
4393,Pu2C3,20.07543143
4394,Ti2Ga3,567.133884
4395,Na4FeO3,229.2521268
4396,LiEr2Tl,363.6741133
4397,Ag(TeMo)6,1542.711107
4398,LiGa5O8,591.6746607000001
4399,Zn(RhO2)2,988.3281877000001
4400,Li2BiO3,88.90431070000002
4401,K2Hg3(GeSe4)2,786.2884267999997
4402,Li7Fe3(SiO)2,20.37216778
4403,Ho3AlC,64.5823363
4404,Ca2CdPb,113.56344490000001
4405,MnCN2,1689.648393
4406,Ca2FeSbO6,443.46728830000006
4407,NiO,1239.32724
4408,SrPS3,728.9684254
4409,NdBrO,1519.175496
4410,TbCl,24.7056598
4411,PmH,76.28241915
4412,Na3NO2,1059.0339470000001
4413,Mg(ScSe2)2,2283.169271
4414,LiAl2Tc,526.6751946
4415,TbSi2,531.7816677000002
4416,Li8FeO5F,239.6334502
4417,KBO2,396.2340226
4418,GePd2,220.3590849
4419,PmYAl2,193.02310269999998
4420,DyBi,53.22457701
4421,ThAg2,209.35869419999997
4422,TbCuS2,1210.240324
4423,CoSn2,152.8275367
4424,Ba2TbSbO6,2027.5143329999999
4425,ZnGaRh2,966.5178515
4426,NClO,1516.2187210000006
4427,Li2Mn3F8,368.1783343
4428,BaCa2I6,706.9879030000003
4429,CeTeCl,23.63952879
4430,USnRu,37.74546071
4431,Lu(CrSi)2,878.990125
4432,ThPt,1332.937115
4433,Ca3(AlAs2)2,1393.477928
4434,Li4V3OF,32.82445415
4435,TbSiRh,216.4572503
4436,MnVAs,1915.1708780000001
4437,Ac3Pr,1719.9038329999994
4438,ScZnNi2,104.6952683
4439,LiNd2HO3,1585.820664
4440,HgI,2651.258857
4441,CuAsPbO4,297.10537139999997
4442,Y3Al,6.26842859
4443,TiI,103.530147
4444,ScCoTe,3260.0174260000013
4445,Cd(FeO2)2,0.038724603999999996
4446,Li2AcTl,77.02774601
4447,Li2CaSi,472.73627120000003
4448,ScAu,286.4703602
4449,RuPbO3,0.032860624
4450,TlBi,6.696214962000001
4451,RbSb,1297.57301
4452,V(Sb2O)2,384.95714399999997
4453,CaBiClO2,729.6779788
4454,SrAu2,222.96837430000002
4455,SrPb,950.3097179
4456,Y2Ti2O7,2163.687307
4457,PaO,0.449354479
4458,RbMnSe2,133.6417856
4459,TmCuPb,636.5043208
4460,Mn(PtO2)3,136.2386246
4461,ThCdHg2,89.52982592
4462,Tl3Br,67.7588994
4463,Sm2Ge5Ir3,241.46769530000003
4464,Ce(AlGe)2,3918.874351
4465,Ta5Sb4,654.8333177000002
4466,Ba2YTi3O7,1120.975391
4467,SmBr3,1431.637599
4468,Ba3MnNb2O9,820.8602012
4469,Ti3InN,1.835531565
4470,GaPO4,540.1298796
4471,TlAu3,390.9623337
4472,Na2BeF4,226.7139085
4473,CuCl,2213.689179
4474,Ba2TbIrO6,498.90495400000003
4475,Ni3I,721.8714984000003
4476,PrCuPb,279.350528
4477,SiH3F,628.2530502000002
4478,CuBiPbS3,897.1154094000003
4479,MgTiF5,98.05548959
4480,Nb4VO2,87.94200854
4481,BaMgCl2,974.2778043
4482,Zr2Ni,141.4542039
4483,RbMgF3,1594.8410820000001
4484,VInO4,1298.356068
4485,Ca3AuN,156.65831819999997
4486,HfAlPd2,79.86845933
4487,Li2Ti4VO8,169.5985572
4488,Zn2SnO4,1511.8416849999999
4489,Zr3Ag,43.07356491
4490,Li2MgTl,32.66466076
4491,LiTePd2,216.8806332
4492,Zr6CCl4,325.7266047
4493,Na2CeO3,1793.389279
4494,CuH6BrN2,1779.916566
4495,PrP5,761.9551167999997
4496,RbLuSe2,1860.718121
4497,ErAgSe2,661.7504597
4498,Ba3CaI8,2759.0472879999998
4499,Mn3AgN,266.44388030000005
4500,SnBr2,1956.718378
4501,PdPbO2,174.727076
4502,CdP2,2399.468503
4503,KBi2F7,544.0035738
4504,AcAgHg2,828.9362782000003
4505,Li2GaAu,27.9214173
4506,AgCN,1585.7890869999999
4507,TiNi(PO4)2,116.67109479999999
4508,Li3CrS4,94.39083231
4509,SmNi5,189.4186043
4510,Ni2Hg2OF6,455.24863780000004
4511,Li2MoF6,26.2942041
4512,PrDyZn2,204.7208864
4513,ThSO,2052.081475
4514,TmTiGe,490.381062
4515,K4BeAs2,867.1496599999997
4516,AlTlSe2,1656.585616
4517,NbBr3O,640.4310007
4518,Zr2OsRu,43.98111031
4519,VRh,257.4021033
4520,CeInAu,2148.454712
4521,Sr2CoReO6,226.0495855
4522,CdSiAs2,2675.3448399999997
4523,TcBr3,48.38143253
4524,Co2NiSe4,151.3088493
4525,AgCNO,1701.532112
4526,Sr3TaGa3(SiO2)2,367.0687713
4527,Nb(SCl)2,996.1840302999999
4528,Tm2AlSi2,919.6134668999999
4529,Zr2Cd,452.5319039
4530,NaHS,2489.6100030000002
4531,MoO3,1746.7196850000007
4532,VFeH2O5,92.31069365
4533,Mg2PN3,1857.740486
4534,Li5Nb2Fe3,746.5522691000001
4535,CS3N4,579.1411326
4536,CeS,2097.235344
4537,NdNbO4,799.3269127
4538,CaCu3(Sn2O)2,361.66659469999996
4539,YAg2,15.65563819
4540,CrH,36.26130198
4541,SnSe2,2864.7778789999998
4542,LiIn2Pt,69.85806603
4543,MgSc2Os,1102.748976
4544,Lu2AgOs,1.000466433
4545,Dy2Re2Si2C,398.18753239999995
4546,Tl3VS4,2205.9779359999998
4547,Cd(PtO2)3,3203.706757
4548,Nb2P,566.9842556
4549,V5Sb4,390.772964
4550,ZnSbO3,1362.92625
4551,Ba3LuIr2O9,7.676220071
4552,HoC2,641.418048
4553,Tb5O9,294.3179957
4554,Na2BiO3,126.9022612
4555,LiMn7O2,240.0435417
4556,YS,522.6105114
4557,Cr3PtN,120.37887759999998
4558,Mn5CoO2,12.45887285
4559,TiB,136.3261414
4560,ThSnRu2,6.309845967
4561,LiBiB2O5,1320.125284
4562,NaSrP,1263.53019
4563,LiBi3(IO2)2,1162.637649
4564,CdAg2Au,35.60976793
4565,CeC2,2453.406825
4566,AlMo3,447.2253819
4567,CeOF,72.3816267
4568,Ta2NiS5,145.0560589
4569,YbPaPt2,966.9551147
4570,Li2GaRh,537.4971946000002
4571,YbSn2Pd,341.0158483
4572,LaN,320.73350310000006
4573,Yb(SbTe2)2,3619.8774829999998
4574,CeMnNi4,742.1458443
4575,GaAs,1531.1556679999999
4576,Dy6FeSb2,137.03929440000002
4577,Tl3H,54.22804782
4578,K3Al2As3,965.291016
4579,Pr2IrPd,1094.9935070000001
4580,BaAsPd,375.9289847
4581,K3NaP2(O3F)2,933.8936982000001
4582,Er(CoSi)2,1902.926104
4583,Ba(AgS)2,2040.720741
4584,NaCaSiHO4,596.9697057
4585,CeCu5,4528.191285
4586,DyAu,185.7712525
4587,HfCu2Te3,1109.862379
4588,Li4H3ClO3,274.2120666
4589,SmP3,57.04177839
4590,PrSiRu,274.1825869
4591,B2Os,331.83140699999996
4592,LiLu2Pd,260.4840551
4593,TbSb2,198.2837721
4594,RuC,487.7051008
4595,Ag3Rh,847.5675931
4596,NdB4,518.8036841
4597,TaS2,119.4039548
4598,Sc(CuSi)2,175.01200219999996
4599,VBiO4,1060.436105
4600,Be2Si,195.37072460000002
4601,BaMoO3,37.77722342
4602,PrVO4,1333.090368
4603,Cr2NiSe4,104.76289940000001
4604,NiGePd,1200.462887
4605,NbCrF6,0.09986377099999999
4606,Li2PrP2,3097.04699
4607,Th3N4,1821.708951
4608,Ba5Mg8Si3,110.0878503
4609,Li5Mg,308.7075878
4610,ReN,308.8551814
4611,K2ScPCO7,53.72787793
4612,Ga2HgS4,2005.319229
4613,In2O3,1173.698507
4614,Ag3SeNO3,1395.881995
4615,SmTh3,532.0953478
4616,SnSe,2570.972261
4617,YbFeB4,465.1050841
4618,ZnCu2GeS4,2296.350654
4619,LiAlPdF6,684.8050141
4620,In2S3,2116.1287629999997
4621,OsC4(ClO2)2,619.0966212000002
4622,TaCu3Te4,2039.014501
4623,MoS2,990.6335870999999
4624,Ag3Ge,84.86551855
4625,NiRhF6,469.86026289999995
4626,Na6PbO5,747.1175059999997
4627,NdCuTeO,2613.714238
4628,Ge2N2O,843.2355622000001
4629,In2Se3,199.3027208
4630,Mn2FeO3,215.8182067
4631,SmCuSn,743.1977507
4632,TlTcIr2,468.9011334
4633,Ba2NdNbO6,2110.518451000001
4634,KC,425.2301788
4635,Nd(CoB)2,445.23247580000003
4636,LiSm2Os,2564.712783
4637,P2O3,381.90479489999996
4638,CrSiRu2,152.29169069999998
4639,HoB2,134.6348589
4640,Sr(AuO2)2,875.7072037999999
4641,YbNdO2,485.34778839999996
4642,Mg2SnN2,1858.2204769999998
4643,Ni3C,1600.577894
4644,Ba2BrN,1155.005451
4645,Na2SiO3,864.4874094
4646,Sr(MnP)2,159.560298
4647,K2ZnO2,591.0067397
4648,DyGeRu,433.2306387
4649,Li2PdF6,325.1802751
4650,Nb2CS2,900.7171998
4651,LiCoO2,995.8629842
4652,Mg2ZnRh,595.7463966
4653,ZrCoBi,3603.2468479999998
4654,HoBrO,1758.5415890000006
4655,K2B2S7,485.04119569999995
4656,BaMg(FeO2)4,782.3043766
4657,RbBrF4,99.68493483
4658,UV2O6,151.24135619999996
4659,GaSeBr7,287.8573583
4660,LiNiSnO4,558.7262249
4661,Mn3FeO8,424.14141219999993
4662,Li2SbPt,425.65880989999994
4663,NiSnF6,42.43760515
4664,Sr2FeCuSO3,8.766029912999999
4665,ZrVP,432.7789716
4666,LiAl2Os,50.08109638
4667,Zr2NiAs2,1604.6401939999994
4668,LiSbTe3O2,898.7370768
4669,Cu2SnSe3,298.9883077
4670,Rb2LiVO4,562.3675561000001
4671,Li2ZnAu,172.1286682
4672,SnSb,31.05542213
4673,VBrO,932.5936346000001
4674,Mg(IO3)2,403.4462137
4675,Th(SiPd)2,184.1009739
4676,LuInCo4,1373.56565
4677,SmH3,856.0863356000001
4678,Be(HO)2,695.136058
4679,HoMnGe,173.1407429
4680,AgBiS2,1415.337735
4681,Sr2Si,214.03528089999998
4682,Li2SnTeO6,818.992137
4683,LiCa6Ge,123.8517269
4684,DyB4,311.024471
4685,CaTl,0.112492991
4686,LiMgP,2054.340572
4687,Li2Ti3V3O2,63.06718583
4688,Ba2CuH6,248.06050209999998
4689,SiPt5Pb,761.672104
4690,PaGaTc2,420.17066189999997
4691,Sm2SeO2,2100.333722
4692,Li5MnO5,84.66272364
4693,DyInPt,2174.046599
4694,BaSe,3178.149849
4695,SmAgO2,2227.9673559999997
4696,Li2CuP,2074.517183
4697,BaZrO3,2350.313874
4698,Sm3AlC,1.5824386080000001
4699,Nb(PS4)2,68.94531181
4700,Co4NiO8,176.57042140000001
4701,Li4CrO5,863.1522049
4702,ScGa2Ru,2899.563619
