,pretty_comp,p_Seebeck
3047,LiSmAu2,-3.398914
3048,Na4SnSe4,287.08465
3049,SmOF,401.8171667
3050,Ca4Al6SO6,460.76956
3051,Te2O5,373.48115
3052,Tm2InOs,1.0127837
3053,Mg3Mo,22.865811
3054,Fe3PO7,28.87084937
3055,DyGeRu,16.0002402
3056,Sm4U2O,-3.842234333
3057,Cu2PbO2,382.48893
3058,SmAl3,9.562913533
3059,Ba3NbGa3(SiO2)2,399.0415667
3060,K2Se,560.71473
3061,MgB2,6.108197967000001
3062,SrHClO,517.8556033
3063,Sr3BiSb,141.78978999999995
3064,LiGePCO7,422.59823
3065,CeNiO3,42.878127
3066,ZrSO,205.7837967
3067,Rb2U3(IO5)4,353.0238967
3068,KBe2BO3F2,453.67655
3069,LiAsPd2,-7.597283
3070,Rb3ZnBr5,364.93939
3071,Na4Mo(NO)2,408.89471
3072,Ba2AlV3O7,7.752300999999999
3073,Ti3N,-7.535380900000002
3074,Rh3W,12.39178248
3075,BaTa2Bi2O9,400.53568
3076,SrCdO2,289.91646000000014
3077,Ba2Ru7O8,-6.9850821
3078,LuInRh,11.80541263
3079,Tb3Al,-3.7618553
3080,Mg2NiH4,371.1212467
3081,RbH,341.53526
3082,Sr2SnS4,359.0520167
3083,ZrZnO3,6.617117
3084,SiSb3,0.640758433
3085,ScSi2Rh,10.08548913
3086,Li2CdSn,5.550383867000001
3087,Ba2ErNbO6,413.22779
3088,Li4Ga3Si3BrO2,438.64831
3089,MgSbO3,301.3882
3090,Ca2PrO4,66.13617967
3091,Li3Y(NiO3)2,36.35698433
3092,TaNO,397.50519
3093,AlSCl3O2,431.6801567
3094,YRh2,21.921093
3095,CeAl2,67.135941
3096,TlAsPt5,4.1872753330000005
3097,ThGa2,27.37444067
3098,YbAgO2,66.29741733
3099,MgCoF6,28.846053
3100,IF7,479.9738433
3101,PuOs2,12.601598
3102,K2IrF6,40.698412
3103,Ba2BiCl,374.70724
3104,As2Ir,258.1776
3105,ScCdAu2,6.6561679000000025
3106,GaBi,-3.3109357000000004
3107,Tm(HO)3,438.4589733
3108,Ca2MgSi2O7,426.9810033
3109,Li2AlPt,-4.8478122
3110,U3Si,52.34548067
3111,Ti3AlC,27.971875
3112,MgMnRh2,23.493484
3113,Nd2Sn2O7,372.89869
3114,CaWN3,311.4137233
3115,PrB2ClO4,327.3408100000001
3116,PmAgAu2,-6.9873205
3117,CdCO3,390.8158967
3118,ThH2,-8.010448599999998
3119,K3P,333.2528367
3120,InCuO2,419.44274
3121,Sc3Si3Ni2,7.97464172
3122,ZrGePt,14.274273999999998
3123,Rb2Te,484.24921
3124,Dy2RuRh,11.708412
3125,Cr3AuO8,241.79014
3126,Lu2CuOs,-2.5349971
3127,Lu2MgRu,11.42605
3128,TbMnSi,12.53796167
3129,MgMoF5,407.22400330000005
3130,SmRh,35.992282
3131,LuSb,19.085446
3132,LiAlO2,414.8402533
3133,Ca2Nb2O7,384.0819
3134,HoErZn2,1.5518326999999998
3135,Nd2CdIn,-6.7032068
3136,Rb3Er,6.553408717000001
3137,OsC4(ClO2)2,445.15956
3138,Rb2Li4Pb3O4,467.5220033
3139,Ca2SnS4,15.4898329
3140,LaHoMg2,7.0174195999999975
3141,YbF2,458.7196267
3142,YPbAu,53.05271433
3143,Dy3InC,24.936421
3144,Mg(InS2)2,436.25185
3145,FeSb3,59.674266
3146,CaCo2O5,-3.837769667
3147,K2ErF5,468.90615
3148,HfAsRh,7.884709967
3149,K2GeSe3,380.9876567
3150,Tb2Be2O5,260.6418267
3151,ZrCo2Sn,9.729949667
3152,FePS3,83.53283833
3153,BaMg(FeO2)4,95.729218
3154,ScCdRh2,11.690727
3155,Ce(SiRu)2,30.71539000000001
3156,ZrInAu,390.82336
3157,AlH4(SeO4)2,25.3969988
3158,TbCuSe2,219.80537
3159,DyScSb,-8.61215401
3160,SnBi3,-2.451894
3161,InFeCo2,-2.166016167
3162,DyInCu2,2.479023767
3163,PrDyTl2,0.22040924
3164,RbAl(H2N)4,396.403
3165,V2Zn2O7,337.95576
3166,YbTlS2,-3.0955242000000003
3167,NaCu2(HSe)2,17.17858567
3168,Rb7NbAs4,288.54435
3169,TlCuIr,-5.4008129
3170,Zn3Rh,-4.881342067
3171,Sr2CaMoO6,422.6586267
3172,MoSe2,266.30281
3173,NbOF2,57.23946133
3174,SmHoHg2,18.72361
3175,NdS2,2.6409513
3176,HoSb2,8.438843633
3177,Ho3InC,12.095793
3178,AcAgTe2,166.44243
3179,Hg3Au,2.3087848
3180,YbSbPd2,9.4314125
3181,Tm2PdRu,15.62505
3182,Ti2Re,1.858887667
3183,Tm2SiO5,384.9130233
3184,H4NCl,504.86318
3185,Tm(SiPt)2,-5.581792433
3186,Yb2CdSn,7.870496000000001
3187,LuSiRh,-2.765209933
3188,ZnPPt5,11.01694897
3189,Mg3N2,448.82526
3190,NaTaO3,374.8145833
3191,MnZnIr2,2.1656527000000003
3192,Tl(FeS)2,17.04854233
3193,BaGaGeH,200.1860967
3194,Ta2MnOs,-1.9964977
3195,BaU(SiO4)2,430.63516
3196,RbSc5Te8,194.3261033
3197,Al4Bi2O9,354.4861767
3198,Mn4Al,32.90385293
3199,BeAlRh2,8.132395599999999
3200,PtPb2,2.3204023
3201,LiPt3,-6.0242438
3202,Th(PS3)2,365.1315733
3203,AsBr3,382.3919767
3204,Mg2AgAu,-0.56514388
3205,K2Te2Pt,358.1775233
3206,Ca2Sn3O8,456.2329733
3207,In2GeB,-5.8220111
3208,DyFeSi,-9.979455067
3209,Pr2O3,459.02366
3210,ZnSiN2,397.24912
3211,B2Os,-4.423616418
3212,K5CuSb2,385.5442867
3213,ZrNiGe,14.73724
3214,Li8NO3,38.138718
3215,Ba2YNbO6,411.53491
3216,VCu3Se4,253.31011
3217,Ba2ErSbO6,409.05586
3218,Ca4BeV,69.12751
3219,As2Ru,349.8384333
3220,Tm2CuIr,1.2606438
3221,YbIn3,-6.7502733999999975
3222,ZnSiP2,235.7018367
3223,NbC,2.397078267
3224,Al3GaN4,392.2215
3225,YbGa2Ir,-0.49553046
3226,LiYSi,0.945509333
3227,Li3FeSiO5,51.77067867
3228,TiMn2O4,63.98691933
3229,K6CdTe4,220.6041933
3230,NaYSiO4,369.37473
3231,Rb3H5Pt,197.2035533
3232,TmB2Ru3,-4.203964713
3233,LiV3O8,412.0949733
3234,Sr(YS2)2,344.05794669999995
3235,CuTe,7.485655932999999
3236,YP,-9.162512867
3237,Ba2YbSbO6,64.435901
3238,Sm2ZnGa,-6.7331997
3239,Sc2MnC,-1.140326
3240,BaPrO3,4.996621599999999
3241,W2C,-8.8262106
3242,YbPrZn2,6.6097577
3243,P2O5,452.66372
3244,DyCuSeO,287.9675433000001
3245,V3Ru,14.609039
3246,MgSnPd2,-0.81650445
3247,BaAl2,10.983332
3248,Na3HoCl6,392.25502
3249,YUO4,6.546804667000001
3250,NbBr3O,412.0869633
3251,Er(PRu)2,6.014678
3252,LiHfPd2,0.55940821
3253,HfGa5Ni,-7.593325332999999
3254,BaWN3,376.08842
3255,BaSiF6,357.1923967
3256,YPb2,3.494951767
3257,DyAl3,6.9542749000000015
3258,ZrGa5Co,-3.277103967
3259,CaBiB,80.583174
3260,P2Pb3O8,370.7299067
3261,Mn3InC,12.035761
3262,MnGaFeCo,-4.2631565
3263,ScTlO2,307.22376
3264,CoNi,1.2227618
3265,Li5Ni5(SnO)2,12.4970532
3266,Li2HgAu,-5.236407
3267,FePt,3.2311625
3268,CeHg,60.708563
3269,Ba(SbO2)4,-9.278792667000001
3270,Ca(GeRh)2,-1.4740874
3271,TaAlO4,269.00054
3272,HfOs,7.5643829
3273,Cd2GeO4,409.8107133
3274,CaTiO2,-8.870262
3275,Ho2CdSe4,283.6875100000001
3276,Na3ZnPCO7,400.90915
3277,HoInAu,41.46325629
3278,KOsF6,423.61076
3279,KO3,294.7124767
3280,ScBPt3,-5.5675238
3281,Mg2GeO4,444.07298
3282,Be(CN)2,472.221
3283,Rb2PdF6,495.91561
3284,NaLi2PO4,448.86781
3285,BaSr2Mg(SiO4)2,444.4736233
3286,Tb3Ni,15.96451307
3287,Li2VH2OF5,105.768892
3288,Ni2P2O7,414.11498
3289,Cr3N2,-6.694263667
3290,BaAg2GeS4,133.80168329999998
3291,Mg(BiO2)4,6.3928649
3292,Ba3CrO5,313.7315633
3293,Na5Mn7O6,-8.898522367
3294,BeReB,-0.5094837999999999
3295,Li2MnO3,375.3133933
3296,LuNiSn,8.3578724
3297,Yb2InPd2,14.464626
3298,CaPd3O4,23.7545
3299,Er(Al2Mo)2,-4.340416063
3300,ErSbPt,181.82194
3301,LiPb,-1.6121445
3302,SrThBr6,335.92552
3303,NaAcHg2,2.2621895
3304,MnAs,6.942685233
3305,Li2CuPO4,472.02313
3306,U(BiO3)2,356.02473
3307,Li3Fe2CoO6,24.73510307
3308,LuTe,-8.4329547
3309,Te3WO2,421.1789133
3310,NaAc,-7.659192667
3311,Mn(AsO3)2,368.21085330000005
3312,BaCu2SnSe4,342.0969133
3313,MnH4(ClO)2,339.6052233
3314,NdTm3,18.704391
3315,TmIn,-6.1703232
3316,BiI3,418.1887233
3317,Tm5(ReO)2,0.765209567
3318,K2NaCrF6,446.47541
3319,UCoB3,1.229548467
3320,Pr5CuSe8,294.0239867
3321,K2NaFeF6,52.075659
3322,LiBeAu2,-1.0447411
3323,ErNi5,-8.387313
3324,Ba3SiO,122.44711
3325,K2RbPdF5,509.7485233
3326,LiSnS2,5.7480929000000005
3327,Cd(InTe2)2,257.0501767
3328,Pm2O3,420.8741167
3329,NaSmSe2,299.6306533
3330,BeAlH5,289.0122033
3331,CuH3NCl,249.52952
3332,RbAg3Te2,223.89809
3333,Nd(GeRu)2,-3.014327053
3334,Y2ZnS4,298.2158
3335,U2AlCo3,30.95640067
3336,ThB2Ru3,6.522332
3337,NaHS,394.0707067
3338,CaCdHg2,-6.4658145
3339,AcSe3,0.481872367
3340,Tb(NiP)2,10.0951287
3341,HgP2Se,-5.4476378
3342,TcSnSe,3.309203
3343,LiMgAu2,-2.7924532
3344,Hf5Sn4,-1.829499267
3345,Tm2ZnRu,-1.2170004
3346,Na6PbO5,378.87853
3347,ZrTiTe4,-2.977468
3348,HoO,-3.245662167
3349,TaInNi,15.83478267
3350,BeB2,2.709650683
3351,NdTlTe2,81.88641367
3352,Li6Mn5CoO2,105.245809
3353,Yb3Ge5,2.538820667
3354,HoBr3,288.05794669999995
3355,HgS,339.9853367
3356,CIF3,306.7138533000001
3357,RuO4,474.5294
3358,NdDyTl2,-0.75261813
3359,YAl3,0.043496008
3360,In2O3,476.0489667
3361,Fe4O3F5,2.633453967
3362,Ca(BeAs)2,152.94217
3363,Li2CrPO4F,407.56762
3364,CaSnHg,-2.298568667
3365,UFe2,21.09752977
3366,SrCu2O3,-0.224164567
3367,InTeClO3,401.4102233
3368,Al2S3,332.5509167
3369,Pa2S3,33.252868
3370,ErGaCo,-3.997628433
3371,Hf2ReIr,0.88440091
3372,Li4H3ClO3,441.2045067
3373,Li2VOF5,494.87451330000016
3374,Li6ZnO4,436.70744
3375,CdSe,60.96048
3376,TaGe2,22.56975767
3377,ScGaNi2,5.606409367
3378,Na4SiO4,496.0582067
3379,HoMnGe,12.72270523
3380,TeO2,303.6427333000001
3381,TbGa3,16.034485
3382,SrBiAu,-6.338083367
3383,MnAg2GeTe4,-3.875710667
3384,FeCo2Si,22.231551
3385,PuB2,6.803460332999999
3386,KBeO3,20.042678
3387,ErBi2IO4,383.77165
3388,KAlSiO4,453.5999467
3389,Li6MnF8,55.59657833
3390,U(MnGe)2,31.07700133
3391,LiZr2Os,4.473785
3392,CuSn,-3.1876126
3393,UAs2Pd,29.014914
3394,KPrO2,516.4577
3395,CuBi(PSe3)2,326.3035700000001
3396,K3ZnPCO7,394.11103
3397,HoCdAu2,1.1981697
3398,Li2UO4,465.051
3399,ZrCuHg2,1.618210167
3400,Nd(AgGe)2,14.25851227
3401,HgTe,272.82399330000004
3402,InBrO,411.2075067
3403,Pr(CuSi)2,9.644644833
3404,LiBi3(BrO2)2,353.51587
3405,Fe2O3F,1.3028471
3406,Nb3Ru,25.869699
3407,CrSb,0.715649767
3408,DyAg2,2.6844360000000003
3409,Ba2UNiO6,418.53233
3410,FeSi,1.5717259
3411,Bi3O4F,380.3708333
3412,PrPIr,-4.568797467
3413,TiBiRh,21.549353
3414,YWN3,307.03361
3415,SnIrSe2,4.8527492
3416,ErBiPt,44.53973767
3417,FeNi(PO4)2,68.37956767
3418,Y2Ge2O7,409.9589533
3419,Sm3InC,-2.8826172000000003
3420,YCuSb2,1.356357667
3421,Sr4LiCuC2,251.2776333
3422,LuMg3,3.6158388
3423,ScZnNi2,-3.7105029
3424,Yb3N2,403.6836167
3425,NdB6,5.8593209
3426,Li2CdSb,-5.8462997
3427,SbOF3,494.0745967
3428,RbIn4,12.4049348
3429,MnGaH4O2F5,337.0577933
3430,Y3Al,-1.5600936
3431,V2H,4.927103467
3432,Sr(GaTe2)2,277.2125233
3433,TiBi2O5,329.3669033000001
3434,AgSO4,19.51619733
3435,NaCd3,-1.805338
3436,YbGePt,-8.45769177
3437,Ca3PbN,17.910327
3438,TiGeO3,164.06229
3439,UB2Rh2C,2.482677322
3440,Nd2HgO4,410.4329233
3441,Si3As,0.045045586
3442,Pr(SiRh)2,8.414946233
3443,TcC,2.8575953
3444,BaLiAs,225.37570330000003
3445,Mg3Pb,-6.0854766
3446,BaZn(SnO2)4,-9.8650747
3447,Hf2CuGe4,7.413231
3448,K3AlO3,438.8811833
3449,CaSe,593.97196
3450,Ba2LiB5,357.1889267
3451,K5CuAs2,345.72073670000015
3452,Cr3Co,-7.749846962999999
3453,RuC,-7.7645987
3454,GaCuTe2,253.28984330000003
3455,PmNi3,-1.750514933
3456,MnCrRe,6.6629938
3457,CdCN2,383.3255933
3458,KYSn,351.42168
3459,BeI2,378.56619
3460,Ho3Co,11.06361227
3461,Na3FePCO7,21.96019633
3462,SmFeSi,8.072921000000001
3463,Li4Fe2TeWO2,3.522230467
3464,Ba2AlCr3O8,27.90897767
3465,SrCd,-0.90968044
3466,NaHoTl2,11.468538
3467,Mg2NbFe,26.167596
3468,NaNdSe2,312.8493333
3469,CeDy3,25.73629223
3470,Ho2RuAu,-5.588864900000001
3471,CaTe,135.37118999999998
3472,Ca(CuO)2,349.6111667
3473,P2Pd,265.70995
3474,Cd(GaO2)2,466.25981
3475,Dy(CuGe)2,16.72604833
3476,Ni3Sn4,-3.491111767
3477,BaZn(FeO2)4,73.20454133
3478,Mg4As6Rh7,13.50974
3479,AlI3,362.75555
3480,HgNO2,274.54506000000003
3481,UAlRh,5.0209625
3482,Cr3Sb(P2O3)2,395.1581433
3483,Y3Ge4,6.3370795
3484,Li4MnF7,355.56068
3485,RbGeBiS4,351.97978670000015
3486,H8(NO2)3,360.9527567
3487,Sc(GaFe)6,1.7158892
3488,TaO3,12.57107403
3489,LiGaRh2,-0.719715067
3490,LiCoSiO4,-9.664396333
3491,PmH,-5.345412400000002
3492,Rb2NbAgS4,303.0516467
3493,MnCu3,21.622627
3494,SbBrO,323.15695
3495,NaMgSb,284.9325467
3496,Sb4O5F2,175.50216
3497,Sr(PRu)2,4.751511067
3498,SmTm3,6.5677244
3499,BaTeO4,345.2644933
3500,BaBrCl,386.24169
3501,TiNi2Sb,-4.421629867
3502,Y(PO3)3,383.75162
3503,Ba2YCl7,384.35038
3504,ScTlS2,113.9968897
3505,K5Sb4,41.64645733
3506,ScInAu2,10.510045
3507,LuAl2,6.746260433
3508,YbC2,352.58612
3509,YbPrMg2,-0.45433753
3510,HfGeTe4,185.8160433
3511,Er3GaS6,298.9352933
3512,Sr2IrO4,32.67755567
3513,Y2AlSi2,8.7785945
3514,TaMnP,24.58840123
3515,FeCoGe,2.282927867
3516,Zn2CoSbO6,314.90854
3517,K2PtBr4,402.5183933
3518,Ca(HO)2,436.58991
3519,HoGeRu,14.441392
3520,Li2HgGe,2.7412187
3521,HoS2,-2.238844067
3522,Dy(GeRh)2,16.964225
3523,Rb2MgO2,283.0974566999999
3524,KAs4ClO6,367.99165
3525,NbSiAs,-7.128307333
3526,Yb4Sb2O,177.04891
3527,CaMgAsO4F,460.98809000000006
3528,Zn(InS2)2,162.0878343
3529,LiNbFeO4,228.4216067
3530,HfAlNi2,0.876769287
3531,BaLi2Si,-9.00494
3532,K3GeSe3,332.6648733
3533,Y3Al7Cu2,15.3531122
3534,TlBTe2,-4.615760400000001
3535,LiFeSbO4,-8.356165777000001
3536,Li2Fe3SbO8,48.47637233
3537,CoSb3,150.08122
3538,Tb3(CuSi)4,-4.0446714
3539,CrCo2Si,-3.8781071
3540,Al2W,20.13711833
3541,LiCo2OF3,29.87432333
3542,CsK2Sb,409.78629
3543,VRe2O9,223.9632167
3544,ZrHg,13.451287
3545,UZnNi4,10.71947467
3546,LuRh3C,-4.1353561
3547,Tm2PdPt,3.2722047
3548,MgGaAg2,5.765928
3549,TmRh2,20.70789
3550,Y2MgGe2,11.726807
3551,AgSbS2,327.3299067
3552,Li2CuSiO4,2.354144467
3553,RuS2,488.3612
3554,CaTaAlO5,380.9126267
3555,HoIn3,17.993326
3556,Ti3Te4,15.98332673
3557,Al2BiSe4,367.0965733
3558,Hg2GeSe4,295.0434267
3559,GePbS3,280.6045733
3560,ThAs,-5.116532
3561,K2Ni3S4,370.2528867
3562,HF,498.9554967
3563,ZrAl5Ni2,3.232438487
3564,Sb8Cl2O,235.5555067
3565,ZrAl3,0.066623767
3566,YMgCu,1.3544234
3567,BaHBrO,364.9301967
3568,HgI,368.6337267
3569,CeCoC2,36.59212087
3570,BaNb2O6,391.7466033
3571,BaSe,311.14738
3572,Tl4V2O7,335.1723667
3573,Zr2InCo2,-1.739264933
3574,Rb2PtI6,309.62615
3575,Tl2ZnI4,340.0257200000001
3576,UPt3,5.622442532999999
3577,K2Zr(BO3)2,276.82228330000004
3578,Hg(BiO3)2,0.813767
3579,Mn3CrO8,-8.2607519
3580,Zn3As2(HO)6,294.7079067
3581,Mg(CoS2)4,46.13755867
3582,MgTaRh2,-3.7626598
3583,Li2CaSiO4,404.77867
3584,PrTe,-6.9714696
3585,CdPS3,301.9118667
3586,K2AgBi,379.6258733
3587,K3ZnH5,292.42424
3588,Y3CuSiSe7,260.65709
3589,BMo2,1.447003033
3590,YbCdAu2,-3.4272361000000005
3591,HoNi4B,0.610273767
3592,AgAsSe,45.99791333
3593,Na2NiO2,457.3854733
3594,RbSnBr3,48.13926367
3595,Y(NiO2)2,-7.790615767
3596,Ho2Ru2O7,33.657016
3597,MgTiO2,9.03878837
3598,SrMgSi,172.92131669999995
3599,Tm2CuRu,-3.3999669000000003
3600,TiOs,7.0334399
3601,Sr2InF7,469.1507567
3602,KScF4,482.5452267
3603,YTiSi,-9.870741333
3604,TaFeP,-1.2118109
3605,CrO2,8.429095
3606,MgBiAsO6,173.85209469999995
3607,MgAlIr2,4.3070535
3608,Li4Fe2Cu3,-6.6042234
3609,Hg3AsS4Br,324.8251067
3610,LaVO3,7.519901299999999
3611,KTlO2,471.8929167
3612,SbI3(BrCl3)2,321.80263
3613,Ca5MnO6,401.8003167
3614,ErCu,9.1623084
3615,SiTc3,2.855886
3616,YTmO3,334.18846
3617,Sn3(PO)4,316.0397867000001
3618,ReRuCl2,0.2901711
3619,LiVGeO5,303.2212933
3620,Dy(MnGe)2,20.422857
3621,K4I2O,335.0789767
3622,Ba(AgS)2,296.2684833
3623,Er(CuSi)2,16.17866367
3624,Tl(CuSe)2,21.78802033
3625,NaHCO2,451.26814670000016
3626,Hf(VH2)2,29.189145
3627,Rb3Sn,25.490687
3628,YbAu,-4.8615628
3629,NdLuTl2,3.0036674
3630,Nd(CoSi)2,11.72514233
3631,HoGeAu,176.15193
3632,SiSnO3,303.04187
3633,MgSiO3,469.8087533
3634,LiTiNiO4,5.942690333
3635,LiGa5O8,499.10432
3636,CaCoF6,37.99569733
3637,Li5ReN4,396.48897
3638,ScVFe,-1.6736071
3639,SO2,290.88536
3640,Ce3InC,25.101504
3641,HfTc2Sn,12.607405
3642,Dy2Mn2O7,355.32374
3643,Ca2TiSbO6,8.061879667000001
3644,ThZn2,18.75059933
3645,Lu2AgRu,-2.2751446
3646,K6MgO4,335.11818
3647,Nd2AgIr,-2.844180867
3648,BeSe,294.49612
3649,USb2Ru,27.660199
3650,TiFeCoGe,0.79993645
3651,RbSr3,15.614574
3652,U8FeS7,-4.79878698
3653,Mn3Cd2O8,345.1911067
3654,OsC2,48.36057667
3655,ScAuO2,342.1434799999999
3656,Tm2MgGe2,9.2582453
3657,MnSbRu2,0.4585598
3658,BaHgO2,460.4678367
3659,Zn2CuIr,-6.230106
3660,AgRuO3,22.323153
3661,Ca2AlSbO5,370.6510267
3662,Mn5CoO2,38.18544355
3663,Ag2SnHgSe4,158.95605
3664,Li7Si2Ni3O2,1.067791367
3665,SmSiAg,9.781439333
3666,PbCl4,437.0151
3667,DyInPd2,10.116138
3668,K3V3O8,29.26315833
3669,Li2ZrF6,448.2263133
3670,Tl3F,-4.937913267
3671,ThCdAg2,4.5125806
3672,SbPd,-7.060380900000001
3673,SrGePt,18.816675
3674,Dy2ZnRu,0.955954997
3675,YMg2,-6.020016533
3676,RhF3,337.4789333
3677,MgBeAl4O8,416.7143833
3678,NiN,5.562193333
3679,RuPbO3,0.1017904
3680,Cr3PtN,-5.3373081
3681,CeRh2,7.4019181
3682,YbI2,253.5625833
3683,DyAlNi,-4.574724233
3684,PaP3,-3.892337333
3685,Mg3V2O8,435.7457333
3686,PmNi2Sn,-5.5123231
3687,Zr2Ag,-2.5612858
3688,LiZrO2,-4.846275767
3689,TmBRh3,31.5834
3690,Na3ScSi2O7,314.0290833
3691,RbSm2CuS4,290.6880233
3692,PrBPd3,-8.665327699999999
3693,Mn3Hg,15.984561
3694,Ba2CuClO2,471.5001033
3695,HC,260.6512533
3696,Pm2CoIr,3.912876833
3697,Li2TlBi,297.27987
3698,LiFeAsO4,5.843025
3699,SiB,8.138117333
3700,TiPd,10.294886
3701,LiZn,-1.6025371330000002
3702,Y2HfO5,417.07788
3703,TbSi2,-7.033060167
3704,Nb4VO2,81.17301067
3705,TbCo5,8.770655332999999
3706,SrBrF,447.65771
3707,TiSe2,2.354914667
3708,YbAsO4,36.73999133
3709,KTb2CuS4,251.7301433
3710,Li2SnIr,-7.8789972000000015
3711,Lu2CdIn,5.2732468
3712,Na3SbO3,419.99302
3713,Pr(CdP)3,155.0225033
3714,Zn(CN)2,455.4276567
3715,YSn3,1.5953342
3716,Pm2PtAu,13.466682
3717,PmHgAu2,-1.2886282
3718,Mn3Sb,28.152579
3719,NaCa2In,10.722405
3720,Bi4Te3,130.42336
3721,KHo2CuS4,237.33504
3722,Pr2TlAg,28.697873
3723,LiDy3,-5.060859099999999
3724,AuSe,33.8492588
3725,Zn2Si3Pb4SO5,262.9626767
3726,Ce(SnIr)2,41.590225
3727,TmTaRu2,-7.4021761
3728,Ta2SnO6,300.06531
3729,BaMgSn,2.807639200000001
3730,ZrAlCu2,-6.0691829
3731,H5NF2,530.3318133
3732,Nb2Te6I,298.0036067
3733,CrAgO4,368.8524433
3734,Tl3BSe3,231.50761
3735,Cd(GaS2)2,381.8155133
3736,HfCdCu2,2.7182782000000003
3737,K2VCuSe4,292.0600667
3738,Li5WNO4,344.75699330000015
3739,Ho2TiO5,309.5399933
3740,Th(SiNi)2,-7.219450467000001
3741,TbB2C,29.75954833
3742,PrSiO4,-0.822119
3743,CdP2(HO)4,351.27361
3744,NaNbO3,419.77067
3745,KV5Se8,-3.139376
3746,ZrN,-5.7173133
3747,Na2FeO2,13.14717767
3748,Er2Te5O3,262.8758067
3749,Li3CoO2F,92.574524
3750,Er2Mg,6.085245733
3751,Rb3TaS4,317.77354330000014
3752,SmAs3,1.5999014
3753,TiH2C2(NF)6,293.8785667
3754,Li2TlAg,-2.4402583
3755,TmSeO3F,398.66086
3756,ZnB8(H2N)4,12.469533
3757,Pu3Sc,15.552693
3758,NdRhO3,328.1158567
3759,Tm3GaC,22.070535
3760,PrCo5,6.472001067000001
3761,TmSbPd2,-5.5011797
3762,TePbO3,405.7916067
3763,K(CoSe)2,-2.9820775530000003
3764,NbSbRu,329.1266700000001
3765,LiFeNiO4,20.0560899
3766,BaYCrCuO5,22.66636033
3767,TbTl3,20.591417
3768,Na4I2O,455.19422
3769,Dy2Zr2O7,356.25507000000016
3770,Mg3TcH7,482.2756467
3771,Li2MnOF2,340.4821933
3772,NbCrGe,7.1666360000000005
3773,In2NiS4,6.0704971
3774,FeSO4,15.14663783
3775,LiSiBi3O7,364.44641
3776,Ce2Mo2C3,-5.808953067000001
3777,Nb4O5,-7.0369928
3778,Sc2MnSi,22.929269
3779,Er5Sb3,-9.4679277
3780,Rb2Li2GeO4,399.11402
3781,Ta3Br7,308.82312
3782,Er(VGa2)2,12.02902183
3783,HfMnSi,0.5012042329999999
3784,K2AlPCO7,413.7656
3785,HfTaRe2,33.089532
3786,ZnCu2SnSe4,74.60690600000002
3787,Ti2CrTe4,20.070318
3788,ScMo3O8,53.82607733
3789,LiCo2(C2O)2,4.247175867
3790,SmAu3,4.214674667
3791,ErAgGe,-2.155827333
3792,Nd(CoP)2,0.3725212
3793,ZrBeCd,16.397531
3794,Sc2AlSi2,-0.583058667
3795,Na2GeO3,420.82141
3796,NbVO4,2.505005077
3797,SrLiP,303.17313
3798,NdGeRh,1.4571604669999998
3799,SiH,243.5561367
3800,Ba2NdSbO6,414.70601
3801,PaTe3,31.2727565
3802,Rb2PtSe2,324.1072200000001
3803,NiSO4,336.6126533000001
3804,Li2CeAs2,400.8913933
3805,TmPd3,3.7162228
3806,Li5Ge4,45.89427133
3807,Hf5Sc,-4.1187642
3808,MnCo2Si,9.741895567
3809,U(CrC)4,-6.436372267
3810,Li3BiO3,378.12241
3811,Li4CrO5,405.1927567
3812,YHg,16.117666
3813,NbRh3,7.6856293
3814,HoBiO3,406.43287
3815,Nd5AgSe8,303.4316867
3816,Li5Cr2Fe5O2,46.374122
3817,PrLuIn2,-1.0759421999999998
3818,Cu2GeSe4,1.7945400669999998
3819,CeCuSO,11.47936633
3820,Li2MgHg,-0.55602605
3821,ErIn5Co,-3.380511133
3822,Rb3Tm,28.957492
3823,Mg2BiPO6,450.28764
3824,Mo3Ir,21.757775
3825,Zn(InSe2)2,394.8943767
3826,Ca5B3O9F,364.3462167
3827,Hf3Tl,2.428015507
3828,LiFe(CO3)2,338.7794567
3829,Sr3MgIrO6,19.31378333
3830,ScFe2,-5.676257832999999
3831,Tm2O3,260.2251133
3832,SbCl(OF3)2,507.3764167
3833,ZnMo3,-0.98278482
3834,MoCl3O,338.7745467
3835,Ca2BN2F,204.3954833
3836,InHgW2,5.863506932999999
3837,Nd(SiPd)2,-7.7182879
3838,NdC2,-7.794276400000001
3839,RbTbSe2,245.89702000000003
3840,Li3Re,17.525445
3841,Na4UO5,410.6237233
3842,YbCuSb,-6.274791099999999
3843,ScSi7Ir3,10.67700397
3844,RbNiF3,438.3369567
3845,NaCSN,287.97569
3846,K2S,539.20554
3847,NdBiO4,387.44285
3848,KSnSb,135.5208
3849,PrYTl2,-0.81702589
3850,Li5P(S2Cl)2,286.6542467
3851,B2(CN2)3,285.9575200000001
3852,ThBiTe,-9.083605513
3853,CuO2F,4.417275333
3854,Nd2Ni6Sn,37.065247
3855,HPbIO,354.0266
3856,Y2AgIr,2.8703181
3857,Zr3N4,130.47777
3858,HfN,-4.4814851
3859,MnAl2O4,389.7987167
3860,HoAl3,-0.09893845
3861,Rb2NaErF6,478.72857
3862,BaSi6N8O,402.57053
3863,Ti(FeGe)6,10.9492764
3864,K2PbO3,442.53287
3865,U2Cu4As5,13.24588767
