,pretty_comp,shear_modulus_gv
3239,K2Mn2O3,16.613
3240,ZnGeN2,97.32
3241,SmTiGe,32.44
3242,Dy6FeTe2,27.853
3243,RbSbS2,12.173
3244,TmTlO2,50.433
3245,Rb2HBrO,9.513
3246,GePd2,44.993
3247,MgSbPt,33.94
3248,Sm4Sb3,33.72
3249,HfSn,22.38
3250,Np2InRh2,32.82
3251,Rb2Li2GeO4,26.08
3252,Na2LiBe,4.22
3253,MoO2,24.92
3254,BeInCl,9.847000000000001
3255,Na2CdSnS4,10.0
3256,NaNbS2,52.133
3257,SiNi,86.81299999999996
3258,ScGaO3,87.25299999999999
3259,Ba2GeBi,0.38
3260,TiMn2Si,97.42
3261,YbPb3,20.74
3262,Ca(NdS2)2,42.04
3263,Mn2Be2Zn,0.5
3264,Nb3In,29.04
3265,MgSiN2,119.76
3266,CaHI,18.32
3267,Th2Zn,29.333000000000002
3268,K3SiTe3,10.633
3269,ErBRh3,91.96
3270,BeTc2Hg,69.66
3271,VI2,14.84
3272,TmPa3,44.733000000000004
3273,LiFe2F7,19.793
3274,NbP,82.29299999999998
3275,BaSc2Ni,21.24
3276,Pm3Si,29.84
3277,SiH2C2(NF)6,8.04
3278,Mn3IrN,173.18
3279,Ba4CaV,2.82
3280,CoCl2,13.413
3281,Li3P,36.687
3282,ErIn,28.26
3283,Y(FeB)2,78.253
3284,Tb2AgIr,33.08
3285,K2IrF6,17.547
3286,UGa,57.353
3287,K4BeAs2,9.4
3288,LiYF4,38.626999999999995
3289,Np3Sn,38.58
3290,LuSnAu,38.773
3291,Hf4N3,111.333
3292,Sr2Sb,22.333000000000002
3293,ZrCo2Sn,48.12
3294,Cu(HO)2,24.79300000000001
3295,KSb2,12.913
3296,ErC2,73.26
3297,Er2TlCd,29.42
3298,MnFe2Ge,21.94
3299,NdN,97.78
3300,Be2FeNi,105.52
3301,MnTlF3,22.467
3302,UI4,6.053
3303,CrNiSb,24.18
3304,KZnAs,25.326999999999998
3305,U2Ni2Sn,42.753
3306,FePb2(CN)6,19.42
3307,NdGe2,24.987
3308,TbSi2,23.64
3309,NaLuS2,37.367
3310,CsK2Sb,10.54
3311,HfVSi,96.147
3312,Ta(BeIr)2,63.7
3313,LiTiBe2,65.52
3314,Yb(FeGe)2,42.533
3315,AlSb,24.54
3316,SrPd2,35.12
3317,TiSiPt,70.64
3318,PrSF,52.54
3319,NdSBr,22.08
3320,Mn2OF2,28.12
3321,ZrSiSe,76.527
3322,LaBeP,82.073
3323,BeV2Os,83.32
3324,Na3PaF8,25.72
3325,HgPSe3,13.5
3326,CuCN,38.56
3327,Ba4TiBr,0.88
3328,Pm3Y,22.14
3329,HfMnRh2,11.04
3330,Sr2NCl,33.773
3331,RbH2N,10.413
3332,NaNi3,47.0
3333,BeTl2Fe,7.187
3334,Cr3Pt,71.46
3335,CuH,33.053000000000004
3336,CeCr2Si2C,116.353
3337,Ho(PRu)2,97.667
3338,Tl2SiSe3,9.993
3339,DyH2,55.82
3340,AlZnIr2,105.74
3341,MoAs,78.9
3342,KAuC2,35.467
3343,PmH3,52.72
3344,BaO2,41.78
3345,ErNiSb,58.8
3346,K2BeTe,5.127000000000002
3347,RbErSe2,27.46
3348,LiH,43.46
3349,BaCaTi4,7.44
3350,GaBr3,6.867000000000001
3351,BeOs2Cl,67.74
3352,TePd,20.68
3353,Li2H2Pd,29.833000000000002
3354,Sm3Sc,23.45300000000001
3355,Sc3BPb,66.96
3356,AlGa3N4,118.74
3357,DyAl3,47.907
3358,BeFe2Se,4.393
3359,YbPrCd2,24.04
3360,BeCuBr,1.767
3361,CeZrO4,59.593
3362,DyBiRh,40.213
3363,SrTl2,17.74
3364,Mg3Mn,26.06
3365,BaSi2Br,15.453
3366,Ba2ZnCd,15.12
3367,Sr2BeCo,17.387
3368,UCl4,23.427
3369,TiFeSe,73.26
3370,Li4Ca2Mg(SiN3)2,90.633
3371,YbSbPd,28.92
3372,PdF3,21.733
3373,Be2SnBr,13.487
3374,BeVFe2,68.74
3375,TiZnF6,34.586999999999996
3376,CeC2,58.427
3377,K3GeSe3,12.6
3378,RbAgO2,14.147
3379,Mn4Al,82.773
3380,GaNi3,75.46
3381,CuN,35.74
3382,Mg(AlC)2,106.667
3383,Li8PO3,19.9
3384,Zn(GaO2)2,86.14
3385,BaSO3,30.186999999999998
3386,ThO2,94.74
3387,AsS2NF6,8.827
3388,ZnPd5Se,49.167
3389,TiSiRu2,127.34
3390,YbPd2Pb,29.32
3391,NaGa4,17.967
3392,Ba2YNb,7.9
3393,In5AgTe8,13.972999999999999
3394,CrO2,28.487
3395,BaSe,25.52
3396,YbMgNiH4,34.26
3397,BeTlFe2,36.586999999999996
3398,Tm2AgHg,31.5
3399,BaZnO2,34.053000000000004
3400,Rb3PdF5,10.367
3401,Ba(AgSn)2,25.287
3402,K2BaMn,4.133
3403,Ti2Cu3,50.407
3404,Sr2CaBe,13.633
3405,ScAsPt,44.54
3406,CaMnSi,15.647
3407,RbAgO,12.853
3408,B2Ru,175.947
3409,FeSnRu2,84.46
3410,VTe,16.84
3411,Be2NbBr,24.787
3412,MgCr2S5,11.193
3413,Th2SeN2,63.48
3414,K2GeF6,19.1
3415,BeZnFe4,63.06
3416,LiCuO2,44.3
3417,Ca(ZnAs)2,36.56
3418,Tb2C,30.12
3419,Ca2ZnN2,51.7
3420,KYbSe2,14.747
3421,SrHfN2,121.10700000000001
3422,GaRh,51.38
3423,DyZnRh2,44.36
3424,AlAsO4,25.787
3425,Be2SiW,155.96
3426,Nd4Sb3,32.74
3427,ZrCl2,31.3
3428,BaAl2O4,42.133
3429,NpAs,52.56
3430,KAcTe2,23.8
3431,NbCu3Te4,21.38
3432,K4Br2O,10.787
3433,Tb(SiNi)2,70.373
3434,TiGaPd2,29.36
3435,Na4CO4,19.48
3436,PaTe2Au,22.0
3437,LiAlPHO5,80.04
3438,RbTl2Bi,6.9
3439,BaS,28.68
3440,MnBeCd,51.753
3441,LiSm2Ru,27.22
3442,LiCrPO4F,57.507
3443,Li3Co,15.84
3444,Ba2LuNbO6,93.24
3445,TiP2O7,44.287
3446,ScBeTc2,46.58
3447,Sm(CoB)2,99.667
3448,CIN,10.66
3449,TcAgO4,13.567
3450,Th(CrGe)2,47.247
3451,Na2Cu3(Ge2O)2,35.533
3452,Na3MgP2HO8,46.12
3453,SiHgO3,103.32
3454,EuO2,81.393
3455,TmAlSi,63.64
3456,BeNbCr2,51.72
3457,SrH2,27.427
3458,KSnAs,17.273
3459,RbTe6,14.9
3460,Tb3Mn3Ga2Si,12.707
3461,InTeCl,10.193
3462,U2Ti,120.48700000000001
3463,PbSe,17.68
3464,Pd(Se3Br)2,12.967
3465,Pm2AgSn,22.84
3466,BiI3,6.733
3467,K2LiBO3,22.186999999999998
3468,YNiBi,48.8
3469,Rb2CdCl4,9.82
3470,YbMnSi,40.313
3471,BaMgO2,41.766999999999996
3472,P4S3,6.0870000000000015
3473,CdPS3,18.927
3474,BePbCl2,4.927
3475,CaHCl,31.96
3476,Na2GeF6,21.08
3477,Sb7Mo3,53.06
3478,BaPd2Rh,30.14
3479,CaCoF6,25.12
3480,K2Pb(SO4)2,24.42
3481,Tb2Be2O5,108.287
3482,RbAu5,26.647
3483,PBr3,4.493
3484,NbNi3,33.48
3485,URh3,84.32
3486,YScBe,19.387
3487,LiP(HO)2,10.513
3488,Li2SiSnS4,23.28
3489,As2Pb4S6ICl,8.373
3490,Er(FeSi)2,80.193
3491,HfAg,58.473
3492,MgBeV2,33.913000000000004
3493,BeCo2Pt,51.007
3494,Mn2BeIr,129.313
3495,Tl2InGaF6,8.28
3496,TmZn,36.9
3497,TiS,66.74
3498,Li3Tl,18.88
3499,UAsS,62.547
3500,PmBiPd2,19.8
3501,ZrBeCl,13.873
3502,NaBePd2,21.807
3503,TiB,184.507
3504,Yb2HgGe,32.26
3505,PmHo3,23.46
3506,YbB2,65.85300000000001
3507,AlCu3,57.08
3508,LiBeOs2,99.46
3509,BaTm2F8,46.893
3510,TaInRu2,101.9
3511,GaSeBr7,5.087
3512,GaN,158.36
3513,Li2BeCo,26.42
3514,NaPd3,41.173
3515,KAu(I2O)2,19.1
3516,NiCl,11.447000000000001
3517,DyTh,16.58
3518,ScHgW2,20.7
3519,Ca3AsBr3,27.1
3520,Ti2BeBi,29.64
3521,Rb3Zn,0.753
3522,LiCrO2,57.66
3523,Ti3InC,84.8
3524,MnClO3,7.393
3525,Li2FeO2,61.0
3526,Sr(CdP)2,34.1
3527,KCu4AsS4,19.16
3528,BaV4ZnO8,13.98
3529,VIrO3,35.76
3530,BaTlSn2,16.06
3531,Sm3Si,21.393
3532,Ca(MgSb)2,28.066999999999997
3533,HgTe,12.98
3534,YAgO2,40.893
3535,CdAu,22.38
3536,LiAlO2,53.56
3537,K3CrO8,21.5
3538,HfCuHg2,20.36
3539,TiBeZn,31.82
3540,KYbO2,30.64
3541,NaScS2,38.98
3542,PrAlO3,147.3
3543,TlAgTe,12.307
3544,Ga2TeSe2,17.273
3545,HoRh,36.04
3546,Cu2H3ClO3,20.66
3547,ScTlRh2,53.32
3548,BeTl2Cr,3.08
3549,Be2NiMo,112.86
3550,Cd(AgI2)2,6.0
3551,Be2CdIr,45.86
3552,ScH2,69.56
3553,CrRh3,163.14
3554,NaCrS2,32.427
3555,Nd3Al,24.38
3556,LiY(CuP)2,60.727
3557,BeVSi4,29.98
3558,BaO,21.54
3559,TiAl2,77.64699999999998
3560,Sr(AlH)2,38.78
3561,K2PtBr6,9.48
3562,TaTlPt,51.12
3563,BeNb2P,57.94
3564,CaSi2,8.66
3565,Cr3PdN,135.96
3566,CdRhF6,21.713
3567,RhCl3,16.68
3568,Ca2CoW,30.84
3569,Er2IrRh,38.08
3570,Ti3Zn,51.92
3571,Li3Pt,27.053
3572,Al9Co2,72.0
3573,Sb3Ir,60.14
3574,SmTlTe2,22.526999999999997
3575,CdHgO2,21.813000000000002
3576,ZrAl3,79.193
3577,Rb2P3,6.1
3578,VPbClO3,25.967
3579,U(FeSi)2,96.89299999999999
3580,ErCl3,7.1670000000000025
3581,TbAu2,39.51300000000001
3582,HoAg2,36.413000000000004
3583,Ti2AlRe,68.14
3584,BeCrHg,41.06
3585,Yb(SiPt)2,37.3
3586,Bi2TeO6,57.833
3587,K2RhF6,17.487000000000002
3588,Rb2VAgSe4,9.392999999999999
3589,V2ZnN2,15.213
3590,BaLiH3,40.66
3591,KLiMnS2,17.62
3592,BiBO3,38.927
3593,KTa2Be,27.9
3594,Cd(CN)2,4.54
3595,KSnSO4F,15.953
3596,InBO3,75.54
3597,NaBe2Os,53.753
3598,AgSe,3.16
3599,MnAlPd2,32.82
3600,NiMoP,91.087
3601,Li7BiO6,52.107
3602,Li6WO6,54.02
3603,ZrV2,11.08
3604,PrBPt3,64.553
3605,MgBe2Os,56.18
3606,PrSi2,27.74
3607,UB2,209.78
3608,Li3AuS2,22.0
3609,YSi,67.587
3610,Hf2Cu,58.126999999999995
3611,Cd3SiO5,42.946999999999996
3612,Na2HfBe,16.04
3613,NaSnS2,26.5
3614,Ca2GeO4,88.76
3615,Mo3W(SeS)4,28.32
3616,RuAu3,43.827
3617,ZrNiBi,39.1
3618,Ta(TeBr3)2,7.06
3619,Ti2ZnO5,31.787
3620,LaPO4,56.547
3621,Dy5AgS8,38.187
3622,YF3,50.76
3623,TiGaNi2,58.14
3624,Rb3Ho,3.46
3625,NdZn,29.04
3626,K2TiF6,19.053
3627,BaY2F8,36.38
3628,CrFeTe,27.6
3629,Ba2NaHf,11.16
3630,NaTc2As,35.96
3631,MnPH6NO5,16.153
3632,CrB,213.97299999999998
3633,YbIn3,22.72
3634,Na3CuO2,31.613000000000003
3635,Ca(BC)2,115.193
3636,HfTl3,24.147
3637,KAsSe2,9.152999999999999
3638,Na4SnSe4,9.9
3639,AsRhW2,16.2
3640,AlPt3,90.08
3641,RhBr3,14.587
3642,Y(Al2Fe)4,77.827
3643,K2TiCl6,10.56
3644,Cr2FeSe4,46.653
3645,ZrFeSb,58.72
3646,YV2O4,55.847
3647,CeZnGa,48.993
3648,NdAsPd,41.567
3649,CeN,84.6
3650,BeCrW,44.233000000000004
3651,Rb2WCl6,6.1
3652,Sc2AlRu,39.72
3653,LiGa2Pd,36.3
3654,Rb2Si3SnO9,46.167
3655,MnSnF6,27.506999999999998
3656,TcS2,47.12
3657,GaAg(PSe3)2,17.387
3658,ZnSiO3,121.86
3659,Tm2S3,30.48
3660,TbInCo2,46.967
3661,TlSe,4.18
3662,AgTe2Au,4.02
3663,Lu2AlZn,45.94
3664,NdH2ClO2,33.58
3665,SmSnPt,51.266999999999996
3666,K2MnF6,16.167
3667,Li(NiP)2,42.913000000000004
3668,Ti2NiMo,75.3
3669,BeSiRh2,93.18
3670,Ag3SI,10.06
3671,BaSrNi2,14.513
3672,YbO,98.94
3673,Nb4CrS8,66.02
3674,NpP3,73.4
3675,Sb2S2O,22.566999999999997
3676,SrHI,18.48
3677,Ga2FeS4,27.513
3678,MgTaRh2,40.62
3679,YbRh,37.2
3680,TmMg,29.2
3681,CrO3,11.127
3682,Ti2MnSi,41.86
3683,MgFeF4,38.48
3684,KBePd2,16.407
3685,TaMnRu2,40.54
3686,LuNi2,51.0
3687,K4V2O7,20.94
3688,NbBi3O7,28.34
3689,Rb2NiO2,14.24
3690,Al2RuPt,88.26
3691,Rb2Cu(BrCl)2,8.04
3692,RbNaS,13.547
3693,HfMo2,62.56
3694,K2H4Pt,8.76
3695,BiSCl,12.46
3696,BaHI,17.56
3697,TiZn(BiO3)2,46.2
3698,NiF3,54.793
3699,ScSnAu,36.527
3700,Tl2CuF4,10.367
3701,Th3S,20.413
3702,Li3RuO4,38.607
3703,CoPt3,83.84
3704,K2Al2Sb2O7,30.386999999999997
3705,MgTiF6,39.086999999999996
3706,Be2RhCl,32.687
3707,P2Pd,69.347
3708,UNi2Sn,45.74
3709,Na3TlO2,25.866999999999997
3710,FeCo3,133.94
3711,TmTl,19.98
3712,Li(CuP)2,37.047
3713,LiMoO2,118.773
3714,NaInSe2,25.68
3715,SmZn,30.78
3716,Li2PmSi,35.1
3717,CrSi2,146.2
3718,AgHgAsS3,16.36
3719,LiBeIn,3.613
3720,LiErSe2,36.58
3721,VAs,87.6
3722,YCoF5,38.98
3723,K8NO3,14.7
3724,Ba2AlFe3O8,45.853
3725,Ti2BeCo,62.94
3726,Ti3Pd5,55.0
3727,BeCo2Cl,28.846999999999998
3728,LiTm2Ir,41.12
3729,Yb3PbO,56.5
3730,RbFeO2,15.0
3731,Nd(SiRh)2,85.44
3732,LiNpIr2,3.92
3733,Sm(SiRh)2,86.68700000000004
3734,HNO,11.073
3735,Na4CO4,28.153000000000002
3736,YbNi2,45.94
3737,NaAg3O2,16.153
3738,PCl3,4.56
3739,RbNdS2,27.893
3740,H2SeO4,14.107000000000001
3741,BaAgTeF,15.24
3742,Ba2MgH6,33.34
3743,HoBi2ClO4,45.133
3744,Ti3InN,29.96
3745,NaAuO2,26.753
3746,H6PbCBr3N,8.933
3747,Pr2(Zn2Ge)3,48.44
3748,CaSnO3,89.1
3749,Ni(AgO)2,22.967
3750,Sr6Li2Cr2N8O,47.893
3751,NbV3,38.32
3752,Ga2PdBr8,6.0470000000000015
3753,TiCoSi,97.7
3754,NdMg,27.1
3755,U3(SiNi)4,53.48
3756,Rb3Ge,4.407
3757,Ba2Pd2O5,39.967
3758,K2SbF5,16.627
3759,Sc2Ti2O7,51.213
3760,ZnFePO5,49.233000000000004
3761,YbPd3,45.64
3762,NaBeSn2,14.16
3763,Si3F,9.62
3764,Be2InPt2,41.08
3765,RbYbF3,38.96
3766,Ca5As3,14.273
3767,CrCoGe,54.733000000000004
3768,Th3U,41.34
3769,Ca3BiN,49.76
3770,TiAlCo2,75.1
3771,SrO,61.34
3772,NdSn2,32.033
3773,CaCr2,21.97300000000001
3774,NaBeIn,12.427
3775,YbSb,7.24
3776,RbNaO,18.667
3777,Zn(GaSe2)2,27.447
3778,Ba2HoSbO6,87.98
3779,Yb(CdSb)2,19.987000000000002
3780,Sm2GeRh3,51.54
3781,ZrSe2,27.22
3782,Hf2BeBr,21.033
3783,CaPdF4,33.58
3784,NaCSN,8.493
3785,Te2Mo3WSe6,22.3
3786,Na2BeF4,22.193
3787,BaMgGe,24.647
3788,Sm2RuAu,28.82
3789,Na3SbO4,51.133
3790,Sc3Al,41.78
3791,Ca(VS2)2,4.54
3792,AlCo3C,115.16
3793,HfBe2Ni,60.607
3794,SiPbO3,146.58
3795,Nd(CoP)2,52.387
3796,NdIn3,27.1
3797,CrPd3,75.58
3798,Ca3AsP,31.86
3799,Rh3Se8,51.126999999999995
3800,ScHg,34.36
3801,K3Zn2F7,27.046999999999997
3802,YbRh3C,85.92
3803,Sr(CoAs)2,35.713
3804,BaCeN2,51.327
3805,Ba2SbBr,17.74
3806,CdPd(CN)6,14.7
3807,AlGaN2,124.387
3808,TiBe2Se,70.767
3809,BaTa2Se,16.593
3810,VPt3,98.38
3811,Nd2MgAl,30.8
3812,RbErO2,58.167
3813,LiBeCo2,46.333
3814,Mn2BeW,101.833
3815,Tm3SnC,22.8
3816,Sm2MgRu,15.62
3817,SmHoRh2,28.1
3818,CrNiAs,45.773
3819,KTi2F7,47.58
3820,Li2CoO2,51.793
3821,Dy2CoSi2,60.813
3822,Ba2YRuO6,78.78
3823,ZrBeTl,23.186999999999998
3824,Bi2Te5Pb2,15.68
3825,TiBeRh2,60.84
3826,BeFe2Ge,68.847
3827,Fe2Cu(AsH)2,35.34
3828,Np(SiPd)2,46.986999999999995
3829,UPb3,21.76
3830,BI3,5.7
3831,MgSiAs2,31.627
3832,Na2H6Pt,16.64
3833,Sr2Cu(PO4)2,33.32
3834,TlCoF3,31.8
3835,Sm3InC,18.44
3836,InNi3,64.16
3837,Ce3In,29.06
3838,Mg2CoH5,55.54
3839,SrP,28.353
3840,MnGaNi2,69.413
3841,ScGa3,31.78
3842,CaCuSb,35.893
3843,CrCdTe2,10.527000000000001
3844,Sn2Ir,31.14
3845,Ba4NaBi,0.36
3846,RbCuO,13.707
3847,GaAs,41.107
3848,NdBr3,16.213
3849,ZrH3,88.44
3850,Zr(SiNi)2,79.233
3851,Ba(MnP)2,42.34
3852,Ta2AgF2,10.22
3853,CaCrF6,24.107
3854,YTiO3,72.74
3855,BBr3,5.6129999999999995
3856,LiEr2Os,40.94
3857,BaGaFe2,15.58
3858,Rb2MgCl4,12.48
3859,UB2C,160.567
3860,LiHo2Pt,35.98
3861,U2SN2,83.58
3862,W3(Se2S)2,27.226999999999997
3863,NiC2(SN)2,10.88
3864,TmB2Ru3,103.613
3865,Mg2BeCl,5.233
3866,Ba2ScBi,8.32
3867,MnBe2Cd,16.147000000000002
3868,MnBeTl,2.02
3869,ZrS,59.967
3870,NiAs,46.94
3871,MgMnGe,39.827
3872,Rb2Hg2PdBr8,8.08
3873,TaBe2Pd,26.273000000000003
3874,TiRh3,134.28
3875,CoHO2,88.867
3876,Na4SiO4,35.107
3877,Lu2ZnPd,35.12
3878,GaNi,46.46
3879,Np(CuGe)2,42.727
3880,MgBe2Tc,58.133
3881,Sr2HgPb,23.12
3882,Ti3Zn2O8,60.54
3883,SrCuSO,28.88
3884,KC2IN2,8.02
3885,NdInRh2,31.62
3886,Hf6NiSb2,68.387
3887,TbSe,4.133
3888,ErTl3,16.44
3889,Ba2TbSbO6,85.48
3890,TmMnGe,31.813000000000002
3891,Na5GeP3,17.907
3892,Be2CdRu,69.38
3893,PrI3,4.027
3894,SiRu,107.36
3895,MnBe2Se,31.666999999999998
3896,CdSiP2,5.1
3897,VZn3,66.58
3898,K2MgCl4,13.22
3899,TaTcPb2,33.84
3900,NdMnSi2,54.347
3901,InSn2I5,9.687000000000001
3902,B6As,171.593
3903,Pr3GaC,19.7
3904,K4CO4,14.787
3905,LiZrSe2,38.287
3906,Nd5CuSe8,16.06
3907,CrP2,129.493
3908,K2BaV,4.273
3909,Ba2MgTe,7.5
3910,Sc3Pb,37.053000000000004
3911,Mn3As,94.18
3912,Er(CrSi)2,57.167
3913,ErTaOs2,96.46
3914,Na2MnCl4,14.42
3915,ErAl3,59.78
3916,CeCuGe,46.353
3917,SrCaO3,29.86
3918,K3NaCr2O8,20.84
3919,Rb3Os2Br9,9.173
3920,ErI3,5.147
3921,K4HgP2,9.887
3922,Ho(SiIr)2,103.007
3923,CuSbS2,26.773000000000003
3924,CdNi3N,64.44
3925,CrC,152.28
3926,V2OF5,35.48
3927,Te2MoW2(SeS)2,23.706999999999997
3928,Li2SnIr,42.3
3929,RbTbSe2,26.38
3930,Ca2GeO4,48.4
3931,MoH2Cl2O3,14.627
3932,CeOF,52.62
3933,Mg(CoO2)2,94.647
3934,CaSO4,41.147
3935,CeSmO2,91.56
3936,P2Os,158.507
3937,NaCeSe2,23.97300000000001
3938,ScBeRh,34.927
3939,Ba2YGa,11.28
3940,ErNi2,48.06
3941,Sr(PRh)2,37.533
3942,Yb2SO2,12.36
3943,K2TeI6,5.327000000000001
3944,TmCu,40.3
3945,ScGe,61.88
3946,Mn(BeCl)2,13.04
3947,Sc2ZnTc,42.84
3948,TeAsRh,24.18
3949,Nd(MnSi)2,16.54
3950,TbGaRh2,36.54
3951,GaNi2,55.986999999999995
3952,FeBO3,142.36700000000005
3953,Zn2SnSbO6,70.907
3954,BP,165.42700000000005
3955,NbCo2Sn,32.9
3956,NbAgO3,90.22
3957,BeSnBi,11.84
3958,H8Pt(NCl3)2,11.96
3959,Mn(AlTe2)2,15.727
3960,KTa2Be,10.7
3961,NdAl3Ni2,61.87300000000001
3962,YCu5,42.073
3963,Li3YBi2,31.627
3964,U3Te4,29.94
3965,Pr2SeO2,54.12
3966,Ti2Zn,46.16
3967,K4BeP2,10.26
3968,Zn(CN)2,3.387
3969,BeSi2W,19.533
3970,Na4Mo(NO)2,27.42
3971,ErAgTe2,24.147
3972,Sm(GePd)2,37.027
3973,Mn(AsO3)2,73.773
3974,BaHfS3,47.133
3975,Rb2SnBr6,8.92
3976,Pr2CdSe4,22.493000000000002
3977,NpO2,92.24
3978,BeTc2Rh,116.38
3979,CoCu2GeS4,26.147
3980,As(CN)3,9.447000000000001
3981,Sr2Cu(BO3)2,35.473
3982,Ba(NdSe2)2,32.373000000000005
3983,UO3,86.647
3984,Rb3Nd,2.92
3985,Th(CuP)2,44.773
3986,Te3MoWSe,19.113
3987,Te2O5,49.007
3988,NaB(SO4)2,20.787
3989,SbF3,13.14
3990,BaLiTi2,11.2
3991,YbCo2,40.5
3992,RbCaBr3,13.74
3993,PrIr2,73.18
3994,NdPb4F,20.846999999999998
3995,BaO,40.78
3996,YBrO,25.46
3997,Sc2GaIr,47.4
3998,BeCo4Tc,78.5
3999,Ag2PdCl4,1.193
4000,NdB2Rh3,96.98700000000001
4001,Sr2Co(BrO)2,30.127
4002,Ti2BeMo,49.667
4003,PbSO3,27.493000000000002
4004,YbBiAu,23.087
4005,BaSO4,25.42
4006,Tb(CoSi)2,90.24700000000001
4007,Y2SeO2,44.86
4008,RbTcO4,11.66
4009,Ca2IN,36.287
4010,KAgO,15.493
4011,TiAsW2,2.94
4012,MgGeP2,34.08
4013,Cr3Se,39.147
4014,Tl3SbS4,9.4
4015,V(CrS2)2,44.633
4016,BAs,128.56
4017,SnHgF6,14.953
4018,Tm2AgPt,36.4
4019,RbPdF3,27.82
4020,AgO,22.247
4021,SmAl4,15.007
4022,Be2TlTc,75.993
4023,Yb5Sb3,29.967
4024,Pm2O3,59.473
4025,YBRh3,87.88
4026,Sm3SnC,20.44
4027,KCeS2,27.607
4028,KNdO2,45.507
4029,CaP,35.013000000000005
4030,ZrAlCo2,57.84
4031,LuMnSi,55.607
4032,HoPO4,83.36
4033,Ba2NaTa,9.74
4034,Zn(PtO2)3,77.667
4035,Ca2Fe2O5,51.927
4036,PbAuO2,19.3
4037,LiAg2F4,2.18
4038,Sc2AlCu,42.38
4039,BeGaIr,84.54
4040,TaInO4,72.72
4041,ScBe2Cu,22.46
4042,USb2Pd,32.1
4043,KEuS2,31.2
4044,HfScBe2,23.97300000000001
4045,Mg3Br,2.5069999999999997
4046,Ca2Cr2O5,51.19300000000001
4047,BeZnOs2,65.793
4048,K2ZnBr4,6.567
4049,HfCl4,9.3
4050,TiBeFe2,70.167
4051,ScBeGe,82.5
4052,Te3WO2,118.647
4053,FeGeRu2,95.26
4054,H6CIN,5.193
4055,Be2InTe,21.787
4056,Rb(CO)2,10.373
4057,Be2FeSn,58.453
4058,ScBeMo,2.267
4059,NbAlFe2,115.88
4060,BeGa2Fe,65.96
4061,DyClO,44.32
4062,TeBr2,4.473
4063,Hg2P3Cl,25.987
4064,Ga2TeS2,20.886999999999997
4065,NiF2,35.41300000000001
4066,Ho(FeGe)2,59.72
4067,MgWO4,71.913
4068,ErMg,28.8
4069,TiSiPd,59.88
4070,GaTeI7,4.213
4071,K3AlH6,10.84
4072,Si(O2F3)2,7.48
4073,NdSi,53.86
4074,K2MnBe,7.6270000000000024
4075,CrTe2,18.653
4076,AcTlTe2,21.5
4077,TbRh3C,76.26
4078,OsC,10.78
4079,H3NO,16.44
4080,Na2BeFe,18.82
4081,Na2ZnSiO4,35.36
4082,Y2HfBe,31.94
4083,LaTiO3,73.1
4084,Ir3Ru,225.08
4085,LiTm2Pt,38.68
4086,Rb2NaYF6,23.44
4087,Mo2C,147.8
4088,YTlO2,46.6
4089,TaAlCo2,59.3
4090,BaAl2(SiO4)2,39.133
4091,DyFeSi,58.86
4092,KNaICl,11.127
4093,LiCeSn,33.4
4094,NbBO4,157.5
4095,VAg(PSe3)2,2.987
4096,BaYCuTe3,22.5
4097,In2Se3,18.433
4098,PdN,56.073
4099,HfGaNi2,23.52
4100,YCrF5,45.58
4101,Bi2Pd,15.327
4102,Ca2ZrBe,6.74
4103,Rb2IrF6,17.24
4104,ZrO,74.68
4105,LiTl2InF6,20.88
4106,KH8N3,9.58
4107,LiVPO4F,53.19300000000001
4108,BaHBr,18.453
4109,Ba4YCu,0.5
4110,YbCl2,18.307000000000002
4111,BaSrLi2,7.767
4112,TiCo2Sn,32.08
4113,LuCl3,7.62
4114,K4CO4,14.387
4115,Er(VGa2)2,74.293
4116,MgZr3,41.38
4117,LiSc2Ru,34.52
4118,YZn,20.34
4119,BeSiBr,10.607000000000001
4120,CdCl2,6.54
4121,Ba3Nb2ZnO9,70.693
4122,TbO2,15.94
4123,SmNi2,39.56
4124,ScAg4,41.167
4125,Li(NiO2)2,46.547
4126,CaBeCr2,44.787
4127,BaBrF,20.287
4128,GaP,53.66
4129,NpSi2,52.773
4130,YBe2Ni,50.253
4131,Pm2ZnIr,30.44
4132,CdHClO,16.62
4133,YInPd2,31.4
4134,Pr(GeRh)2,64.993
4135,SrC2,28.38
4136,BaP3,26.073
4137,Th(FeGe)2,73.007
4138,MgMn2Be,10.88
4139,HgPbF6,11.867
4140,Sr2BeRu,25.1
4141,PrNi2,33.4
4142,PuPt2,51.72
4143,RbYbS2,16.593
4144,YCrO3,49.36
4145,UN2,115.14
4146,GeC,152.28
4147,Rb2Ag2GeS4,11.073
4148,MnBe2Ir,59.94
4149,CuPtF6,25.386999999999997
4150,AlCuS2,37.16
4151,CdS,10.7
4152,Ba2TaTe,11.34
4153,Ir3W,190.533
4154,Te2Pt,35.847
4155,YSc4Be,4.82
4156,LiFeS2,40.52
4157,TiS3,29.97300000000001
4158,SeOF2,9.732999999999999
4159,NaSr2Tl,13.32
4160,WSe2,43.2
4161,TaAlRu2,127.86
4162,K4CdP2,9.607000000000001
4163,SrS,35.48
4164,Ba2TiCr,11.14
4165,K2TaF7,14.9
4166,DyInPd2,31.06
4167,Na2BeCo,20.407
4168,Ba4PdW,3.54
4169,Rh3Pb,62.233000000000004
